variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP

component_1:
equations:
-c0-c2*r^2+u
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
.0270613+.243325*ii, -.644744+.029727*ii, -.703622+.427955*ii, 1.07767e-16-1.05041e-16*ii, -.128929-.077043*ii, .0270613+.243325*ii, -.223562-.0063179*ii, -.245059-.454483*ii, .352198-.524517*ii
.095736+.962848*ii, .384196+.0961158*ii, .56951-.145125*ii, -4.25796e-109+9.58041e-109*ii, -.027692+.291742*ii, .095736+.962848*ii, .238994-1.21462*ii, 1.29765+.529946*ii, .499304-.397689*ii
-.204317-.148133*ii, -.230613-.643673*ii, -.922003-.295813*ii, 3.6463e-62+7.77877e-62*ii, -.581974+.618974*ii, -.204317-.148133*ii, -.731025+.617758*ii, -.43965-1.0956*ii, -.820282-.014845*ii
.960573-1.60077*ii, .596803+.391402*ii, -.237638+1.61805*ii, -5.80889e-121+2.66241e-121*ii, 1.80566-.079698*ii, .960573-1.60077*ii, 1.75754+1.43832*ii, -.748201-.041729*ii, -1.35659-.467011*ii
.529928+.099705*ii, -.314679-.110156*ii, -.728034-1.05031*ii, 1.61229e-137-1.47793e-137*ii, .803914+.338694*ii, .529928+.099705*ii, .810625-1.67242*ii, .751712+.642671*ii, -1.96584+.000933*ii
1.12681-.612608*ii, 1.28152+.470109*ii, -1.76671-.678786*ii, -3.17243e-116-1.90346e-116*ii, 1.78275+.987733*ii, 1.12681-.612608*ii, -.256299+.508771*ii, .775362-2.22325*ii, -.564893-.718986*ii
1.34593-.27972*ii, -2.65447-1.21937*ii, 1.19308+.686215*ii, 1.71448e-100-2.7146e-100*ii, .849217+.476951*ii, 1.34593-.27972*ii, .552083+.982262*ii, -3.10344-6.01766*ii, -2.1219-2.12933*ii
-2.03018+2.19345*ii, 3.23979-.362523*ii, 1.15775-4.21957*ii, -9.39631e-92-1.6875e-91*ii, -1.78905-2.09011*ii, -2.03018+2.19345*ii, -.188718-1.87102*ii, -1.06054-.344612*ii, -1.14055-1.63668*ii
-.247698-.450949*ii, .072410-.723002*ii, 2.1197-1.76678*ii, 1.54904e-120-1.79107e-120*ii, -.0029095+.136422*ii, -.247698-.450949*ii, .986348-1.29585*ii, .038864-.824078*ii, .1925-1.25501*ii
-1.32794-.119546*ii, -.452863-.721873*ii, -2.65626-.858945*ii, -2.56007e-102-7.14367e-102*ii, -1.00118-.226752*ii, -1.32794-.119546*ii, -1.23812+2.98125*ii, 1.45675-1.45923*ii, -1.04179-1.90921*ii
.325273-.705475*ii, .085608-1.19904*ii, -1.60473-.528682*ii, 4.53819e-123+5.14813e-123*ii, -.136511-.495196*ii, .325273-.705475*ii, -.25884-1.14469*ii, .468483+1.18509*ii, 1.33574+1.57931*ii
-3.3904+1.1955*ii, .388424+1.77478*ii, 3.55209-4.97926*ii, -3.71769e-119-1.23923e-119*ii, .758551+4.31351*ii, -3.3904+1.1955*ii, -3.12738-.488552*ii, -2.63658+4.37399*ii, -.142797+3.69037*ii
1.36822-1.06821*ii, -.433869+3.22442*ii, -3.51063-1.72145*ii, -1.09727e-98-6.21785e-98*ii, 1.08148+.396184*ii, 1.36822-1.06821*ii, 3.61354-2.68949*ii, 1.74677+1.30824*ii, -1.80793-.468035*ii
-.730592-.453855*ii, -1.4342+.418995*ii, -.0280907+.353192*ii, -2.61609e-105-8.7203e-105*ii, -.030275-2.06071*ii, -.730592-.453855*ii, -.268982+.289592*ii, 2.33046+1.0695*ii, -.380335-.523907*ii
-.164441+.752936*ii, .144855+.258199*ii, .227367-.130605*ii, 7.55665e-78+4.31808e-78*ii, .15326+1.15894*ii, -.164441+.752936*ii, -.606792+.228816*ii, 1.22364+.403317*ii, .359375-.276969*ii
-.378473-.362106*ii, -.312513+.554212*ii, .257329-.237506*ii, -4.86173e-62-4.86173e-63*ii, -1.19939+.489328*ii, -.378473-.362106*ii, .403003+.0623571*ii, 1.65574+1.35447*ii, -.069282-.520491*ii
.096012+.51994*ii, -.682126-.819735*ii, .033163+.633857*ii, 1.1162e-103-6.13909e-103*ii, .276659+.677952*ii, .096012+.51994*ii, -.768436+.708307*ii, .137178-.519683*ii, 1.38685-1.21002*ii
-.370056-1.04375*ii, -2.83448-.474092*ii, -.505244-.708443*ii, 2.21414e-107-1.02191e-107*ii, .193105-2.48636*ii, -.370056-1.04375*ii, -2.53921+3.02498*ii, -1.75574+2.21611*ii, -.738225+1.75956*ii
-.222433+.609987*ii, .390789+.369958*ii, -1.77453-1.21489*ii, -4.82209e-115*ii, .569253-1.60293*ii, -.222433+.609987*ii, -.42883-.0289336*ii, -.0236735-.277767*ii, -.090604+.58553*ii
.290748-.684892*ii, .700984-.76725*ii, .084521+.668197*ii, 2.81768e-132*ii, 1.02553+1.58804*ii, .290748-.684892*ii, -.0355007+.0832579*ii, 1.16093+.972275*ii, 2.01441+.348097*ii
.305432-.566074*ii, -2.38255-.36601*ii, -1.16117+.429066*ii, 6.81274e-108-5.10955e-108*ii, -.153817-.431691*ii, .305432-.566074*ii, -.360709+1.3876*ii, 2.73358+.198663*ii, -.228221-.108533*ii
-.474328-.252126*ii, .093651+1.48043*ii, -.14399-1.11138*ii, 7.03768e-87-1.25673e-86*ii, .908482-.952045*ii, -.474328-.252126*ii, -.061114+.931936*ii, -.273316-.260389*ii, .44129+1.01481*ii
.515294+.393647*ii, .416009+.595565*ii, 1.19519+.318069*ii, 1.03091e-89-6.13637e-90*ii, .0210794+.096924*ii, .515294+.393647*ii, 1.34337-.298038*ii, -.838619-.935166*ii, -.166567+.167042*ii
.715367+.698517*ii, -.839215-.214519*ii, -1.85551+1.04304*ii, -1.44659e-66+8.90209e-67*ii, -.103603+1.04045*ii, .715367+.698517*ii, .388537+.688986*ii, .60046-1.61502*ii, .375934+.0660183*ii
-1.25515-1.28304*ii, -.17392+.811009*ii, .222396+.125734*ii, 2.51346e-88-3.14182e-88*ii, 2.11957-2.40877*ii, -1.25515-1.28304*ii, .533229-1.67291*ii, -.816462-.424699*ii, 1.08364+3.02277*ii
