variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r

component_1:
equations:
Ekf
Ugf
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
.660228+.218015*ii, 0, -.660228-.218015*ii, 0, .739696-.306572*ii, .293995-.321103*ii, -3.86513e-17-1.41506e-16*ii, .66334+.797717*ii, .166038-.179572*ii
.755985-.215114*ii, 0, -.755985+.215114*ii, 0, .031398+2.12647*ii, .539731-.427659*ii, 9.72778e-74-3.53737e-74*ii, -.688532-1.00901*ii, -2.12851+.552432*ii
-.704248+.146108*ii, 8.25666e-32+1.2166e-31*ii, .704248-.146108*ii, 0, -2.07969-.099092*ii, -.413111+2.16639*ii, -2.14044e-196+3.21066e-196*ii, -1.14338+.059906*ii, -3.91092+1.03849*ii
-1.24162-.42645*ii, 0, 1.24162+.42645*ii, 0, -.568453-1.76614*ii, .861043+.136386*ii, 6.27862e-104+1.39525e-104*ii, -.127643-1.10369*ii, -.71644-.102023*ii
.538155+2.70897*ii, 0, -.538155-2.70897*ii, 1.19874e-31+2.68072e-32*ii, .253697-.276485*ii, 2.5058-.713222*ii, 4.27832e-61-1.08174e-61*ii, -1.5317+1.04289*ii, .838454-.905512*ii
1.30001-.901136*ii, 0, -1.30001+.901136*ii, 1.9405e-32+1.22019e-31*ii, 1.14482-1.67885*ii, 1.60812+.827278*ii, -2.5192e-139-1.8894e-139*ii, .342478-2.22332*ii, .539076-1.83107*ii
.673681+.285843*ii, 0, -.673681-.285843*ii, -2.5238e-31-9.0404e-33*ii, .469442+2.52534*ii, .805689+1.35684*ii, 6.25388e-108+3.23605e-107*ii, -.309115-1.76406*ii, 1.98245-1.35528*ii
-.270268+1.97032*ii, 0, .270268-1.97032*ii, 0, -2.3261+.938659*ii, 2.5126+3.45977*ii, -9.42546e-88-1.82226e-87*ii, -2.1304-1.52757*ii, .831287-.209123*ii
.116052-.275149*ii, 0, -.116052+.275149*ii, 0, .017950+.574857*ii, .180659-.194208*ii, 1.9363e-121+2.42037e-122*ii, -1.17078+1.2426*ii, -.297127-.881216*ii
.211407-.551776*ii, 0, -.211407+.551776*ii, 0, -1.2246+.533925*ii, -.035873-2.88045*ii, -2.51687e-93+2.99627e-94*ii, .810202-2.35709*ii, .121148+2.89376*ii
.916269-.475454*ii, 0, -.916269+.475454*ii, -3.35493e-31-9.1415e-33*ii, 1.06134-1.89724*ii, -1.06695-1.5982*ii, 4.30135e-148-3.12825e-148*ii, -2.64735+1.51941*ii, -.247834-2.69731*ii
2.63625-.652112*ii, 0, -2.63625+.652112*ii, 0, 2.07776+2.68844*ii, 1.69452-4.94813*ii, -1.5677e-198+3.76249e-198*ii, -3.88368-4.59288*ii, -.624501+1.8937*ii
3.92007-1.52348*ii, 0, -3.92007+1.52348*ii, 0, -.779423+3.45436*ii, -1.56222-1.50778*ii, -3.42266e-60+1.13084e-59*ii, .147894+1.06761*ii, .123081+1.66951*ii
-.265265-.133944*ii, 0, .265265+.133944*ii, -1.81848e-31+1.2825e-33*ii, -.992672+.393777*ii, -1.96862+1.45676*ii, -3.35894e-139-1.04763e-138*ii, .644998-.146764*ii, -.985476-.641425*ii
.391112-1.90936*ii, 0, -.391112+1.90936*ii, 0, -3.97054+1.59471*ii, -6.21462-.730452*ii, -9.69189e-85-3.86067e-85*ii, .084177+1.16481*ii, 4.21464+2.88521*ii
2.37231+1.58763*ii, 1.59637e-31-5.71802e-31*ii, -2.37231-1.58763*ii, 0, -1.03318-.733206*ii, -.360218-.619395*ii, -7.72222e-185+3.49338e-185*ii, -.394255-6.99816*ii, -.825985-2.41154*ii
-.708242+2.98749*ii, 0, .708242-2.98749*ii, 2.82081e-30-1.03078e-30*ii, 1.9017+2.69397*ii, 8.97277-4.91272*ii, 2.55273e-89+7.85455e-89*ii, -6.3351+3.24979*ii, -.05257+12.7061*ii
.713763-.102914*ii, 0, -.713763+.102914*ii, 1.35087e-31-1.2425e-31*ii, -2.14759-.962832*ii, .865246-.463199*ii, 9.02775e-103+3.3486e-103*ii, -.470843+1.2245*ii, 1.5096+.515484*ii
.372144-.126667*ii, 1.79117e-32-7.13237e-32*ii, -.372144+.126667*ii, 0, -.412229-.0007327*ii, -.708841+1.46987*ii, 5.14814e-184-9.41375e-184*ii, 1.32406+.632661*ii, -.431863+.509407*ii
-.020369-.991808*ii, 0, .020369+.991808*ii, 0, -.473137+.0457699*ii, -.737376-.78519*ii, -8.1149e-130+6.31161e-129*ii, .348552+1.50723*ii, .881332-.397931*ii
.551689+1.7906*ii, 0, -.551689-1.7906*ii, 0, 1.06127+.670496*ii, 1.11804+1.08861*ii, 3.50954e-121-8.47129e-122*ii, -.646623-.042497*ii, -1.66014+1.53813*ii
.0753833-.0864532*ii, 0, -.0753833+.0864532*ii, 0, .97947-.869629*ii, .083425+1.48786*ii, 1.13711e-196+5.3511e-197*ii, -.203066+.178275*ii, -2.55579+1.35822*ii
-2.175-3.27311*ii, 0, 2.175+3.27311*ii, 7.1132e-31-5.30828e-31*ii, 3.69391-.752197*ii, .36428+3.73229*ii, 1.06312e-148-7.33185e-149*ii, 5.48758+1.01229*ii, 6.94488-5.45649*ii
-1.90667+.207333*ii, -2.28338e-31-5.18366e-31*ii, 1.90667-.207333*ii, 0, 3.12772-.13448*ii, -2.39784+.930153*ii, -5.77328e-184-1.76508e-184*ii, 3.36546-6.29069*ii, -.106327-.0696038*ii
-.406879+.212712*ii, -3.33147e-32+2.74314e-32*ii, .406879-.212712*ii, -2.08713e-32+7.96533e-32*ii, -1.28186-.307921*ii, .447344+1.37287*ii, 8.00833e-146+5.00521e-146*ii, .756345+.462872*ii, -.991459-.019129*ii
-.910763-1.08126*ii, 9.91067e-32-1.67508e-31*ii, .910763+1.08126*ii, -1.27075e-31-1.06534e-31*ii, -1.62308-2.13718*ii, 2.13756+1.94365*ii, -9.41793e-104*ii, -3.19779-2.54535*ii, 3.21736+1.20744*ii
