variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w

component_1:
equations:
-6.28*sintheta*dtheta*r^2+dA
-S*dA+P
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
75.89*P-319.1*qc^2*x0^2*w^4
points:
-.0236898-.30098*ii, 1.87986-.404586*ii, -.857188+.320331*ii, 1.30529-.732194*ii, -.831008-1.52875*ii, .316383-.222652*ii, -.251298-.375521*ii, .0778891-.0920035*ii, -.622573-.12195*ii, -2.028+.41682*ii
.448042-.120112*ii, -.401964-.169659*ii, .104885+1.15201*ii, -.136301+.94374*ii, -.231735+.829616*ii, -.270712+.281243*ii, .0522862+.439207*ii, -.497827-.16872*ii, 1.22988-.623139*ii, -.606905-.281414*ii
.0896194-.494744*ii, 5.03914+2.74044*ii, -.41495+.342483*ii, 3.48016-11.0291*ii, 4.09861-7.5159*ii, .155342-.612938*ii, -5.1447-2.71021*ii, -.0366607-.140254*ii, -9.38345-5.20232*ii, .003535+.869524*ii
-7.52017+2.65083*ii, .458315-.274649*ii, .35281-.590352*ii, -.839323+.244149*ii, -4.09465+.185292*ii, -.204915-.0859451*ii, 5.66465-4.06095*ii, -1.65943-.386597*ii, -1.70544+3.60378*ii, .416607+.126346*ii
.0437517-.328309*ii, .110266+.161227*ii, -.247803-.723097*ii, 1.71375-1.62209*ii, 2.49668-1.63694*ii, .264228+.307959*ii, -.457568-.633609*ii, .745885+1.37097*ii, -1.07119-2.43027*ii, .32113-.029741*ii
.025849-.737757*ii, -.206972-.485409*ii, 1.05972+.954834*ii, -2.60584-.335391*ii, -.270405-.371378*ii, -.571727+.558185*ii, -.314795+1.91381*ii, -.869208+.269678*ii, -.845696+.215469*ii, .601794-.702111*ii
.099806-.609299*ii, -1.96575+.474656*ii, .93029+1.08611*ii, -3.88324+1.31634*ii, -.387707-.239858*ii, -.644001+.765966*ii, .414473+2.49744*ii, -.159998-.219119*ii, -.157401+.349178*ii, 1.2013-2.45432*ii
2.21225-1.48172*ii, -3.25408-4.79947*ii, .112386+5.04263*ii, -1.33042+1.00051*ii, -.00069411+.0103675*ii, 2.11666-.759905*ii, -1.46075+4.18468*ii, -.125171+.0027118*ii, 3.69248-2.35738*ii, .980712+.953996*ii
.467013-.126977*ii, -.935501-.068684*ii, .510998+1.28518*ii, .515055+1.0271*ii, -.456961+.212605*ii, .088972-.504544*ii, .370954+.414268*ii, -.257803-.0932193*ii, 1.01076-1.1682*ii, -.828119-.415882*ii
1.62046+1.54788*ii, -1.24025-.209277*ii, -.136385+1.08899*ii, -.638337+.37012*ii, .368278+.938982*ii, -.322693+.0448604*ii, -1.6073-.388303*ii, .0171411+.352128*ii, 1.61718-.732666*ii, .292237-.957338*ii
1.16667-.758024*ii, -3.96281-.6744*ii, 1.70595+2.64349*ii, -.646221+1.60585*ii, -.0423441-.00633368*ii, .561794-1.31554*ii, .463345+2.36335*ii, .115529+.0661524*ii, 1.60102-2.60613*ii, .763289-1.12961*ii
.203702-.602081*ii, -1.913+1.38262*ii, 1.12497+.428854*ii, -2.67256+3.01843*ii, .351587-.67836*ii, .049127+.833948*ii, 1.27293+2.22396*ii, .0952538+.21359*ii, .206002-.204339*ii, .263463-3.38154*ii
.089503-.582269*ii, 3.3533-.871486*ii, -.566923+.286623*ii, -3.86103-4.52659*ii, -.861967-5.12905*ii, .01917+.53514*ii, -2.98127+1.84301*ii, .0042075+.186285*ii, -5.20945+1.91876*ii, .046315-.938325*ii
.0624749-.312776*ii, .119211+.196363*ii, -.147954-.806103*ii, .998941-2.60595*ii, 1.25474-2.07171*ii, -.334068-.335075*ii, -.75267-.475251*ii, .958723+1.04247*ii, -1.99133-1.70673*ii, .347552+.055479*ii
.0370315-.265636*ii, .136323-.0956877*ii, -1.16728+.438051*ii, .322563-.33503*ii, -.326067-.605816*ii, -.212738+.202679*ii, -.0770512-.0980911*ii, .639493-.354609*ii, .224382-.447259*ii, -.665285-.167676*ii
-2.20031-4.64924*ii, -.476865-.30643*ii, .106752-.728595*ii, -.96901+.328195*ii, -1.41156-3.02619*ii, -.257357+.0045814*ii, 3.65797+3.78302*ii, 1.37543-.236171*ii, -2.2371-.014213*ii, -.574891-.166806*ii
.0866173-.309501*ii, -.0725279-.170782*ii, -.331069-.744644*ii, 2.13003-.838284*ii, 2.34191-.765006*ii, .242629+.350256*ii, -.074952-.731856*ii, .671513+1.44575*ii, -.045154-2.34197*ii, .0635922+.328599*ii
.156091-.460019*ii, -2.42766+2.20911*ii, -.199178+.598406*ii, 6.16425+1.3134*ii, 4.36599+3.03109*ii, -.226246+.498205*ii, 1.56637-2.63066*ii, .17934+.0403724*ii, 3.30199-6.43218*ii, -.142749+.788441*ii
.0789103-.346592*ii, -.232126+.471383*ii, -.592883+.606992*ii, 2.67567-2.1542*ii, 1.59684-1.48798*ii, .228882-.492915*ii, -.53549-1.09736*ii, .721518+.072995*ii, -.833635-3.21878*ii, -.164542+.443181*ii
.638733-.32685*ii, 6.91445-8.17068*ii, -8.23479+1.58411*ii, -7.12452+1.84946*ii, -.0019034-.0012204*ii, 2.45112+7.47051*ii, -3.94617+3.50995*ii, -.0358198+.0647952*ii, 4.92708+7.73995*ii, -.761494+1.03439*ii
-7.59385-.160178*ii, .269915-.346648*ii, .384142+.55546*ii, -.843456+.227971*ii, -4.20002-1.04719*ii, .161537-.146622*ii, 6.4416-1.59608*ii, -1.42637-1.43316*ii, -2.33031+2.46121*ii, .0206509+.427653*ii
.122649-.325711*ii, .0402165+.215964*ii, -.350607-.773965*ii, 2.20088-.251531*ii, 2.07986-.631447*ii, .20268+.387189*ii, .188008-.7477*ii, .634178+1.22376*ii, .138572-2.16696*ii, -.375348+.0467776*ii
-.141342+.0512296*ii, -.0967948-.0243783*ii, -.965156+.420361*ii, -.266472-.0687411*ii, -.379526-1.07801*ii, .053572+.183174*ii, .0411852-.00393523*ii, .672469-.203866*ii, -.0540874-.164192*ii, -.43555-.791754*ii
.119214-.505376*ii, 2.88824+7.88115*ii, -.188772-.436257*ii, 12.4092-9.09213*ii, 11.6796-4.20595*ii, .427042+.482454*ii, -3.1156-7.35521*ii, .0688244+.0935151*ii, -6.52867-13.7836*ii, -.040160+.881305*ii
-.239253+.198644*ii, .0738911-.0515492*ii, .463427+1.2956*ii, -.207709+.008717*ii, -.4389+.263246*ii, -.20257+.0772864*ii, .0479634-.0433457*ii, -.944878-.232935*ii, .132599-.530919*ii, -.451862-.169286*ii
.113336-.488708*ii, 3.12481+7.3586*ii, .464576+.0885947*ii, 9.72004-11.1403*ii, 10.6428-6.75154*ii, .610696-.148316*ii, -4.34271-6.01286*ii, .0753695+.0901065*ii, -9.24328-12.6886*ii, .84314+.096539*ii
-9.83215+1.23249*ii, -.0798008+.418312*ii, -.618965+.038687*ii, -.854944+.272036*ii, -5.49212-1.04068*ii, -.0435983-.198267*ii, 8.07066-3.72841*ii, -.951065-2.21919*ii, -2.62237+3.65464*ii, .357331-.0787628*ii
.0679012-.497162*ii, 4.61113+.887474*ii, -.462472+.332623*ii, 1.20445-9.52576*ii, 2.12968-6.89079*ii, .135962-.594673*ii, -4.65406-1.24562*ii, .0095662+.160905*ii, -8.16643-2.7164*ii, .057486+.876534*ii
.852666-.479644*ii, -.0713769+.195524*ii, 1.85418-1.056*ii, -.158571+1.09971*ii, .0024253+.137217*ii, -.732968-.258696*ii, .392259+1.01374*ii, -.428631+1.67324*ii, -.177203-.168912*ii, -.917406-.600643*ii
.119572-.601466*ii, 1.11663+3.33939*ii, .653245-1.80726*ii, .944454+2.94568*ii, -.162079-.0950231*ii, -.968157+.653421*ii, 1.88465-.215836*ii, -.035416+.130152*ii, -.371689+.0505583*ii, -2.80621-2.32385*ii
-2.75337-.901047*ii, .36818-2.61397*ii, -.829706+.033432*ii, -.85723+.079961*ii, -2.3117-.280653*ii, .0230766+.265265*ii, 2.43232+.552242*ii, .005838+.206225*ii, .235682+1.89015*ii, -.184245+1.38779*ii
.108157-.51608*ii, 5.17766+5.37653*ii, -.114175-.486065*ii, 4.45381-10.4209*ii, 6.83624-8.24693*ii, .422378+.39875*ii, -4.8963-3.42562*ii, .0540436+.099162*ii, -10.3047-7.02463*ii, .094552-.915145*ii
.117924-.512816*ii, 5.22386+7.72818*ii, -.137991-.434572*ii, 9.11709-13.5471*ii, 11.2114-8.49475*ii, .455286+.44513*ii, -5.87203-6.27291*ii, .05822+.0913941*ii, -11.6076-12.2349*ii, .881426+.072746*ii
.159851-.418742*ii, -.462541+3.31113*ii, .701664+.076247*ii, 3.07746-2.09082*ii, 3.59412-1.20993*ii, -.46199+.0889175*ii, -.383582-1.62288*ii, .114884+.067398*ii, -2.03588-4.9231*ii, .247153-.909073*ii
.467027-.445571*ii, 5.99386-5.97144*ii, -6.78385+.420679*ii, -8.61212-1.18646*ii, -.0041732-.000784418*ii, -.045152+6.92545*ii, -4.55074+3.2832*ii, .0438139-.0860339*ii, 1.84325+7.39379*ii, 1.09007+.618057*ii
-10.7073-.82592*ii, -.0472726+.377654*ii, -.594913+.061079*ii, -.860949+.278826*ii, -5.94239-1.88341*ii, -.0503367-.190054*ii, 9.4487-2.27439*ii, -.678622-2.74179*ii, -3.40119+3.45681*ii, .106815+.315566*ii
-5.96443-5.56335*ii, -.366787-.578707*ii, .132356-.63853*ii, -.91751+.270466*ii, -2.76695-3.93235*ii, .219994+.0134487*ii, 6.97712+3.49126*ii, 1.00541-.982572*ii, -3.56435+.704745*ii, -.291822+.426055*ii
.038769-.561028*ii, 4.41202-1.64783*ii, -.545696+.223632*ii, -3.42392-5.48884*ii, -2.55534-5.97729*ii, .060818-.514788*ii, -3.21214+1.70812*ii, -.0157575+.138763*ii, -6.02486+2.83056*ii, -.999455-.040883*ii
.111569-.487244*ii, 4.80188+3.22548*ii, -.07406-.574517*ii, 2.41842-8.26685*ii, 2.57363-6.35841*ii, -.409536-.421251*ii, -3.75815-2.10068*ii, -.0408576-.116751*ii, -8.23615-3.30118*ii, -.954887-.100767*ii
.457032-.200145*ii, .135952-.11687*ii, .046324-1.01288*ii, .670532+.933394*ii, -.174826-1.26709*ii, .186526-.32606*ii, .493269+.292387*ii, .814212+1.20768*ii, -.0221369-.106474*ii, -1.3152-.77566*ii
-1.89689-3.38206*ii, -.252657-.413213*ii, -.715293+.270398*ii, -.964216+.252642*ii, -1.39418-2.63575*ii, .124063+.232848*ii, 2.68346+2.7818*ii, 1.13898-.813657*ii, -1.43977+.050425*ii, -.595449-.34769*ii
-3.70359-5.34008*ii, -.445617-.359934*ii, .089683-.664695*ii, -.949511+.285304*ii, -1.73034-4.06609*ii, .230779-.0027309*ii, 5.04015+4.01382*ii, 1.43897-.514154*ii, -3.10732+.034802*ii, -.480437-.172827*ii
.17005-.312281*ii, -.908066-.247444*ii, -.164561+.872653*ii, 1.71189+.913117*ii, 1.00998+1.61396*ii, -.178738+.388305*ii, .576256-.379316*ii, -.258305+.160906*ii, 2.09406-2.04532*ii, -.334958+.585247*ii
-5.07559+3.39933*ii, .518538-.126563*ii, .408799-.644206*ii, -.819391+.227288*ii, -2.97844+.376*ii, -.220986-.101393*ii, 3.38627-3.939*ii, -1.44568+.279472*ii, -1.05945+3.04245*ii, .231283-.425223*ii
.432326-.342376*ii, 6.94806-6.27118*ii, -7.67303+.015001*ii, -10.8229+1.52248*ii, -.00295141-.000017311*ii, .62917+8.74373*ii, -4.15777+4.36371*ii, -.0292639+.0855871*ii, 2.93538+9.6178*ii, .615634-.968147*ii
.105899-.480921*ii, .517161+3.03703*ii, -.334388+.539372*ii, 5.74001-3.31944*ii, 5.19375-.490177*ii, -.163006+.540694*ii, -.988527-3.11202*ii, -.140877-.145134*ii, -1.32666-6.72087*ii, -.010455+.797417*ii
-8.28152+1.57272*ii, .522906-.331183*ii, .302963-.62294*ii, -.835178+.240636*ii, -3.92089-.847211*ii, .212374+.0685917*ii, 6.53809-3.30633*ii, -1.42639-.489343*ii, -2.40793+3.3481*ii, .452299+.0876248*ii
-5.96765-.339576*ii, .294847-.303605*ii, .390762+.626551*ii, -.839503+.227867*ii, -3.29431-.337632*ii, -.183534+.151528*ii, 5.08724-1.07476*ii, -1.4259-1.19113*ii, -1.62576+1.87376*ii, -.0137803+.490994*ii
-7.35149+2.60526*ii, .281566-.2772*ii, .33796+.603351*ii, -.812994+.23714*ii, -4.02834+.157241*ii, .17475-.133537*ii, 5.3589-3.86139*ii, -2.00444-1.00659*ii, -1.46291+2.99263*ii, .403719+.0689962*ii
.0004818-.346244*ii, -.0437304+.334179*ii, -.642448+.456002*ii, .666853-2.54155*ii, .756157-2.61977*ii, .128916-.422079*ii, -.879673-.232118*ii, .975925-.001099*ii, -1.95037-1.86317*ii, .190074-.374938*ii
-.0924847-.347973*ii, -.0768327-.288858*ii, -.702366+.396043*ii, -.309182-2.11527*ii, -.077579-2.54213*ii, .0807019-.399347*ii, -.707462+.303217*ii, 1.01048+.058178*ii, -1.71713-.795926*ii, .20061-.427904*ii
-.107629-.647222*ii, 2.11927-.545116*ii, -.769638+.295656*ii, -.98481-1.28169*ii, -1.0785-2.12058*ii, -.0329381+.360738*ii, -.723546+.775338*ii, -.0255674-.160256*ii, -1.65617+.966253*ii, -1.25831-.175002*ii
.0441421-.262224*ii, -.100371-.140831*ii, -.143218-.860865*ii, .708131-2.06707*ii, .952187-1.7657*ii, -.315175-.315281*ii, -.510776-.276933*ii, .982847+1.15937*ii, -1.51741-1.29754*ii, .347393+.0426182*ii
-.365647-.797337*ii, .505673-.765658*ii, .635382+.47584*ii, -1.7138-.807459*ii, -.933019-2.49694*ii, .286875-.245505*ii, -.017171+1.66172*ii, -.0995149+.474136*ii, -1.95483+.480397*ii, -.292635-.747662*ii
.048859-.519133*ii, 4.49363+.146182*ii, -.523818+.28427*ii, -1.00035-6.65303*ii, -.498066-6.2788*ii, .113226-.522085*ii, -3.50268+.194252*ii, -.0086457-.143395*ii, -6.79762+.195911*ii, -.966492-.029648*ii
-.532912-1.8909*ii, -.984188-.275121*ii, .680192+.488639*ii, -1.36915+.272103*ii, -.666564-2.16958*ii, .171355-.295928*ii, 1.24415+2.44391*ii, .537447+.153017*ii, -1.26185-.444206*ii, -.034240-1.03882*ii
-9.47619-4.996*ii, .0195309+.495035*ii, .159992-.581904*ii, -.879317+.279586*ii, -4.37244-4.20472*ii, .199025+.0228666*ii, 9.72939+1.74366*ii, .27956-2.17042*ii, -4.93565+1.74719*ii, -.294502+.21699*ii
-6.19314-4.44512*ii, -.13249+.445229*ii, .480995+.501413*ii, -.883945+.268981*ii, -2.98034-2.63011*ii, -.141235+.18255*ii, 6.67005+2.26341*ii, -.246919-1.95464*ii, -3.29891+.501831*ii, -.374675+.237678*ii
-.234363+.138576*ii, -.0775471+.0343896*ii, .48517+1.36838*ii, -.188232-.0661196*ii, -.371755+.227212*ii, -.220804+.0383183*ii, .0532771-.0105884*ii, -.899521-.297408*ii, .084792-.702181*ii, -.358102-.203425*ii
.0789607-.431356*ii, -.279332+1.33093*ii, -.422515+.602309*ii, 2.51419-2.43592*ii, 3.23169-.874878*ii, -.10703+.463516*ii, -.852227-1.27685*ii, .301568+.0881078*ii, -.985009-4.13544*ii, .656347+.147015*ii
-.0237437-.354159*ii, -.0699317-.355735*ii, -.65973+.468782*ii, .580246-2.83265*ii, .701259-2.41549*ii, .12623-.45853*ii, -1.01699-.138242*ii, .930807+.249271*ii, -1.75818-1.7178*ii, .436116+.135601*ii
-6.25129-2.16179*ii, .023367+.716558*ii, .20489-.655297*ii, -.901083+.268708*ii, -3.25025-2.53131*ii, -.227207-.0362315*ii, 6.21382+.268181*ii, .06494-1.19778*ii, -3.27329+1.64768*ii, -.283194-.443257*ii
.0362476-.190971*ii, -.128434-.0060618*ii, .989511-.012878*ii, .830786-.761066*ii, 1.37479+.053700*ii, -.33659+.135934*ii, -.115228-.186243*ii, -.558559+1.12396*ii, -.389905-1.74072*ii, .193635+.253849*ii
.122517-.50053*ii, 7.07973+4.66392*ii, -.0753854-.473972*ii, 2.55082-15.5534*ii, 5.4968-10.7363*ii, -.499795-.428674*ii, -7.47241-3.18232*ii, -.0431268-.107597*ii, -14.379-5.77946*ii, .875176+.087961*ii
.079175-.592906*ii, 1.34572+3.89441*ii, .425047-1.91111*ii, 1.15321+3.35589*ii, -.108449-.140739*ii, -.947988+.851879*ii, 2.08103-.418045*ii, .0282228-.118619*ii, -.332745+.0556465*ii, -3.1736-2.68338*ii
-.565058+1.10172*ii, .520533-.890744*ii, -.867495+.086123*ii, -.591091+.124682*ii, -1.92453-.588709*ii, -.0471837-.229351*ii, .196637-.721667*ii, .267417+.109783*ii, .213422+1.53008*ii, -.918197-.318329*ii
-7.88862-3.70518*ii, -.107844+.416183*ii, .429352+.474445*ii, -.881369+.258792*ii, -4.09465-3.02227*ii, .135305-.163123*ii, 7.91166+1.22412*ii, -.399144-2.23407*ii, -3.82856+1.32996*ii, -.341478+.182779*ii
.114809-.497126*ii, 4.30415+8.18969*ii, .446118+.0937036*ii, 10.1845-13.2312*ii, 11.4468-8.19095*ii, .623647-.159483*ii, -5.40832-6.58202*ii, -.0654398-.0869042*ii, -11.2615-13.475*ii, .858309+.091441*ii
-.0086747-.280996*ii, .217342+.0410808*ii, .784887+.143462*ii, 1.82222-1.68275*ii, 2.2482-1.35485*ii, .426278-.0828792*ii, -.488654-.497438*ii, -.271817+1.27314*ii, -1.23674-2.78742*ii, .148806+.283612*ii
.062901-.766589*ii, 2.25297-1.60711*ii, -.730411+.223136*ii, -2.40871-.976325*ii, -1.88509-2.32481*ii, .0441481+.423204*ii, -.89995+1.78507*ii, -.0119184+.175776*ii, -1.55941+2.27559*ii, -1.17287-.207617*ii
-8.11435-1.07201*ii, .533587-.618125*ii, .245903-.622556*ii, -.859159+.236731*ii, -4.01813-1.90275*ii, .21202+.0522774*ii, 7.2253-.999891*ii, -.802826-.810106*ii, -2.9785+2.82449*ii, .026458+.529748*ii
.458297-.517967*ii, .0718884+.373505*ii, 1.33408+.334357*ii, -1.27929+2.04165*ii, .379614-.344337*ii, .189631+.712964*ii, .471215+1.59831*ii, -.865334+.787914*ii, .0992614-.123496*ii, -.774109-1.67205*ii
.318807-.547516*ii, .101007-.106892*ii, -3.82777-.31322*ii, .108221-1.88809*ii, -.0228346+.00570771*ii, -1.42481+1.14075*ii, -.999257-.661187*ii, 2.29433-1.15055*ii, .772347-.124942*ii, .165442+.488323*ii
.077337-.587872*ii, 2.79622-2.31397*ii, -2.17003+.177248*ii, .08978-3.59187*ii, -.125343-.0312717*ii, -.936557+1.07563*ii, -2.10461-.330563*ii, -.0964573+.0996333*ii, -.42864+.565113*ii, -.309442+2.67226*ii
.088777-.54043*ii, 6.85246-1.58717*ii, -.449052+.209828*ii, -6.68253-10.4762*ii, -2.80892-10.5831*ii, .038842-.602556*ii, -6.25489+2.6814*ii, -.0032113+.127853*ii, -11.5822+4.14863*ii, .052279-.897671*ii
.0966654-.471791*ii, 2.28436+4.95076*ii, .526651+.127403*ii, 5.35733-6.92701*ii, 6.34496-5.47639*ii, .540893-.120326*ii, -2.75023-3.19714*ii, .084492+.0986413*ii, -6.73274-7.70741*ii, .123573-.859176*ii
-8.30816-4.05093*ii, -.003485+.524431*ii, .191089-.601781*ii, -.88736+.285802*ii, -4.22215-3.19897*ii, -.208258-.0318319*ii, 8.53009+1.22015*ii, .124204-1.92615*ii, -4.14845+1.83362*ii, -.339574+.21957*ii
-4.52605-.276543*ii, -.334028-2.15615*ii, -.72563+.027496*ii, -.874704+.159624*ii, -3.45978-.394817*ii, -.0302354-.234688*ii, 4.0031-.480575*ii, .0297735-.315949*ii, -.249518+2.37661*ii, .14635+1.12686*ii
.114458-.520271*ii, 5.93161+6.38191*ii, -.112427-.466132*ii, 5.37969-11.9691*ii, 7.88354-9.17166*ii, .435126+.413509*ii, -5.61144-4.16886*ii, -.0503957-.0917088*ii, -11.7215-8.20332*ii, .097876-.922856*ii
1.59781-.81348*ii, -.257445-.0468524*ii, -.100534-.988557*ii, -.686251+.635472*ii, .406876-1.2967*ii, -.295351+.151834*ii, -.579553+1.57361*ii, 1.21101+1.20237*ii, -.0761991-.17011*ii, -.656672-1.24665*ii
-.205741+.768182*ii, .142884-.0913943*ii, .893775+1.00651*ii, -.294751+.13498*ii, -.448831-.312113*ii, .156027-.214024*ii, -.0430467-.254193*ii, -.986124+.30528*ii, -.249889-.293094*ii, -.518538-.594894*ii
.205386-.0940769*ii, -.06209-.0850103*ii, 1.1306-.167366*ii, .75674+.107901*ii, .807672+.38112*ii, -.344323+.0262706*ii, .165575-.0490305*ii, -.636876+1.20305*ii, .099509-1.18431*ii, -.331572+.123794*ii
-4.70496-4.9339*ii, -.448397-.598329*ii, .165601-.679122*ii, -.934371+.28751*ii, -2.56674-2.9411*ii, -.237884-.0214491*ii, 5.81472+3.25737*ii, .931516-.741569*ii, -2.76061+.694064*ii, -.337569+.507466*ii
.115476-.49686*ii, 6.3156+3.52367*ii, -.0693496-.494972*ii, 1.44888-13.8494*ii, 4.33112-9.7613*ii, -.493672-.414394*ii, -6.71393-2.31917*ii, .0426927+.119694*ii, -12.8586-4.41227*ii, .863927+.077252*ii
.0722615-.2077*ii, -.0390391-.104295*ii, -.251241-.83933*ii, .964096-.582901*ii, 1.51861-1.27459*ii, .171455+.271812*ii, -.0514015-.242364*ii, .781469+1.32851*ii, -.488093-1.35466*ii, -.0020411-.330712*ii
-5.18656-3.7014*ii, -.110011-.495134*ii, -.675858+.168042*ii, -.88916+.254206*ii, -2.93855-2.63548*ii, .0864772+.214685*ii, 5.5526+1.97269*ii, .626405-1.52687*ii, -2.28106+1.04754*ii, -.415849+.335911*ii
-.314732-.532866*ii, -.245772-.311336*ii, -.803418+.453784*ii, -1.01182-.717578*ii, -.048117-1.69654*ii, .0725433+.347657*ii, -.063921+.765008*ii, .759545-.057429*ii, -.773423-.268908*ii, .231889-.794536*ii
-2.03022-2.01292*ii, .614781-.228744*ii, .592306+.646668*ii, -.947253+.145656*ii, -1.56937-1.20261*ii, -.202869+.216477*ii, 2.21632+1.61103*ii, -.681814-.5407*ii, -1.44484+.420451*ii, -.78464+.028661*ii
.233741-.622883*ii, -2.36988-.928418*ii, .202923+.83753*ii, -2.15759+3.3007*ii, -1.36296+1.57574*ii, -.439251+.395972*ii, 1.55163+2.11544*ii, .218441+.0209457*ii, 2.71115+.774207*ii, .053774-1.12861*ii
-.0487417-.186301*ii, -.155186-.0110389*ii, .836001+.179852*ii, 1.00029-1.12539*ii, 1.71574-1.26605*ii, .354637-.0756575*ii, -.258417-.131501*ii, -.195267+1.17743*ii, -1.04032-2.17467*ii, .261149-.151887*ii
.499797-.603155*ii, -.294345+1.05562*ii, .634499+.644367*ii, -.632697+1.85748*ii, -1.304-1.24499*ii, .0748683-.431329*ii, .804128+1.30998*ii, .09205-.379105*ii, -.229138-.0326388*ii, -1.70663-1.94513*ii
2.1346+.357353*ii, .244821+.0983553*ii, -.145394-1.02728*ii, -.648848+.431245*ii, .488772-1.08923*ii, -.287148+.133048*ii, -1.53913+.688666*ii, .947577+1.40801*ii, .0188112+.128202*ii, -.845457-1.47133*ii
1.85093-.901163*ii, .104079+.357276*ii, -.818466+.312198*ii, -.766042+.537167*ii, -.911694-1.76162*ii, -.181877-.229484*ii, -.933813+1.68459*ii, 1.24644-.316744*ii, -.11048+.0249713*ii, -1.57008-1.47685*ii
.08596+2.44362*ii, -.230464-.0106088*ii, 1.09378-.116156*ii, -.606157+.273671*ii, .9519+.312708*ii, .0968787+.294464*ii, -.720852-1.45769*ii, -.930116+1.66371*ii, .133213-.124097*ii, .518837-1.23407*ii
.555836-1.00807*ii, -.295787-.319085*ii, -.818222+.362612*ii, -1.35797+.81438*ii, -.583881-1.76597*ii, .246911+.300838*ii, .066142+1.82158*ii, 1.06836-.059912*ii, -.0351513+.253289*ii, -.664523-1.40166*ii
.0707398-.489923*ii, 2.3545+2.54823*ii, -.441141-1.60679*ii, 2.15263+2.92871*ii, .207522-.200007*ii, -.218675+1.07581*ii, 1.58712-.847446*ii, -.0639965+.116954*ii, .32311+.005911*ii, -3.58391-1.52921*ii
.114022-1.29743*ii, .0794138-.0400098*ii, -5.19652+3.71773*ii, -.315972-.864903*ii, .00147249-.00489476*ii, .022753+2.11873*ii, -1.15818+.311333*ii, 1.39779-4.01017*ii, 2.19184-1.34306*ii, -.220991-.0091822*ii
-14.8563+5.31391*ii, -9.63398-.09313*ii, .58671-.456623*ii, -.900379+.231197*ii, -1.30306+2.97147*ii, -.175447-.174876*ii, 12.1477-8.21926*ii, .130662-.0414365*ii, .158269+.0207933*ii, 9.22189-.55844*ii
-1.99576+.348695*ii, -.0690901-.0035263*ii, 4.16025+4.96833*ii, -.373568-.25367*ii, -.00425098-.00243688*ii, 1.38672-.584408*ii, .834006+.376003*ii, -4.70619-.763257*ii, -1.41535-2.62246*ii, .157917-.0888408*ii
.813739+.532978*ii, -.0260728+.39208*ii, -.900408+.465608*ii, -.554414+.478488*ii, -.17746-1.26776*ii, .221874+.201595*ii, -.706172+.093874*ii, .734203-.097840*ii, .140615-.0984981*ii, -.777166-1.62261*ii
-.161335-.151386*ii, .081125+.0921156*ii, .665124+1.37216*ii, .016363-.589688*ii, -.367255+.0808644*ii, -.38049-.13799*ii, -.0919102+.0926605*ii, -.961041-.326295*ii, -.321665-.952924*ii, -.40731+.0818233*ii
-7.14396+18.0361*ii, -7.28487+7.89782*ii, -.558593-.510775*ii, -.87072+.254251*ii, 1.86404+2.44522*ii, .140392-.205801*ii, 1.63469-17.5208*ii, -.134123-.0116801*ii, .061695+.091636*ii, 7.27201-9.20153*ii
-1.75442-1.16327*ii, -.0648558+.0079505*ii, .39474+8.13603*ii, -.353829-.42625*ii, -.000357536+.00244096*ii, 1.93743+.797536*ii, .124921+1.15942*ii, -3.74534-4.29549*ii, .415345-3.72788*ii, -.0973365+.123131*ii
.17333+.0292026*ii, .00569808+.0591617*ii, -.964743+.300103*ii, -.0609726+.0971438*ii, -.798807-1.01649*ii, -.0853772-.0818106*ii, -.0134052+.0150574*ii, .780483-.263567*ii, .0621937+.00412663*ii, -.884985-.751884*ii
-1.78562-.826783*ii, .0656944-.0029120*ii, 1.35113+7.36152*ii, -.331115-.400339*ii, -.00164746+.0027202*ii, 1.80243+.476319*ii, .260254+.988614*ii, -4.05188-3.41972*ii, -.067674-3.43989*ii, -.114813+.117676*ii
-.116244+.0997488*ii, -.00658459-.0526281*ii, 1.18395+.095497*ii, .0309639-.268768*ii, .772556-.190251*ii, -.170284+.128797*ii, .0232099+.0343314*ii, -.761064+1.08284*ii, -.527904-.961897*ii, .0490533-.256816*ii
-1.06941-4.82167*ii, -1.03846-2.24601*ii, 1.03376+1.06471*ii, -1.01502+.269883*ii, -.300956-.275444*ii, -.326462+.411895*ii, 2.38676+4.60547*ii, -.263492+.176951*ii, -.021312-1.18144*ii, .354569+1.68398*ii
-1.9697-3.41171*ii, -.391609-.0239251*ii, 1.84771+1.59214*ii, -.948896+.195986*ii, -.0490388-.0777131*ii, -.474895+.680339*ii, 2.53769+2.85133*ii, -1.60665-.606121*ii, -1.16687-1.47545*ii, .221614+.495831*ii
-8.83152-.4569*ii, -.210869+.579467*ii, .261634-.611917*ii, -.875836+.266219*ii, -4.23576-1.58794*ii, -.212844-.0558237*ii, 7.8566-1.95095*ii, -.721581-1.41806*ii, -3.2227+2.65429*ii, .440906-.12032*ii
-.73587-1.78105*ii, .0893232-.0953644*ii, .325311-6.70212*ii, -1.0693+1.05605*ii, -.000639887-.00436672*ii, -2.67897+.950914*ii, 2.66774+1.12735*ii, 2.3582+3.82237*ii, -1.03005+2.71255*ii, .0488724-.247582*ii
