variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
-theta*L+d
-T*j+Tj
-theta+sintheta
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
1.35832-.044914*ii, -.155836+2.391*ii, 1.30165-.565359*ii, .136783-.013899*ii, .136783-.013899*ii, -.0251494+.0152721*ii, 2.91543+1.34155*ii, -.193213+.0920189*ii, -1.0191e-17+2.2781e-17*ii, -.019856+.505586*ii, -1.00848e-16+9.57529e-17*ii
-1.74974+4.7186*ii, -4.28331+13.3539*ii, 8.33701-.52078*ii, -2.07258-.181822*ii, -2.07258-.181822*ii, -3.46554+7.70879*ii, 9.3063+10.5773*ii, 1.33552-3.83659*ii, 2.06942e-19+4.92505e-20*ii, .502461+2.46977*ii, -3.62149e-19-8.61883e-20*ii
.852309-1.67459*ii, -.642308+2.3619*ii, .701161-2.60182*ii, -2.35791+.634926*ii, -2.35791+.634926*ii, -.350485+1.34108*ii, -.471077-1.684*ii, .28139-.492984*ii, -9.36387e-20-1.30337e-19*ii, 4.09574+2.12426*ii, 3.67987e-19-1.37449e-19*ii
-8.02994-1.9329*ii, -16.8419+3.19195*ii, 7.27347+20.1476*ii, -.901563-.54702*ii, -.901563-.54702*ii, -6.13233+12.4935*ii, 4.29464-2.51639*ii, -1.17398-13.1453*ii, 2.43627e-30+4.25412e-30*ii, 7.88359+18.2783*ii, -5.46103e-29-6.38708e-29*ii
.447359+.306904*ii, .465155+.786622*ii, .437375+.392451*ii, .679136+1.63135*ii, .679136+1.63135*ii, -.829093+1.22965*ii, .422232+1.88513*ii, .4621+.700598*ii, 2.79266e-24-1.9828e-26*ii, 1.26486-.714288*ii, 1.31462e-24+2.18754e-24*ii
-2.62177+.581397*ii, -2.9089+2.81479*ii, -2.98456-.586582*ii, .111971-2.43432*ii, .111971-2.43432*ii, .339457-2.34692*ii, 1.16241-5.70176*ii, .968464+.0949*ii, -8.36223e-35+1.50828e-35*ii, 2.5274+4.30315*ii, 2.00794e-34-2.79253e-34*ii
2.08501-.952733*ii, 3.11087-.306343*ii, 2.26335+3.91309*ii, -2.80897+.810324*ii, -2.80897+.810324*ii, -2.997+1.98499*ii, -.935006+6.17178*ii, 1.17317-.368229*ii, -1.28439e-34+1.9685e-35*ii, 5.77547+.639707*ii, -3.93526e-34+1.00584e-34*ii
1.65255+1.49742*ii, -1.03904+2.3658*ii, -.065645+2.10781*ii, -.225778+.630126*ii, -.225778+.630126*ii, -.599956-2.15406*ii, -3.32641+1.77562*ii, -2.72718+1.92929*ii, 2.20798e-20+1.00657e-19*ii, -.608871+.306692*ii, -2.61075e-19-5.23496e-20*ii
4.1501+3.03849*ii, -2.49263-5.14953*ii, 3.73395-1.22385*ii, 2.68948-1.58745*ii, 2.68948-1.58745*ii, .558859+3.86012*ii, .893683+1.81372*ii, -.474169+1.15539*ii, 4.35743e-24+4.02005e-23*ii, 1.86935+.423466*ii, 1.96152e-22-1.22644e-22*ii
.691649+2.49537*ii, -1.94408+1.75832*ii, -1.57826+1.36314*ii, -.706704+.73903*ii, -.706704+.73903*ii, -1.86945+1.75749*ii, -3.93496-.260228*ii, 2.50573+.13347*ii, -5.54307e-26+4.25985e-26*ii, -2.4796+.589164*ii, 3.28599e-26-1.80279e-25*ii
2.19024-3.47913*ii, 1.72507-2.09685*ii, -2.38116+1.12653*ii, -1.36737-1.39854*ii, -1.36737-1.39854*ii, -.636878-.246298*ii, -1.60576-4.58581*ii, .317676-.144793*ii, 1.26144e-20+1.46334e-20*ii, 3.07862-2.47102*ii, 5.24447e-20-1.20681e-21*ii
5.23324+1.95719*ii, -.393197+1.74268*ii, -1.22864+3.46117*ii, 4.10253+1.64315*ii, 4.10253+1.64315*ii, -12.2697+7.54116*ii, 3.31535-7.20371*ii, -1.94286+2.61633*ii, 6.12258e-22-9.57562e-22*ii, -3.18384+7.58329*ii, 1.42798e-21+1.44348e-21*ii
4.44929-3.78856*ii, -2.23899+1.35819*ii, 3.26624+1.47323*ii, .621833+1.38726*ii, .621833+1.38726*ii, 3.96536+.850655*ii, -2.56397-3.75136*ii, 1.5775-2.1513*ii, 1.41348e-21-1.58209e-21*ii, -2.55128-2.02103*ii, -1.01599e-21+5.46206e-21*ii
2.69044+.070956*ii, -.155042+1.61722*ii, .063577-1.50877*ii, -1.21829-.208527*ii, -1.21829-.208527*ii, -.502894+1.51268*ii, 2.40039+1.40887*ii, .194563-1.27495*ii, 4.16992e-20+2.82224e-19*ii, -.616745-.525375*ii, -4.62884e-19+2.36804e-20*ii
2.74775-2.94484*ii, .29275+.510409*ii, -2.63645+1.42347*ii, .38022-1.71619*ii, .38022-1.71619*ii, -1.90575-.476108*ii, -.0502814+.476608*ii, .029932-1.11709*ii, -4.574e-19-1.15832e-17*ii, .425451-1.0319*ii, 5.77825e-18-3.62443e-18*ii
1.99287-1.86238*ii, -3.8496+2.72264*ii, 3.43906+1.79637*ii, 4.95212-1.26812*ii, 4.95212-1.26812*ii, -2.67872+.457015*ii, -1.22571-3.09645*ii, -.529814-.043386*ii, -3.22297e-35-4.91297e-36*ii, 1.63227+.791655*ii, 1.37448e-34-6.88368e-35*ii
-.918772+.864535*ii, .582282+.994596*ii, .349461+2.25519*ii, .39764+.151692*ii, .39764+.151692*ii, -.754884+.356502*ii, -1.03845-.555155*ii, -1.35867+1.41485*ii, 4.76154e-18+1.42758e-18*ii, -2.50257+.126072*ii, 1.35269e-18+5.56706e-18*ii
4.73277-9.39544*ii, -6.718-.871007*ii, 6.57638+10.781*ii, 3.03822+2.24037*ii, 3.03822+2.24037*ii, 5.20185+.183421*ii, 4.93179-1.25005*ii, 1.13791-.778722*ii, -5.3489e-28+6.46237e-28*ii, -2.57555-4.83552*ii, 4.15627e-27-3.87553e-27*ii
