variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w

component_1:
equations:
-6.28*sintheta*dtheta*r^2+dA
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
74.9962*P-313.672*qc^2*x0^2*w^4
points:
.276624+.120456*ii, .482349-2.78776*ii, -.766168-.585611*ii, -.387866-1.69692*ii, .561192+1.3768*ii, -.426539+.106708*ii, .393786+.713509*ii, -.0390629+.103178*ii, -2.70025+1.14902*ii, .558348+1.02551*ii
-.94966-.370362*ii, -.419314-.439982*ii, -.874408-.725845*ii, 1.24041+1.07377*ii, .441673+.793919*ii, .250473+.436233*ii, -1.16359+1.29137*ii, .706419+.251996*ii, .825388+.156993*ii, -.309269+.963012*ii
-.0645-.845344*ii, -.0044104+.260188*ii, -.664438-.82722*ii, 1.32826-2.01402*ii, 1.00057+.494863*ii, -.524524-.221897*ii, -.462528+1.36439*ii, 1.28018-.951015*ii, -1.22601-.893252*ii, .227034-.437109*ii
-16.9875+8.83058*ii, -8.32936+13.641*ii, -4.01196-11.1451*ii, 9.6942+11.1053*ii, .000690483-.000408466*ii, -1.2722+15.6651*ii, -6.53707+12.6569*ii, .0373833-.0725875*ii, 20.7797-9.89405*ii, .282543+.949886*ii
-.404405-.176162*ii, -.311071-.0795318*ii, -.590764+.835446*ii, -.676866+.294753*ii, 1.19762-.338783*ii, .278627+.121146*ii, .0573261+.0352931*ii, -.279309-.0071564*ii, .145476+.73243*ii, -.659765+.415673*ii
.759356+1.77314*ii, .573455-.105784*ii, -.556767+.76843*ii, -.945783-2.62941*ii, 1.48589-.476373*ii, .178167+.518422*ii, 1.87219+.02264*ii, -.796954-.152*ii, -2.44071-.768758*ii, .550906-.137023*ii
-17.1678+10.2663*ii, -8.93474+14.921*ii, -4.60537-13.0534*ii, 9.46478+10.4592*ii, .000427736-.000264175*ii, -1.40815+17.9107*ii, -6.38633+13.4572*ii, .0345719-.0684991*ii, 20.7768-10.8066*ii, .986068-.27909*ii
.865784-.055702*ii, -.199106-.195129*ii, .969295-1.55301*ii, .797706+.27784*ii, -.216166+.022375*ii, -.385827+.435003*ii, -1.47073-.044975*ii, 1.03646+1.09044*ii, -.5811-.460782*ii, .728118+.038219*ii
42.0916+19.8321*ii, .0223706+.0453768*ii, -16.7393+17.1046*ii, -1.00756+35.1194*ii, .0000709693-.0000665155*ii, 49.0232+.17385*ii, 8.88197-20.2195*ii, 3.8581+31.8842*ii, 6.19747+3.50011*ii, -.0958027-.0295649*ii
1.38571+.864155*ii, .191851+.249647*ii, 1.01763+.365501*ii, -.013927-.367934*ii, .538939-.906593*ii, .203222-.100559*ii, .031416-.899543*ii, .117182+1.03524*ii, -.984873-.834577*ii, .583984+.062308*ii
1.83924-.508945*ii, -.048031-3.0259*ii, -.692959-.683902*ii, -2.42474-2.72102*ii, 1.00122+1.04153*ii, -.598746+.23259*ii, .805056-.508957*ii, .0293116+.107579*ii, -4.13741+2.57203*ii, .815602-.461842*ii
.32776+1.39186*ii, .25777+.981498*ii, .956199+.279048*ii, .684098-1.52973*ii, .888535-1.0152*ii, -.426845+.12793*ii, .441165+.0088126*ii, -.0596738+.218319*ii, -.894026-2.04128*ii, .800051+.062522*ii
-.826402-.169881*ii, 1.11874+1.43977*ii, .87537+.473937*ii, .564679+.536226*ii, .110877-1.34721*ii, -.19435-.233196*ii, -.866636+.102458*ii, -.14603-.100277*ii, .419566-1.41255*ii, -1.1766+.604575*ii
1.76379-1.23833*ii, 2.21965-2.70746*ii, -1.01587-.478307*ii, -1.82859-1.51025*ii, -.233624+.912424*ii, .42247-.422626*ii, .0848346-.294294*ii, .0531012+.0129392*ii, -4.30602+1.96419*ii, -.996323+.231248*ii
42.2874+20.5368*ii, -.0224728-.0450572*ii, -16.8908+17.0845*ii, -1.2907+35.2798*ii, .0000691452-.0000668196*ii, 49.3264+.62072*ii, 9.21057-20.334*ii, 3.56441+32.2478*ii, 6.14462+3.50887*ii, .0959926+.0291313*ii
1.43089-.887022*ii, -.137862-.24566*ii, .832688-1.58634*ii, .190143+.235874*ii, -.230166-.0279088*ii, -.273095+.203863*ii, -1.67339-.432495*ii, 1.29634+.960864*ii, -1.01084+.217317*ii, .368495-.499519*ii
-.339705-.350555*ii, -.0385334-.335984*ii, -.69775-.732199*ii, 1.6807-1.88458*ii, .974641+.843066*ii, -.514093-.210254*ii, -.28044+1.59592*ii, 1.08556-.717816*ii, -1.12367-.934709*ii, .530931+.212909*ii
.236845+.0870174*ii, -.318432-.0178925*ii, .941457+.416921*ii, -1.62275+1.51696*ii, .384381-1.1594*ii, -.021754+.529886*ii, -.635236-1.27535*ii, -.618356+1.13672*ii, .342004+1.08042*ii, -.519236+.358324*ii
-15.3358+9.3542*ii, -6.85373+14.2764*ii, -6.10477-10.3752*ii, 9.11339+11.3699*ii, .000764097+.0000189134*ii, 1.33692+15.8238*ii, -5.49536+12.4836*ii, -.0418126+.0689451*ii, 19.7642-10.0924*ii, -.951822+.321293*ii
-.304195-1.87239*ii, .078907+.505262*ii, .401872-1.42708*ii, .106186+1.22436*ii, -.300116-.278083*ii, -.482986+.298892*ii, -2.32505+.217176*ii, 1.02712+.111728*ii, .339273+.50674*ii, -1.06334-.235025*ii
2.08659-.21454*ii, -.198632-.316994*ii, 1.03309+.339167*ii, -1.0626-.16434*ii, .601896-.844622*ii, .149556-.3598*ii, -.279477-1.6129*ii, .362346+1.12565*ii, -1.35975+.607185*ii, .391-.449865*ii
-.353294-1.37195*ii, -.00175-.533211*ii, -.92037-.826914*ii, -.0023329+.326512*ii, .411922+.570827*ii, .012178+.244025*ii, -1.15882+.784075*ii, .734064-.222373*ii, -.349559+.995328*ii, -.833207+.143465*ii
.138405+.855161*ii, -.233443-.0413706*ii, 1.01619+.430343*ii, -.537206+1.32168*ii, .357862-.925321*ii, .0868245+.447169*ii, -.435316-.847789*ii, -.518573+1.32591*ii, .45967+.108749*ii, .023970+.842158*ii
74.7971+38.0636*ii, .0157209+.0375831*ii, -23.5748+22.9374*ii, -1.5558+44.6093*ii, .0000253827-.0000275603*ii, 75.9063+2.364*ii, 18.5228-33.7633*ii, 7.26258+52.1653*ii, .000385019-.000473688*ii, 8.33595-4.98936*ii
4.05279+1.22621*ii, 4.89893-2.39317*ii, .654572-.911639*ii, -.784062-6.13559*ii, -.901832+.276354*ii, -.216366-.940017*ii, 1.87975-.563928*ii, -.0846392-.0269895*ii, -8.83351-1.9004*ii, .872978-.302102*ii
-.924753-1.67426*ii, 3.26673+.315269*ii, .359728-.801089*ii, .30909+2.42001*ii, -1.8783-.590526*ii, .431475-.196243*ii, -2.49525+.397653*ii, .0291945+.164899*ii, -.240282-.325371*ii, -3.09409+1.37894*ii
1.84616+1.42635*ii, 2.21284+2.30349*ii, .799019+.391244*ii, .347547-2.57623*ii, .385046-1.85391*ii, .478663-.12888*ii, .864543-.470712*ii, .0529936-.0934116*ii, -2.66985-3.34663*ii, -.047208-1.02612*ii
.176245-.631548*ii, .0184361+.283564*ii, -.547614+.772628*ii, -.523786-1.58718*ii, 1.5092-.432282*ii, -.136378-.400519*ii, .422289+.132714*ii, .17443-.790512*ii, -1.16031+.124311*ii, -.40619-.423536*ii
.44266+1.07079*ii, .235457+.0892674*ii, 1.02032+.419271*ii, -.175965+.311017*ii, .387859-.914457*ii, .0313656+.225714*ii, -.080297-.66659*ii, -.399577+1.05174*ii, -.338368-.606843*ii, .245408+.672544*ii
-.0902981+.0225002*ii, -.289688-.192647*ii, 1.02145-1.40176*ii, 1.24574+.814992*ii, -.2427+.0799903*ii, -.581568+.4434*ii, -1.66255+.359937*ii, .828546+.996843*ii, .257927-.601595*ii, .554859+.666172*ii
-15.5092+10.5715*ii, -7.39535+15.5783*ii, -6.68766-12.3035*ii, 8.89276+10.5738*ii, .000484089-.0000374197*ii, 1.11657+17.9534*ii, -5.40137+13.305*ii, .0387363-.0653613*ii, 19.6466-10.9912*ii, -.316277-.991601*ii
1.47618-1.69683*ii, -.017346-2.7216*ii, -.764994-.789608*ii, -3.51453-1.62911*ii, .742377+.675008*ii, -.636508+.392474*ii, .058933-.876794*ii, -.0807802-.0875033*ii, -3.56767+3.72198*ii, -.324738-.800684*ii
-1.37347-1.11303*ii, 2.26719+.33601*ii, .393147-.951738*ii, .31999+1.21328*ii, -1.12679-.47056*ii, -.345416+.198965*ii, -1.91469+.766842*ii, -.0717613-.204422*ii, -.25886-.501457*ii, -2.13284+1.09299*ii
1.39728-.759892*ii, 3.31511-1.16515*ii, .497112-.94917*ii, -.807743-1.75876*ii, -1.07568-.133457*ii, -.255156-.447493*ii, -.489566-.244277*ii, .0392379-.0612986*ii, -4.21697-.259143*ii, -1.06298+.215122*ii
1.83893-.680668*ii, .10584+.172547*ii, .842504-1.21426*ii, 1.94834+.861339*ii, -.400302+.101764*ii, .542331-.511437*ii, -1.9385-.204578*ii, 1.96448+1.35202*ii, -.360624-.997595*ii, .516804-.052724*ii
1.2146-.620323*ii, .139507+.260621*ii, .597508-1.63422*ii, .458021+.0122068*ii, -.219734-.125584*ii, -.14485+.380383*ii, -1.5302-.097685*ii, 1.25445+.72385*ii, -.984139-.37587*ii, .220289-.590177*ii
-.269307-.599569*ii, .155837-.282908*ii, -.554494+.83572*ii, -.685155-1.0511*ii, 1.29869-.245201*ii, -.182176-.342839*ii, .323898+.19196*ii, -.153572-.638645*ii, -.95968+.560136*ii, -.618006+.1707*ii
-1.1194-.592549*ii, -.437206+.15429*ii, -.559183+.819258*ii, -.244101+.101955*ii, 1.33153-.306092*ii, -.162312-.0688333*ii, -.165348+.477806*ii, -.146322-.509687*ii, .535732+.531733*ii, -.78943+.495432*ii
-.997743-.547527*ii, -.45381+.72798*ii, -.599077+.820638*ii, .443192+.745183*ii, 1.20626-.401033*ii, .298118-.134235*ii, -.486532+.556033*ii, .191993-.288379*ii, 1.18401-.007243*ii, -.886555+.488505*ii
-1.33502+.888038*ii, .813894+3.41907*ii, .789359+.410247*ii, 2.04961+1.15299*ii, .250947-1.87718*ii, .349573+.316325*ii, -.978871+.727397*ii, .10824-.0093141*ii, 2.0475-3.38962*ii, -1.03683+.424428*ii
1.74699-.277217*ii, .391034-2.81562*ii, -.70773-.69662*ii, -2.16082-3.21901*ii, .939609+.985299*ii, -.644846+.20195*ii, 1.00026-.269595*ii, -.032977-.119325*ii, -4.47775+1.98929*ii, .791695-.440105*ii
1.91065+1.50094*ii, 4.44058-1.25095*ii, .598706-.861101*ii, 1.36441-3.879*ii, -1.11934+.288027*ii, -.006419-.734927*ii, .827453+.662609*ii, .0631492+.0443434*ii, -5.6931-3.12627*ii, .379549+.927611*ii
-.979647-.58686*ii, .229849+1.49396*ii, .926256+.42673*ii, .906624+1.14254*ii, .342122-1.20962*ii, -.270626-.328523*ii, -1.31469+.115798*ii, .261232+.0285156*ii, 1.33895-1.06949*ii, -.966611+.559538*ii
.243609+.279151*ii, .407309-.156151*ii, -.637507+.789783*ii, -1.5983-.814416*ii, 1.13891-.573576*ii, .286566+.372258*ii, .761223-.286502*ii, -.702492-.132268*ii, -1.30741+.651621*ii, -.649096-.031272*ii
42.2764+20.6494*ii, .0223867+.045047*ii, -16.9591+17.076*ii, -1.20328+35.2699*ii, .0000683294-.0000669359*ii, 49.4031+.6728*ii, 9.25474-20.2648*ii, 3.56084+32.2463*ii, 6.16631+3.36881*ii, .0959826+.0301945*ii
3.62117-.894072*ii, 3.55506-2.41599*ii, .607846-1.02049*ii, -2.47402-4.03999*ii, -.794948+.03247*ii, -.4462-.774037*ii, .545328-1.36238*ii, .0974436+.0001822*ii, -7.22824+.7502*ii, -.223383-.886891*ii
.574807-.069685*ii, 2.74769+.278399*ii, .361734-.998765*ii, -.045403-.578789*ii, -.960704-.560754*ii, .128432+.248479*ii, -.785629+.189219*ii, .0244666+.10985*ii, -2.34614-1.20938*ii, -1.19512+.226733*ii
1.17154-.896944*ii, .950391+.714517*ii, .860038+.449939*ii, -1.32805+.186077*ii, .181473-1.44676*ii, .155689-.35587*ii, -.663539-1.31348*ii, .0328122+.35122*ii, -1.10043+.253964*ii, -1.1062-.515029*ii
-1.28338-1.80154*ii, -.0599159+.310715*ii, -.827132-.802487*ii, 1.79487-.044341*ii, .587404+.643275*ii, -.387569-.366838*ii, -1.58202+1.75276*ii, 1.37733-.960124*ii, .481078-.336152*ii, -.809235+.328116*ii
-1.65461-1.81643*ii, 2.00859+.252524*ii, .38145-.942193*ii, -.131388+1.88112*ii, -1.16087-.513891*ii, -.450454+.172567*ii, -2.35225+.599881*ii, -.065814-.257838*ii, .225994+.290356*ii, -2.57767+1.06611*ii
1.38047-1.96416*ii, -.544121-2.65587*ii, -.739674-.784891*ii, -3.48076-.94599*ii, .815341+.681815*ii, -.574849+.413055*ii, -.283805-.982241*ii, .0854156+.0966136*ii, -2.85907+4.08052*ii, -.346946-.805683*ii
-15.4235+8.7722*ii, -7.00257+13.97*ii, -5.74932-10.3757*ii, 8.92079+11.2554*ii, .000797708-.0000421656*ii, .86483+15.5112*ii, -5.7428+12.3099*ii, .0418558-.0699849*ii, 19.6704-9.65435*ii, -.951722+.320616*ii
1.59358-.895388*ii, 3.24827-1.59061*ii, .519281-.937258*ii, -1.27989-1.74344*ii, -1.08232-.057385*ii, -.305723-.450649*ii, -.447731-.495382*ii, -.0598725+.0501744*ii, -4.48372+.28788*ii, -1.04662+.207393*ii
.995658+.974853*ii, -.254654-.179257*ii, 1.02312+.306822*ii, -.704037-.283569*ii, .702099-.839103*ii, -.149301+.28483*ii, .157093-.976362*ii, -.275089+1.06927*ii, -.857776-.117286*ii, .693006+.168659*ii
-1.54798+.468876*ii, 1.1035-1.29094*ii, -.948806-.478591*ii, 1.58329+.912475*ii, -.187179+1.09517*ii, .370405+.330539*ii, -.701439+1.7798*ii, -.0739763+.271696*ii, .061014-.427428*ii, -.658013+2.26489*ii
-1.01863-.745289*ii, .36171+.574021*ii, .541591-1.31029*ii, 1.16788+1.30201*ii, -.431811-.18*ii, -.470124+.445956*ii, -2.06206+.817676*ii, .706656+.276956*ii, .794921-.647812*ii, -.724259+.641205*ii
1.07815+.867588*ii, .523696-.186492*ii, -.59803+.747808*ii, -1.96667-2.06133*ii, 1.36564-.664564*ii, .263739+.492342*ii, 1.47872-.546317*ii, -.770276-.128385*ii, -2.4738+.331298*ii, -.058536-.558178*ii
-1.31005-.413845*ii, 1.52608-.259817*ii, .550282-.99142*ii, .906436+1.27692*ii, -.913396-.046325*ii, -.408179+.271733*ii, -1.73706+.866862*ii, .019532+.310584*ii, .056569-.58328*ii, -1.17393+1.53548*ii
42.5938+20.1472*ii, .0222143+.0452027*ii, -16.8635+17.2004*ii, -1.03022+35.2925*ii, .0000694277-.0000654258*ii, 49.4629+.23259*ii, 9.0453-20.4291*ii, 3.8913+32.2139*ii, 6.1158+3.4505*ii, .0297801-.0962119*ii
1.37496+.441617*ii, -.811194-.504*ii, -.513094+.749626*ii, -1.87162-1.29481*ii, 1.73188-.405285*ii, .293338+.371808*ii, 1.0686-.870709*ii, -.264954+.332376*ii, -1.57542+1.16743*ii, .466446-.686453*ii
-.803986+.441839*ii, -.033741+.632721*ii, -.514459+.847469*ii, 1.71874-.827368*ii, 1.36536-.090205*ii, .149418-.448977*ii, .243407+1.16058*ii, .349486-.480584*ii, .274855-1.53597*ii, .046877+.756356*ii
-1.22535+.086477*ii, .564247-.077911*ii, -.605942+.946627*ii, .479084-.0866289*ii, .930219-.128593*ii, .125137-.240398*ii, .116259+.860245*ii, -.370937-.426915*ii, .0797362-.363112*ii, -.841709+1.20761*ii
-1.0466+.903829*ii, 1.19035+2.95296*ii, .791709+.430079*ii, 1.55509+.765567*ii, .141885-1.81748*ii, .30646+.272255*ii, -.734044+.528901*ii, -.103034-.0073272*ii, 1.28384-3.09047*ii, -1.07352+.439338*ii
3.45522+1.48954*ii, 3.32216-2.08527*ii, -.993052-.592128*ii, -.501734-4.83375*ii, .036414+.861922*ii, .84162-.259826*ii, 2.06601+.100369*ii, .105709+.0699848*ii, -6.8871-1.20664*ii, .831392-.319586*ii
2.02044+1.64281*ii, 4.78404-1.36068*ii, .584977-.850053*ii, 1.24611-4.2794*ii, -1.17947+.285412*ii, -.030846-.752221*ii, 1.04752+.668281*ii, -.0656094-.0412286*ii, -6.18723-3.2516*ii, .372547+.931428*ii
-.847488+.206365*ii, -.221576-.659313*ii, -.508784+.945915*ii, .243119+.472587*ii, 1.0717+.097077*ii, .23354-.136672*ii, .0548683+.470704*ii, -.297101+.169796*ii, .406654+.358864*ii, -.348516+1.30085*ii
-.501177-1.55726*ii, -.0407189+.415899*ii, -.948739-1.04503*ii, .366926+.533503*ii, .38016+.283414*ii, .0982367+.380006*ii, -1.50204+.97068*ii, 1.0257-.414989*ii, .177104+.446668*ii, -1.07788-.260968*ii
42.0952+19.7227*ii, -.0224615-.0453885*ii, -16.6707+17.1111*ii, -1.09731+35.1274*ii, .0000718039-.0000663963*ii, 48.9421+.12616*ii, 8.83914-20.2856*ii, 3.85738+31.8836*ii, 6.17644+3.6401*ii, -.0957934-.0285185*ii
-.600944-1.80742*ii, .0720642-.356684*ii, -.867305-.794972*ii, .619774-.108503*ii, .498697+.649325*ii, -.255716-.196526*ii, -1.31308+1.12224*ii, 1.06267-.655853*ii, -.342478+.6033*ii, -.850494+.135925*ii
3.76749+1.86008*ii, 4.06954-2.22092*ii, -1.02857-.541471*ii, -.591254-5.63704*ii, -.099176+.843146*ii, .89735-.330696*ii, 2.53067+.121906*ii, -.102802-.0593581*ii, -7.87871-1.63304*ii, .847353-.311205*ii
-.038906+1.63322*ii, .362827+1.67814*ii, .921302+.264085*ii, 1.47289-1.96775*ii, 1.01377-1.12527*ii, -.510403+.095499*ii, .517022+.5082*ii, .0970047-.141388*ii, -.663852-3.03923*ii, .883465+.000936*ii
.571328+.021080*ii, .0936271+.383588*ii, -.511764+.766129*ii, .117436-2.46285*ii, 1.67223-.331937*ii, -.0858938-.492524*ii, .880492+.32572*ii, .343296-.775892*ii, -1.66741-.753604*ii, .242002-.496594*ii
.26844-1.66486*ii, .247319+1.17659*ii, .860173+.429294*ii, -.880836+1.31237*ii, .271721-1.47591*ii, -.0112457-.417523*ii, -1.47366-1.02802*ii, .336099+.188768*ii, .458462+.536079*ii, -1.50424-.38436*ii
.579643-.027732*ii, -.213315+.716509*ii, -.584813+.697638*ii, -1.49037-1.12982*ii, 1.53191-.881488*ii, .224441+.367042*ii, .64872-.405921*ii, -.217957-.340854*ii, -1.02274+.389766*ii, -.435153-.881258*ii
1.20437-.605914*ii, .138435+.172758*ii, .783943-1.09496*ii, 2.26435+1.55061*ii, -.522652+.157828*ii, .614115-.466095*ii, -2.14175+.057565*ii, 1.80301+1.40544*ii, .342008-1.04995*ii, .253045+.4685*ii
.207438+.724355*ii, .493715-.781672*ii, -.457426+.875321*ii, .369281-2.30198*ii, 1.37304+.174135*ii, -.115924-.508087*ii, 1.15565+.559963*ii, -.140425-.399851*ii, -1.92677-.682238*ii, .499092+.624966*ii
1.32552+1.38767*ii, 2.5108-1.68652*ii, -.94994-.534951*ii, .847696-2.75501*ii, -.033092+1.02845*ii, .634798-.078651*ii, 1.06858+1.03026*ii, .0781484+.115279*ii, -4.07961-1.41558*ii, .444287+.890604*ii
-.691831+1.27233*ii, .766356+1.12433*ii, .996025+.375172*ii, 1.44563-.825643*ii, .520538-.975679*ii, -.472174-.0477439*ii, .015221+.560417*ii, -.186443+.0379289*ii, -.137974-2.50362*ii, .235026+.843916*ii
-.574453+3.25095*ii, 2.26746+3.27805*ii, .831899+.447495*ii, 3.63717-1.32533*ii, .142541-1.57542*ii, .609918+.201312*ii, .587917+1.45039*ii, -.101065+.0395266*ii, -.038700-6.1126*ii, .283238+.917564*ii
-.202314+2.69889*ii, 3.01311+1.26237*ii, .391612-1.13883*ii, 2.50727-2.26646*ii, -.639742-.416563*ii, .027762+.764608*ii, .393336+1.72464*ii, -.135416-.0384322*ii, -2.27765-4.63371*ii, .331988+.885766*ii
.146791+.25332*ii, .679553-2.40152*ii, -.768201-.605017*ii, .022262-2.09394*ii, .595201+1.29588*ii, -.485889+.0551223*ii, .480646+.977651*ii, .0401225-.138916*ii, -2.76407+.53054*ii, .58791+.953118*ii
-1.81845+.536191*ii, -1.18124+.522949*ii, -.488001+.7946*ii, 1.07371+.288582*ii, 1.63895-.133826*ii, -.214196+.263775*ii, -.008321+1.14184*ii, -.102083-.267166*ii, 1.67991-.555886*ii, .049371+1.0149*ii
.581881+1.1418*ii, -.396042+.92902*ii, -.523502+.69576*ii, -.415552-2.22355*ii, 1.88726-.719743*ii, .104376+.440358*ii, 1.31449+.117861*ii, -.137911-.368334*ii, -1.23956-.951705*ii, .585749-.755521*ii
-.173488+.350452*ii, .367941+.223876*ii, .754691-1.39374*ii, 1.43541+.358356*ii, -.33376-.0274109*ii, -.386344+.54276*ii, -1.37381+.672942*ii, .694294+.709797*ii, -.120501-1.29382*ii, .307415+.611754*ii
1.0937+.603063*ii, -.228472+1.40924*ii, .859917+.26213*ii, -.514531-1.47214*ii, 1.15845-1.42337*ii, -.307049+.237141*ii, .308442-.73863*ii, .147432+.158786*ii, -1.04158-1.10276*ii, .510939-1.03438*ii
1.38971-.562121*ii, -.138798-.157046*ii, .834206-1.0665*ii, 1.94514+1.81704*ii, -.490324+.219294*ii, .658163-.386806*ii, -2.13251-.202139*ii, 1.73158+1.68258*ii, .392249-.590312*ii, .394009+.512802*ii
-.057437-1.92004*ii, -.236325-.428362*ii, .723814-1.36196*ii, -.222001+1.51724*ii, -.361391-.0382047*ii, -.643497+.146782*ii, -2.37964-.186541*ii, .934685+.564427*ii, .216045+1.27248*ii, -.721849+.122411*ii
1.02476-1.14237*ii, -.160036-.178853*ii, .720382-1.04755*ii, 1.48678+2.59801*ii, -.630811+.151994*ii, .6868-.325749*ii, -2.53754-.299387*ii, 1.62305+1.63363*ii, .873515+.096681*ii, -.222011+.580441*ii
-1.43334-1.59315*ii, .0673948-.402861*ii, -.859654-.692963*ii, 1.58308+.25796*ii, .443728+.885474*ii, -.350551-.332655*ii, -1.47783+1.71519*ii, 1.0544-.714495*ii, .395317+.0907001*ii, -.818272+.868708*ii
3.86839+1.07668*ii, 4.54088-2.17301*ii, .672076-.932279*ii, -.538098-5.70321*ii, -.838328+.262122*ii, -.196135-.930142*ii, 1.61305-.503688*ii, .0854277+.0259589*ii, -8.2254-1.88749*ii, .867126-.302789*ii
-1.42221+.430791*ii, .409606+.0158341*ii, -.613428+.886035*ii, .0791343-.16693*ii, 1.03331-.259319*ii, -.0066412+.159932*ii, .321618+.839027*ii, -.675837-.427242*ii, .12317-.284808*ii, -.772474+1.1276*ii
2.22003+1.24362*ii, 2.23391+1.58668*ii, .821384+.410935*ii, -.293502-2.54709*ii, .306658-1.69346*ii, .472184-.187981*ii, .929813-.846042*ii, -.0780168+.118025*ii, -3.16799-2.56779*ii, -.03097-.97431*ii
2.3919+1.43539*ii, 3.44056+.670273*ii, .217797-1.07025*ii, -.475739-3.3119*ii, -.579774-.843327*ii, .421101+.547116*ii, .847716-.14093*ii, -.0880092+.0248103*ii, -4.88866-2.52697*ii, -.134636-.939501*ii
2.28865-1.11252*ii, -.0992323-.190606*ii, .800617-1.31611*ii, .737355+.910427*ii, -.363856+.0250548*ii, .482229-.315429*ii, -1.93981-.776968*ii, 1.82236+1.44522*ii, -.798727+.105173*ii, .352279-.503114*ii
.070967-1.36258*ii, .0560438-.285136*ii, -.738622-.859961*ii, .194546-1.35441*ii, .776355+.484705*ii, -.45331-.0671628*ii, -.685631+.866345*ii, .999583-.751618*ii, -1.36388+.344593*ii, -.289217-.456606*ii
-1.2856-.758812*ii, -.0175529+.322859*ii, -.743162-.748895*ii, 2.61682-1.0298*ii, .811992+.793486*ii, -.504016-.346136*ii, -.943906+2.16713*ii, 1.32424-.97432*ii, .107188-1.43984*ii, .005626+.562736*ii
2.01574-.600574*ii, -.110567-.162578*ii, .894478-1.18252*ii, 1.5907+1.07584*ii, -.381064+.148674*ii, .575477-.415958*ii, -1.89119-.462497*ii, 1.84933+1.61271*ii, -.375383-.558319*ii, .642874-.001707*ii
3.90736-.509568*ii, 3.07637-2.89663*ii, -1.06124-.547925*ii, -2.62517-3.87056*ii, -.109963+.774862*ii, .733259-.508978*ii, 1.33622-.982219*ii, .0954106+.0447284*ii, -7.11328+1.44505*ii, -.248521-.872638*ii
-.592778+1.44396*ii, -1.75715+.363337*ii, -.427291+.741862*ii, 1.19315-.883549*ii, 2.12489+.006597*ii, -.0729832+.353031*ii, .767981+.838345*ii, .167402+.119129*ii, .813357-.978361*ii, 1.33297+.466525*ii
1.64022+3.18176*ii, 3.52929+1.16187*ii, .259189-1.18814*ii, 1.51376-4.08646*ii, -.445337-.59274*ii, .336163+.81034*ii, 1.41801+1.01599*ii, -.122899+.0008823*ii, -4.50985-4.75089*ii, .868527-.218715*ii
42.5994+20.0325*ii, -.022302-.045216*ii, -16.794+17.2079*ii, -1.11786+35.3003*ii, .0000702513-.000065299*ii, 49.3818+.18052*ii, 9.00024-20.4961*ii, 3.89373+32.2122*ii, 6.0945+3.59086*ii, .0287156-.0962032*ii
-.169226-1.63637*ii, -.0531467+.26353*ii, -.724987-.901384*ii, .729589-1.04757*ii, .77137+.383409*ii, -.413837-.180956*ii, -1.04178+1.07436*ii, 1.29906-.88759*ii, -.768269-.024779*ii, -.454154-.536987*ii
-15.4026+11.1001*ii, -7.24383+15.8424*ii, -7.01127-12.2875*ii, 9.05864+10.6634*ii, .000470853-.0000071713*ii, 1.5567+18.2211*ii, -5.16266+13.4484*ii, -.0387185+.0646206*ii, 19.7019-11.385*ii, -.3164-.991232*ii
2.15302+1.31841*ii, 3.14428+.917716*ii, .194808-1.09601*ii, -.153688-3.065*ii, -.48673-.835077*ii, .399504+.542735*ii, .648135+.018712*ii, .0819302-.0226351*ii, -4.3705-2.6333*ii, -.122707-.944868*ii
-.590243-.38187*ii, .0112939+.296834*ii, -.680889-.767381*ii, 2.27911-1.9983*ii, 1.01465+.70381*ii, -.546026-.287834*ii, -.411059+1.90604*ii, 1.30254-.972157*ii, -.795274-1.61466*ii, .472518+.100621*ii
2.07874-1.25989*ii, .0854783+.200261*ii, .743011-1.35067*ii, 1.15963+.694709*ii, -.36327-.0225605*ii, .432421-.443461*ii, -2.02804-.485286*ii, 1.98896+1.14108*ii, -.725809-.361086*ii, .212992-.578345*ii
.187823-.773826*ii, -.0107484-.279887*ii, -.681042-.799553*ii, .756529-2.04681*ii, .983647+.597384*ii, -.518573-.136228*ii, -.279424+1.08833*ii, 1.06393-.76173*ii, -1.62475-.334931*ii, .301356-.384659*ii
1.42003-.211834*ii, -.264964-1.3184*ii, -.447347+.79618*ii, -1.49753-2.66969*ii, 1.74947+.061380*ii, -.278707-.476669*ii, 1.2273-.553092*ii, -.0039878-.298286*ii, -2.80667+1.13925*ii, .610215-.505451*ii
1.0177-1.82247*ii, -.117103-.33864*ii, .723433-1.52544*ii, -.332727+.598266*ii, -.268981-.0664802*ii, -.48083+.042805*ii, -2.05986-.4829*ii, 1.265+.608056*ii, -.796105+1.0103*ii, -.301001-.550778*ii

