Number of components: 4
Number of candidate sets: 476

Candidate 0: []
Candidate 1: ['theta-sintheta']
Candidate 2: ['sintheta*g-ad']
Candidate 3: ['T*omega-2*Pi']
Candidate 4: ['2*omega*d*Pi-ad*T']
Candidate 5: ['omega^2*d-ad']
Candidate 6: ['ad*T^2-4*d*Pi^2']
Candidate 212: ['theta-sintheta', 'T*omega-2*Pi', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 213: ['theta-sintheta', 'T*omega-2*Pi', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 214: ['theta-sintheta', 'T*omega-2*Pi', 'omega^2*d-ad', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 215: ['theta-sintheta', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 216: ['theta-sintheta', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 217: ['theta-sintheta', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 218: ['theta-sintheta', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 219: ['theta-sintheta', 'T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 220: ['theta-sintheta', 'T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 221: ['theta-sintheta', 'T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 222: ['theta-sintheta', 'T*omega-2*Pi', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 223: ['theta-sintheta', 'T*omega-2*Pi', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 224: ['theta-sintheta', 'T*omega-2*Pi', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 225: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2']
Candidate 226: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 227: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 228: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 229: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 230: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 231: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 232: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 233: ['theta-sintheta', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 234: ['theta-sintheta', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 235: ['theta-sintheta', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 236: ['theta-sintheta', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 237: ['theta-sintheta', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 238: ['theta-sintheta', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 239: ['theta-sintheta', '2*omega*d*Pi-ad*T', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 240: ['theta-sintheta', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 241: ['theta-sintheta', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 242: ['theta-sintheta', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 243: ['theta-sintheta', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 244: ['theta-sintheta', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 245: ['theta-sintheta', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 246: ['theta-sintheta', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 247: ['theta-sintheta', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 248: ['theta-sintheta', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 249: ['theta-sintheta', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 250: ['theta-sintheta', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 251: ['theta-sintheta', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 252: ['theta-sintheta', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 253: ['theta-sintheta', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 254: ['theta-sintheta', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 255: ['theta-sintheta', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 256: ['theta-sintheta', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 257: ['theta-sintheta', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 258: ['theta-sintheta', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 259: ['theta-sintheta', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 260: ['sintheta*g-ad', 'T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'omega^2*d-ad']
Candidate 261: ['sintheta*g-ad', 'T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2']
Candidate 262: ['sintheta*g-ad', 'T*omega-2*Pi', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 263: ['sintheta*g-ad', 'T*omega-2*Pi', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 264: ['sintheta*g-ad', 'T*omega-2*Pi', '2*omega*d*Pi-ad*T', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 265: ['sintheta*g-ad', 'T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 266: ['sintheta*g-ad', 'T*omega-2*Pi', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2']
Candidate 267: ['sintheta*g-ad', 'T*omega-2*Pi', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 268: ['sintheta*g-ad', 'T*omega-2*Pi', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 269: ['sintheta*g-ad', 'T*omega-2*Pi', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 270: ['sintheta*g-ad', 'T*omega-2*Pi', 'omega^2*d-ad', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 271: ['sintheta*g-ad', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 272: ['sintheta*g-ad', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 273: ['sintheta*g-ad', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 274: ['sintheta*g-ad', 'T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 275: ['sintheta*g-ad', 'T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 276: ['sintheta*g-ad', 'T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 277: ['sintheta*g-ad', 'T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 278: ['sintheta*g-ad', 'T*omega-2*Pi', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 279: ['sintheta*g-ad', 'T*omega-2*Pi', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 280: ['sintheta*g-ad', 'T*omega-2*Pi', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 281: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2']
Candidate 282: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 283: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 284: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 285: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 286: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 287: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 288: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 289: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 290: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 291: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 292: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 293: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 294: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 295: ['sintheta*g-ad', '2*omega*d*Pi-ad*T', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 296: ['sintheta*g-ad', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 297: ['sintheta*g-ad', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 298: ['sintheta*g-ad', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 299: ['sintheta*g-ad', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 300: ['sintheta*g-ad', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 301: ['sintheta*g-ad', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 302: ['sintheta*g-ad', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 303: ['sintheta*g-ad', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 304: ['sintheta*g-ad', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 305: ['sintheta*g-ad', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 306: ['sintheta*g-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 307: ['sintheta*g-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 308: ['sintheta*g-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 309: ['sintheta*g-ad', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 310: ['sintheta*g-ad', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 311: ['sintheta*g-ad', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 312: ['sintheta*g-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 313: ['sintheta*g-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 314: ['sintheta*g-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 315: ['sintheta*g-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 316: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2']
Candidate 317: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 318: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 319: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 320: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 321: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 322: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 323: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 324: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 325: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 326: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 327: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 328: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 329: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 330: ['T*omega-2*Pi', '2*omega*d*Pi-ad*T', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 331: ['T*omega-2*Pi', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 332: ['T*omega-2*Pi', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 333: ['T*omega-2*Pi', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 334: ['T*omega-2*Pi', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 335: ['T*omega-2*Pi', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 336: ['T*omega-2*Pi', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 337: ['T*omega-2*Pi', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 338: ['T*omega-2*Pi', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 339: ['T*omega-2*Pi', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 340: ['T*omega-2*Pi', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 341: ['T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 342: ['T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 343: ['T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 344: ['T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 345: ['T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 346: ['T*omega-2*Pi', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 347: ['T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 348: ['T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 349: ['T*omega-2*Pi', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 350: ['T*omega-2*Pi', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 351: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2']
Candidate 352: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 353: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 354: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', 'ad*T^2-4*d*Pi^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 355: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 356: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 357: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 358: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 359: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 360: ['2*omega*d*Pi-ad*T', 'omega^2*d-ad', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 361: ['2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2']
Candidate 362: ['2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 363: ['2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '4*L*j^2*Pi^2-g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 364: ['2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 365: ['2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 366: ['2*omega*d*Pi-ad*T', 'ad*T^2-4*d*Pi^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 367: ['2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2']
Candidate 368: ['2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 369: ['2*omega*d*Pi-ad*T', '4*L*j^2*Pi^2-g*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
Candidate 370: ['2*omega*d*Pi-ad*T', '2*T*sintheta*L*j^2*Pi-omega*d*Tj^2', '2*ad*T*L*j^2*Pi-omega*d*g*Tj^2', 'T^2*sintheta*L*j^2-d*Tj^2']
