variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
ad-sintheta*g
-T*j+Tj
-theta+sintheta
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
.634135-1.04016*ii, 1.83861-2.66831*ii, -2.11991+1.59789*ii, -1.14039+1.20245*ii, -1.14039+1.20245*ii, -1.47652-2.56362*ii, -.718727+.154266*ii, -1.8309-2.44299*ii, -5.79716e-20-1.52478e-20*ii, -.543316+1.05996*ii, 7.62391e-21-2.89858e-20*ii
.145121-.831266*ii, 1.20227-.646159*ii, .0803394+.206306*ii, .856933-.357754*ii, .856933-.357754*ii, -.252182-.731051*ii, .489084-.765864*ii, -.793492-.766957*ii, -8.32976e-17+2.05252e-17*ii, -.88912+.438037*ii, 1.07746e-16+5.62834e-17*ii
-.604931+.155335*ii, 1.46265-.353562*ii, -.987261+.390265*ii, .0312571-.40039*ii, .0312571-.40039*ii, -.0786262+.0714066*ii, -.502841-1.4716*ii, -.245151-.0567386*ii, 9.17439e-25-4.18841e-24*ii, -.352253-.525216*ii, -1.38975e-25-6.45054e-24*ii
1.7399-6.95265*ii, 6.84862-4.07117*ii, -4.4184-1.77406*ii, -.253154+3.9613*ii, -.253154+3.9613*ii, 4.17228-2.60643*ii, -1.77596-.32573*ii, 4.21357-8.40709*ii, -1.49058e-30+2.52533e-30*ii, -2.78744+.373336*ii, 7.26e-32+2.33634e-29*ii
-2.15646-2.42819*ii, .571276-.611087*ii, 3.70734-.666185*ii, .103931+1.30829*ii, .103931+1.30829*ii, 2.66393+1.95417*ii, -1.97449+1.49145*ii, 5.28742+2.49125*ii, 6.81312e-18-9.8853e-20*ii, -2.62258+3.25254*ii, 3.83177e-18-4.21988e-18*ii
-7.48636-31.6326*ii, -18.3631-22.5806*ii, .84140-8.03058*ii, -3.47035+.624578*ii, -3.47035+.624578*ii, -12.0668-16.6477*ii, .50052+9.2052*ii, 13.731+17.971*ii, -5.48508e-25-2.20601e-25*ii, 31.2852+3.80749*ii, 5.09103e-24+1.64366e-23*ii
-10.0799-2.21797*ii, -1.83342+10.1858*ii, 3.19227+7.19204*ii, 1.75775-2.14929*ii, 1.75775-2.14929*ii, -.522027+4.62175*ii, -1.67994-3.31597*ii, 4.81965-7.13806*ii, 1.26813e-23+2.87598e-23*ii, -4.92197+4.45716*ii, -3.16191e-22+7.64398e-23*ii
-.282+.625824*ii, .151484+.0583545*ii, -.046295+1.02599*ii, -.3959-.176661*ii, -.3959-.176661*ii, .590217+.469134*ii, .005772-1.58334*ii, -.162097+.0441532*ii, 6.7249e-18+1.06319e-17*ii, .222627-1.07846*ii, 3.98298e-19+2.00298e-18*ii
-5.84517+1.27748*ii, 2.26082+.92461*ii, -3.46605+1.52068*ii, 1.76742+1.56145*ii, 1.76742+1.56145*ii, 3.33488-.676077*ii, -1.49879+2.04693*ii, .556432-1.01225*ii, 6.18619e-23-9.7958e-24*ii, -3.05125+1.615*ii, 1.48916e-22+3.50516e-23*ii
1.28911+2.48494*ii, 1.58319+.081212*ii, 1.0992-1.72529*ii, 1.41335+.403798*ii, 1.41335+.403798*ii, 2.43813+2.52101*ii, 1.30767+1.38458*ii, -1.29377+.914483*ii, -2.72752e-30-6.33896e-30*ii, 6.66404-2.19168*ii, -3.80339e-30-1.02573e-29*ii
-1.14205+10.5778*ii, -1.9325+.428217*ii, 1.12956-9.24947*ii, .922339-2.36724*ii, .922339-2.36724*ii, -1.35296-8.04337*ii, -4.04266+1.09269*ii, 1.87551-2.06935*ii, 7.1741e-33-6.22793e-33*ii, -1.64+7.65049*ii, -1.11971e-32+1.51076e-32*ii
2.41223+.792166*ii, -4.57042+5.41017*ii, -.010854-2.26701*ii, -.308126-.770996*ii, -.308126-.770996*ii, .856128-.008951*ii, -1.96414+2.34376*ii, -4.16048-8.20919*ii, -1.39806e-27+7.96767e-28*ii, -1.36306+2.64819*ii, 2.07908e-27-1.12053e-26*ii
.500611+1.25195*ii, .856022-1.44721*ii, 1.59594-1.82029*ii, 1.1018+.344905*ii, 1.1018+.344905*ii, -1.31576-.976534*ii, .737763+.905333*ii, .824631+1.31337*ii, -2.45696e-24+1.36418e-24*ii, .096776+1.97014*ii, -1.28967e-25+4.72349e-24*ii
6.76367+10.1912*ii, -8.44172+9.44013*ii, .915285+6.05427*ii, .781697+1.01525*ii, .781697+1.01525*ii, 12.7785-5.16278*ii, 9.52245+.66979*ii, -1.28133-20.92*ii, -1.62877e-28-1.31725e-28*ii, -2.10847+5.0161*ii, 2.61846e-27-4.25602e-28*ii
1.57241+.528148*ii, -.245602-.507377*ii, -1.14763+.793996*ii, -.226408-.550084*ii, -.226408-.550084*ii, -1.36367+.900609*ii, -1.82712+2.10646*ii, 1.23297+.713662*ii, -8.61982e-18+4.5464e-18*ii, -1.39331+.83341*ii, 4.42378e-18+3.25689e-18*ii
-.050460-.891045*ii, 3.18695-.097152*ii, .59691+6.81948*ii, .403621-.50296*ii, .403621-.50296*ii, -.445396+.660436*ii, 1.02865-.925809*ii, .607115+.48487*ii, -4.1657e-20-4.3237e-20*ii, 4.43511+9.22158*ii, -1.36959e-19-1.33747e-19*ii
-1.17715+.10875*ii, 2.4356+.562143*ii, -2.36625+2.27955*ii, 1.36657-.297176*ii, 1.36657-.297176*ii, .014971+.972539*ii, -.839024-.102877*ii, .837768-1.7159*ii, -3.23036e-24+4.69773e-25*ii, -.80241+.127155*ii, -8.13195e-24-6.7174e-25*ii
-1.90912-2.43036*ii, -.434136-.967768*ii, -.99362-2.91916*ii, 2.20437+.580159*ii, 2.20437+.580159*ii, 1.98586+2.41539*ii, -1.08133-.817928*ii, -2.13796+.75674*ii, -8.7421e-19-4.20904e-19*ii, -1.06072-1.92925*ii, -2.7812e-20+1.02876e-18*ii
