variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
T*omega-2*Pii
-T*j+Tj
-theta+sintheta
1.0028*g*Tj^2-3.9921*L*j^2*Pii^2
points:
-1.1801-.982456*ii, 3.91397e-23-2.38931e-23*ii, -.485975-.97046*ii, .461739-.5992*ii, .461739-.5992*ii, -1.49549+.231158*ii, .89494+.312859*ii, -.873636+.651009*ii, -.379007-.128058*ii, 1.42417e-16-2.18191e-16*ii, 2.90682e-17+3.23275e-17*ii
-1.03961-.654409*ii, 1.36075e-18-8.17941e-19*ii, 2.50379+.260992*ii, .334544-1.00873*ii, .334544-1.00873*ii, .173145+.663771*ii, -.048566+.652024*ii, .538427+.20179*ii, .793496+2.13919*ii, 1.81026e-18-8.46405e-19*ii, 2.82948e-18+2.26187e-18*ii
1.61247-.052973*ii, -2.06518e-17+1.7081e-16*ii, .181905-.914735*ii, .174904-1.88859*ii, .174904-1.88859*ii, -.0481673+.478311*ii, 1.33364-.19617*ii, .913709-.992887*ii, .39725+.570095*ii, 7.62448e-17+2.49811e-17*ii, -1.05582e-16+5.6081e-17*ii
.426421+.640486*ii, 3.86115e-17-1.94081e-16*ii, -1.4112-1.14279*ii, -.0793923-.241094*ii, -.0793923-.241094*ii, -2.81114-.902449*ii, 1.34042-.685893*ii, -.066005-1.15231*ii, -.425226-1.37597*ii, -1.38142e-16+1.14882e-16*ii, -2.83468e-16+2.94003e-17*ii
.0218618-.0829999*ii, 8.76553e-19+7.86937e-19*ii, -.169041-.447378*ii, 1.53046+.203587*ii, 1.53046+.203587*ii, 1.06001+1.64273*ii, -.681968-.254544*ii, -.374315+1.14813*ii, -.252671-1.32292*ii, 1.01942e-19-2.62587e-19*ii, 8.19576e-19-1.35845e-18*ii
-.110656+.279215*ii, -2.35171e-18+1.60913e-18*ii, -.164619+.26873*ii, -.533138-.148451*ii, -.533138-.148451*ii, .101214+.339506*ii, -.716954+.326906*ii, 1.03724+.431358*ii, .310175-.45504*ii, -2.26422e-20-4.48435e-19*ii, 2.776e-21+1.56924e-18*ii
-.770088+1.2336*ii, -5.61875e-18-5.01111e-18*ii, 1.44318-2.93356*ii, -1.11353+.292319*ii, -1.11353+.292319*ii, 1.23176-1.05906*ii, .559495-.096478*ii, 3.36846-1.24206*ii, -1.37186+1.08258*ii, -1.14046e-17+4.62551e-18*ii, 1.31331e-17+7.918e-19*ii
.140189-.767865*ii, -1.24918e-17+2.13474e-17*ii, -1.05082+1.69306*ii, -.854829+.640774*ii, -.854829+.640774*ii, -2.24164-1.25599*ii, -.642333-.510894*ii, -.15778-.202527*ii, .35537-1.78105*ii, -1.15078e-17-2.17908e-17*ii, 3.35816e-17+2.98348e-17*ii
1.22214+2.0302*ii, 2.11606e-13+1.28996e-13*ii, -1.72075+.473519*ii, -1.16506-.464563*ii, -1.16506-.464563*ii, 1.26121-1.05003*ii, 1.35416+2.88263*ii, -.30248+5.37637*ii, -.75241+.174399*ii, -2.12602e-13-6.08851e-14*ii, -1.81711e-13-6.01539e-14*ii
.997633-.558865*ii, 4.93397e-22-3.12021e-21*ii, .701669+4.12679*ii, -.923004+.471034*ii, -.923004+.471034*ii, -.309608-1.1855*ii, 1.17809+.73595*ii, -.624216+.212992*ii, .405912+1.88356*ii, 6.61132e-21-7.6601e-23*ii, 6.07738e-21-3.37187e-22*ii
-.407868+1.08455*ii, -3.14719e-14-2.64734e-14*ii, 2.92715-1.46005*ii, -1.30823-.46725*ii, -1.30823-.46725*ii, .303179+.259773*ii, .416995-1.02442*ii, .995262+1.08626*ii, -.992258+.092501*ii, -6.53876e-14-1.57705e-14*ii, 3.36771e-14+2.33572e-14*ii
.260842-.531407*ii, 8.94078e-17-9.46174e-17*ii, -.623148-1.19956*ii, -.963525+.831266*ii, -.963525+.831266*ii, -.579479+.694157*ii, .0012478+.100786*ii, .370158-.795846*ii, -1.31166+.957525*ii, -8.46069e-17-2.41449e-17*ii, -2.66743e-17+2.09716e-16*ii
-5.61995-6.16356*ii, 4.56296e-21-1.43946e-21*ii, -6.74579+1.56555*ii, 5.03186+3.01906*ii, 5.03186+3.01906*ii, 3.80664-5.56338*ii, 6.53663-8.82427*ii, 1.58569-3.51706*ii, -.653127-.681995*ii, -1.42636e-20+8.42693e-21*ii, -3.96189e-21-2.17176e-21*ii
-1.91216+1.62693*ii, -1.81037e-19-4.70959e-20*ii, -1.55593-.873021*ii, -1.60911+.406517*ii, -1.60911+.406517*ii, 1.71921-.081816*ii, -.960707-1.21586*ii, -.937855+1.14992*ii, -1.38327+2.00872*ii, 1.20282e-19+1.15663e-19*ii, 3.45025e-19-2.98506e-19*ii
-6.57741+15.1921*ii, 6.40104e-23+6.33665e-23*ii, 8.47977+19.8891*ii, -8.15364-1.23188*ii, -8.15364-1.23188*ii, 15.8531-9.21805*ii, -6.17548-4.3135*ii, 12.7167+11.1483*ii, 3.74966+3.78129*ii, -3.58755e-22+9.05222e-22*ii, 4.102e-25+4.79645e-22*ii
-1.85255-2.99497*ii, 5.20092e-17+7.62247e-17*ii, 1.59953-.00604*ii, 1.72174+2.49414*ii, 1.72174+2.49414*ii, -.831986-.284318*ii, 1.88548+1.82838*ii, .704428+1.09565*ii, 2.81803-.887841*ii, 4.18253e-17+6.08047e-17*ii, 2.14239e-16+1.68628e-16*ii
1.15539+3.30528*ii, -1.04929e-16-1.43872e-16*ii, -3.28447-2.75186*ii, -3.52227+3.38552*ii, -3.52227+3.38552*ii, -1.21047-1.15969*ii, -.987477+.900103*ii, .213575+.135384*ii, -2.24131+.594021*ii, -2.56391e-17+3.80647e-16*ii, 3.20642e-16+2.60132e-16*ii
-.418263-.674331*ii, 7.9155e-21-1.29397e-19*ii, 1.01185-1.07651*ii, .422858+1.17616*ii, .422858+1.17616*ii, -1.56428-.821101*ii, -.224002-.219239*ii, .685821+.156751*ii, .249728+1.1871*ii, -6.56436e-20-6.97255e-20*ii, 1.55583e-19-2.29176e-20*ii
