variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
ad-sintheta*g
T*omega-2*Pii
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
2.03567+.153748*ii, -6.159e-21-9.2904e-20*ii, .227394-.883313*ii, -.169204-.635346*ii, -.86717-1.02705*ii, -.230528-.361853*ii, -1.0644+1.08335*ii, 1.13735+.019291*ii, 1.05159-1.50892*ii, -4.17319e-20-7.84272e-21*ii, -1.46661e-19-8.84033e-20*ii
-.179114+.0280645*ii, 5.21612e-27-1.48212e-27*ii, 1.62878-2.71834*ii, 3.24472+1.60795*ii, -.0004509-.0762429*ii, .617924-2.45694*ii, -.354186-2.35135*ii, 1.25393-.487988*ii, .690696-2.06195*ii, 2.2335e-27-8.29663e-27*ii, 5.4669e-28-1.17791e-26*ii
-.0134775-.255297*ii, -1.30831e-22-1.0899e-22*ii, .901955+2.15795*ii, 1.28851+.84829*ii, 2.33537-1.37671*ii, .41591+1.84517*ii, .0435411-.0836501*ii, .0159558-.480292*ii, 2.76039+.694321*ii, 5.85953e-23-1.90316e-22*ii, -2.85471e-22-3.91693e-22*ii
-.763782+.53582*ii, -4.36451e-31-2.52308e-31*ii, -.377312-1.88994*ii, .015224-.195335*ii, .046138-.730476*ii, -1.84974+1.89216*ii, -.796385-.995294*ii, .920862+.005602*ii, 2.59102+.068795*ii, -1.56085e-31+4.60032e-31*ii, -1.1135e-30-6.83762e-31*ii
-9.70876-4.78411*ii, 6.62062e-27+2.75732e-26*ii, 5.93855+3.58793*ii, -9.91553+3.71552*ii, -3.30195-6.20917*ii, -1.77647-7.02265*ii, 1.24883-.899503*ii, 3.50203+1.99616*ii, 5.08236-1.82113*ii, -2.9807e-26+9.37496e-26*ii, 8.38629e-26+1.2808e-25*ii
.672827+2.37002*ii, 3.72447e-25+8.08167e-25*ii, .707966-.192087*ii, 1.67111+.287263*ii, -.959489-.564759*ii, .720898-.335163*ii, -1.6006-1.52796*ii, -1.9626-1.99943*ii, 1.07142+.709447*ii, 2.09459e-25+2.50306e-25*ii, -1.74307e-25+1.13011e-24*ii
8.6932-3.72352*ii, 1.16622e-21+4.71187e-21*ii, -2.0567-.503149*ii, -1.06216+.652527*ii, 5.45087+1.44873*ii, -.1074-6.806*ii, 1.32003-1.03394*ii, -3.36782+3.51828*ii, -1.3837-4.007*ii, -1.3895e-23-5.13883e-21*ii, 1.72667e-20-1.11929e-20*ii
-10.6768-.68959*ii, 1.8882e-25-9.64009e-26*ii, 2.30296+7.51594*ii, -3.14066-1.54088*ii, -2.3725-.477658*ii, 1.73296-4.10344*ii, 4.38115-.591402*ii, 2.92782+13.9329*ii, -3.62704-3.08039*ii, 5.79695e-25+5.98577e-25*ii, -9.81811e-25-2.31989e-25*ii
1.51934+3.51437*ii, 6.52006e-32+3.4324e-31*ii, 2.73712-1.51488*ii, 7.87346-6.72829*ii, -3.24588+6.67757*ii, -3.76851+.911704*ii, .336247-.390974*ii, -5.4321-10.2175*ii, -13.5111+4.31965*ii, 3.49214e-31+4.20359e-31*ii, -2.36361e-30-4.35589e-30*ii
.197682+.361118*ii, -7.27631e-22-6.847e-22*ii, 1.51513-.909791*ii, -1.96015+.364371*ii, -.261043+.0654141*ii, -.345536-.598144*ii, -.386361-1.48018*ii, -.0757838+.239064*ii, -.001301+1.02348*ii, -8.62695e-22-1.87709e-22*ii, 7.01725e-22-7.43825e-22*ii
6.89909+10.789*ii, 2.43839e-34+6.35441e-34*ii, 7.072+1.01862*ii, 8.05195+1.25014*ii, 2.5593+1.43539*ii, -5.27352+4.05306*ii, 3.84923+2.05675*ii, .03466-3.81633*ii, -3.28055-4.53203*ii, 5.38579e-34+2.37111e-33*ii, 2.07991e-33-3.18968e-33*ii
13.3862+23.0731*ii, -3.50645e-28-3.99199e-28*ii, -8.65942-12.6239*ii, -7.06117+12.4626*ii, -3.2911-4.89664*ii, -4.93917+1.34155*ii, -4.51144-.298451*ii, -5.7082-7.23675*ii, 6.56451+15.1584*ii, -1.00154e-27+3.94168e-27*ii, 3.74942e-27-7.93578e-27*ii
.593461-1.7372*ii, -1.68061e-24-7.65429e-25*ii, 2.31862-2.95111*ii, 2.25941+2.43668*ii, 1.90061+3.16266*ii, 1.36944-.710092*ii, -.320698-.38037*ii, 4.50263-2.18848*ii, -1.61555+3.67258*ii, -3.07777e-24+1.59245e-24*ii, 5.5262e-24-4.93557e-24*ii
-.432953+1.26464*ii, -1.93119e-24+5.9065e-26*ii, -.024173+1.03522*ii, 2.34945+3.01866*ii, -1.18905-1.75438*ii, 1.7173-1.54512*ii, -.379337-.503883*ii, -1.48479-.061043*ii, 1.1565-.409925*ii, -7.232e-27-1.00032e-24*ii, -2.2092e-24+8.5995e-25*ii
.981358+.228412*ii, -9.50614e-22-1.7133e-21*ii, -1.47417-.772529*ii, .8008+.940442*ii, -.126156+.50526*ii, 1.31526+1.51077*ii, -.030961-1.93455*ii, .954599-.379022*ii, 1.2107+.40018*ii, 3.8899e-23+1.63004e-21*ii, -4.65282e-22-2.45471e-21*ii
1.38782-1.66635*ii, -1.66819e-27-1.4503e-26*ii, 1.61168-.878709*ii, -.340938+.752203*ii, 1.86465-3.10379*ii, 2.3206-.251797*ii, .591881+.091555*ii, -.717352-1.48222*ii, -.834884+.870308*ii, -7.71626e-27-1.09542e-26*ii, 1.40149e-26+1.06565e-26*ii
-1.69906-.913604*ii, 1.82605e-23-4.49267e-24*ii, -.044898+.770356*ii, 2.14872-1.13422*ii, -.605423+.244874*ii, -1.20201-1.33528*ii, 1.8873+2.27239*ii, -.576706+.836268*ii, .779323-.847022*ii, 1.32055e-24+7.1344e-24*ii, 1.04254e-23-1.89683e-23*ii
-3.09917-1.96143*ii, -1.94247e-25+1.25671e-24*ii, -2.01113+.601752*ii, 1.90593+.449619*ii, 1.97794+.880854*ii, .043055+1.9794*ii, -1.67608-.245229*ii, -2.55315-1.53006*ii, -2.96426+1.46658*ii, -1.82786e-25-1.32215e-24*ii, -1.26727e-24-4.0101e-24*ii
-1.91601-.336085*ii, 1.09472e-22-4.69737e-23*ii, -2.36529-.372339*ii, -.161002+1.40026*ii, 1.32706+.892613*ii, .570998+1.64125*ii, -1.11135+.494265*ii, -3.55259+1.4271*ii, -1.76392+1.93067*ii, -1.38212e-22+3.51727e-23*ii, -1.0241e-22+2.94213e-22*ii
-3.7275-.780606*ii, 9.47606e-35+1.82592e-34*ii, 6.54428-1.83109*ii, 4.98087+1.17467*ii, 1.5365-.602065*ii, 5.71269+4.25843*ii, -1.93049-1.26449*ii, 2.06316-5.20345*ii, -.432688+.521437*ii, 4.77241e-34+5.1071e-34*ii, -1.36212e-34-2.95937e-35*ii
.247835+.513141*ii, -2.45222e-22+2.95849e-22*ii, -.822721+.536714*ii, -1.01655+3.7972*ii, .0578554-.289032*ii, 3.61642+.817113*ii, -1.54196+1.16612*ii, .865482+5.0809*ii, -1.38569-.602468*ii, 2.14814e-23-1.87508e-22*ii, 5.1804e-22-2.62216e-22*ii
1.78274+.651165*ii, -2.83268e-29+9.85791e-29*ii, 2.40275-1.28802*ii, -3.09424-.345889*ii, .493022+.740813*ii, -2.58915+1.11415*ii, 1.71911-1.26237*ii, -1.76024+.058474*ii, .565952-.993909*ii, 2.94547e-29+1.36673e-28*ii, 8.1947e-29+8.39452e-29*ii

component_2:
equations:
ad-sintheta*g
T*omega-2*Pii
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
-6.57621+3.13345*ii, .114467+1.02955*ii, -2.97782-.260329*ii, .135258-1.52941*ii, -1.24076+1.01319*ii, -5.32288-3.4097*ii, 4.41703+1.08148*ii, -.837424-.357139*ii, -1.10948e-19+1.07926e-19*ii, -.03642-1.54781*ii, 6.83983e-20+9.445e-22*ii
-.2006-.181689*ii, -1.07513+.988727*ii, 1.67666-.447377*ii, -.07459+1.02793*ii, .052731+.130143*ii, -.708132-.486995*ii, -1.73567+.838132*ii, 1.09579+.005326*ii, 4.69179e-17-1.75969e-17*ii, -.680147+1.06937*ii, 8.21117e-17+7.62389e-17*ii
-3.06297+15.6423*ii, -1.86111+6.32811*ii, .671067+.848835*ii, -2.43338+.28053*ii, -3.85507+2.10995*ii, -15.1423+5.05196*ii, 2.32027-2.78767*ii, 2.36917+.338257*ii, 2.44796e-19+2.36963e-19*ii, -3.31023+1.33341*ii, -4.34105e-20-2.0008e-19*ii
.0567839+.461146*ii, .688552+.204701*ii, -.45289+.169887*ii, -.0269253+.157113*ii, .410135+1.17986*ii, -.327767+.262318*ii, .363638+.0782779*ii, -.135383-.260536*ii, 2.74729e-17+2.93029e-17*ii, -.173307+.0121344*ii, 7.876e-19+1.01516e-16*ii
-2.33112-.552563*ii, -.152097-.0311123*ii, -1.52582+1.14988*ii, 2.53753+1.42262*ii, .121012-1.04297*ii, -.977046+.789305*ii, .266876-2.26604*ii, 2.24181-1.03653*ii, 4.71689e-18+1.28617e-18*ii, .133924-.063711*ii, -6.77411e-19-3.42376e-19*ii
-1.0515-1.01266*ii, -1.3766-.401402*ii, 1.7452+.709989*ii, -1.01633+.031919*ii, .742083+.039145*ii, -1.78475+2.38733*ii, -1.48482-1.28629*ii, 1.13154+3.42495*ii, -6.10402e-36+1.14202e-35*ii, -1.05872-.838946*ii, 1.29869e-35-1.32709e-35*ii
7.19609+4.21309*ii, .561634+2.45848*ii, -3.80521+2.16874*ii, 5.40754-1.73436*ii, -3.81435-.427755*ii, 5.06314-1.46511*ii, -1.98548-.881879*ii, -.918585-.639724*ii, -1.40831e-33+3.86333e-34*ii, -3.73447-4.06849*ii, -1.74075e-33-3.24532e-33*ii
1.28655-1.76079*ii, -.572705-1.40163*ii, 3.85502+.620671*ii, .606733+2.81164*ii, .556023+1.30519*ii, -.680222+.057725*ii, -.786419-1.32074*ii, -.247669+1.73626*ii, -1.88379e-32-9.21547e-33*ii, -.66892-2.8794*ii, -2.12814e-33+3.16816e-32*ii
14.7152+9.01536*ii, 2.69252-5.86127*ii, -.787383-4.45713*ii, 1.31205-9.29911*ii, 1.66338-.106293*ii, -2.79945-1.66758*ii, 8.46565+5.96088*ii, 12.3675-.96872*ii, -1.44927e-28+1.16508e-28*ii, -14.1223-3.69293*ii, 2.92667e-28+1.16316e-27*ii
-1.95314+1.15612*ii, .056739-1.30772*ii, -3.1848-2.9027*ii, .498217+.265003*ii, -.259902-1.31045*ii, -1.66058-2.03697*ii, -.56443-1.60238*ii, .792617-.804017*ii, 1.70327e-33-1.37553e-33*ii, -1.98831+2.00006*ii, -1.70216e-33-2.30544e-33*ii
1.39541-1.71737*ii, -4.02538-.970677*ii, -.17364+.35031*ii, 2.41306-2.65249*ii, -.103114+.666882*ii, -2.47971+1.21845*ii, -2.83107-1.65469*ii, 1.18036-.359294*ii, 3.81577e-26-2.63579e-26*ii, .519502-.620792*ii, -1.79184e-25+6.90616e-26*ii
-.012531-1.06656*ii, 2.22156-1.32817*ii, 1.13304+1.09398*ii, -.11606+.732337*ii, .644617-.76598*ii, 1.99332+1.4697*ii, .807069-.695554*ii, -.362166+.20446*ii, 1.64654e-26+6.5520e-28*ii, 1.98506+.46274*ii, 3.74492e-26-2.04133e-26*ii
-.279145+1.4557*ii, .879105+1.5135*ii, -1.26084-.46067*ii, -1.00183-1.93881*ii, .923282-1.3423*ii, -3.25831+1.29131*ii, -.833285+.365203*ii, 2.1691-1.07245*ii, 1.3198e-33-1.25825e-33*ii, -.205594-1.15664*ii, 3.06461e-33+8.91386e-34*ii
-1.29245+.590495*ii, -.390722+.33767*ii, -1.02323+.5969*ii, -.069059+.790782*ii, -.325264-.815828*ii, 1.43212-.199142*ii, -.079538-1.61594*ii, .234027-.194494*ii, -3.50371e-19+1.53622e-19*ii, .0991217-.289368*ii, 8.50244e-20-1.78333e-19*ii
.847906-3.34771*ii, 3.98598+1.25581*ii, .237309+4.01357*ii, -.265546-2.51724*ii, .002148+.506719*ii, 1.57438-3.44426*ii, -6.59942-1.7013*ii, -1.17365-.488151*ii, 7.91019e-34-9.18797e-34*ii, -2.04719+8.14801*ii, 4.30682e-33-2.66893e-33*ii
-1.8342+.199047*ii, 3.18971-.256016*ii, -.544328-.162524*ii, 2.643+1.43125*ii, -.816813-.382478*ii, -.304487+1.41518*ii, 1.74814-1.06227*ii, 1.40225+.512504*ii, 3.30154e-23-2.68172e-22*ii, -.88893-.189524*ii, 3.6653e-23-8.63843e-22*ii
.915343+.433008*ii, -.389714+.511951*ii, .52146-.48201*ii, -.026724+1.8375*ii, -.844273-.478128*ii, .190818+3.29203*ii, -1.04082+.076561*ii, .809669-.638103*ii, 4.24999e-18+5.2064e-19*ii, .0217724+.227404*ii, -1.92282e-18+1.97289e-18*ii
-17.1587-2.93786*ii, -3.16855+7.53309*ii, .997299-2.38155*ii, 7.5504-5.56009*ii, 1.28135+.49651*ii, 8.17119-18.9545*ii, -12.4154+2.51806*ii, -17.9963-.62470*ii, 3.02392e-33-3.49119e-34*ii, 7.39023+7.5294*ii, -6.95149e-33+2.38856e-32*ii
-.552471+.84389*ii, -1.40104-.624917*ii, -.191526+.372025*ii, .266741-.370888*ii, .245107+1.29653*ii, .699457+.327396*ii, .550646+.530212*ii, .838268+.408028*ii, 1.58831e-24+2.34632e-24*ii, .250411-.200767*ii, -7.59036e-25-4.27986e-24*ii
-3.81023-.117287*ii, 2.86286+1.46537*ii, .171928+.637697*ii, -.377656-1.26012*ii, -3.33565+1.81385*ii, 2.30677+2.29722*ii, .866837+.506527*ii, -3.49466-1.46741*ii, 2.07344e-27-2.49066e-28*ii, -.221129+1.03879*ii, 6.30093e-27+2.32532e-27*ii
2.27449+.208846*ii, -1.14477+.383033*ii, -.786083+5.66494*ii, .949243-1.21373*ii, -.921556+.544305*ii, .04601-.771873*ii, -1.73054-1.24875*ii, -2.32202-4.03608*ii, 3.51705e-24+2.33899e-24*ii, -.634986-3.39309*ii, -4.92214e-24-1.33047e-24*ii
7.0388-4.46867*ii, -1.00787-.964022*ii, 8.24746-8.86528*ii, .891663-1.61918*ii, 1.09012+.696714*ii, -6.20639+3.9796*ii, 2.72424-5.84034*ii, .921083-4.87397*ii, 1.08533e-26+3.50834e-26*ii, -8.42936+.49217*ii, 2.28825e-26-4.58225e-26*ii
7.2303+4.77584*ii, -.921817+5.01722*ii, -.786811+.304765*ii, -.796912-4.99083*ii, -2.70146-14.6384*ii, .221058-6.25769*ii, -.403658+.419433*ii, -1.04922-1.10977*ii, 2.21764e-39-1.1972e-39*ii, -.401889-2.11427*ii, 3.96234e-39+1.223e-38*ii
-.911566-.32081*ii, 1.9916+1.26183*ii, 2.07094-1.60923*ii, .582689+1.86128*ii, 1.08343+2.02961*ii, -1.83616-1.90747*ii, -.309597+.283867*ii, 1.15162-.676154*ii, 1.63219e-27-2.47273e-27*ii, 3.07754-.29588*ii, 6.37085e-27-2.86512e-27*ii
-2.91461-3.76286*ii, -3.62783-4.29429*ii, -1.5927-.92742*ii, 6.37231-8.78585*ii, -.29858+.38438*ii, 8.56336-10.0166*ii, -2.43194+9.47174*ii, -6.6718-10.3911*ii, -3.41145e-24+7.3842e-24*ii, .897724+5.10202*ii, 4.4086e-23-1.21389e-23*ii
.285444-.661563*ii, 1.82227-1.07531*ii, .138579-.342104*ii, .595523-2.01031*ii, -.241059-.655778*ii, .469625+.407456*ii, .747776+.710152*ii, .744455-1.18355*ii, -2.59315e-21+2.01206e-22*ii, -.0576693-.38621*ii, -4.50906e-21+3.15509e-21*ii
-3.09315-3.88482*ii, -4.00284+3.89714*ii, -.910526-.584092*ii, .933216+2.46551*ii, 3.73407-9.69761*ii, -4.60667+3.58589*ii, .241913-.412109*ii, -6.45084-5.80165*ii, -1.05873e-22+1.35595e-22*ii, 2.96049-.605211*ii, -1.04639e-22-9.55365e-22*ii
1.91175-.369728*ii, -4.2181-.118295*ii, -1.23254-.772564*ii, -2.02817+.46407*ii, -.23957-1.30451*ii, -1.0199-.9247*ii, .013822+1.46804*ii, -1.02944-1.32285*ii, -1.55141e-27-2.38667e-28*ii, 2.5538+1.70228*ii, 6.51576e-27+1.19024e-27*ii
3.04121-1.39227*ii, -2.38124-.980029*ii, 2.39334+.294884*ii, 1.37722-.772798*ii, 1.2287-.911138*ii, -1.23746+2.99953*ii, 2.13912+.453129*ii, .716997-.861628*ii, -1.43334e-24-2.21519e-24*ii, -2.70506-1.52386*ii, 1.24219e-24+6.67962e-24*ii
15.0315+1.77789*ii, -2.23766+2.33881*ii, -5.7559+5.2644*ii, 1.85079-1.35414*ii, 7.25152+4.56776*ii, 7.8019+3.47925*ii, 1.59461-.759274*ii, -3.40341-6.40412*ii, 6.35171e-27+7.04501e-27*ii, .28367-12.6209*ii, -3.06899e-26-9.0891e-28*ii
-.80314-.454117*ii, -.970336-1.17907*ii, -1.99689-.158352*ii, -.939624+.320827*ii, -.533408+.944815*ii, -.088383-.868882*ii, -.000556+.850365*ii, -.600214-1.41118*ii, -1.11321e-21+4.33701e-21*ii, .875475+1.25407*ii, 6.19383e-21-2.89581e-21*ii
.950791+3.90775*ii, -6.15242+2.92189*ii, 2.19311+1.09132*ii, -4.67856+4.56826*ii, -5.32825-4.33249*ii, -4.47512+.081794*ii, -.466412-.354154*ii, 8.60904+3.39073*ii, 4.16685e-23-2.15562e-23*ii, -8.34083-.15313*ii, -1.93378e-22+2.54374e-22*ii
-3.19018-1.30256*ii, 8.19385-1.63377*ii, 1.08477-2.0187*ii, -4.82936+.869838*ii, 3.55736-4.38438*ii, -5.68356-3.65301*ii, -.176855-.584129*ii, 1.65865-8.00379*ii, 1.09887e-20-1.38478e-20*ii, 2.79518-9.15658*ii, 6.74159e-20-1.3142e-19*ii
.15908-1.79276*ii, -.4997+3.21219*ii, -2.05443+1.60718*ii, 1.02422+1.12286*ii, -.202915-.471048*ii, .480616-2.07375*ii, 3.08749+1.66772*ii, -2.2496+3.42*ii, -1.74366e-51+8.93429e-51*ii, -2.06798-3.70116*ii, -2.78273e-50-1.00654e-50*ii
-2.62761+5.72051*ii, .384192+2.23541*ii, -4.90395+12.175*ii, -2.9746-1.73307*ii, 3.10323+10.8987*ii, -7.8761+3.52547*ii, .422019+.361259*ii, .095126+3.08731*ii, 1.46695e-27-5.07919e-27*ii, -14.5501-3.14239*ii, 1.19176e-26+1.32784e-27*ii
1.46462-.605702*ii, -.263477-1.56093*ii, -.48218-.283826*ii, .097684-.522483*ii, 1.85196-.328438*ii, .23394-1.53483*ii, .822967-.18111*ii, 1.10977-.124229*ii, -5.4498e-32-6.60652e-32*ii, -.157994+.413714*ii, -8.87639e-32+1.02474e-31*ii
-.272619-3.12498*ii, 1.32919+.913123*ii, -1.15811+4.22772*ii, 1.19439+2.58488*ii, -.886449+.597191*ii, -.337396+.05929*ii, -1.42201+2.56729*ii, -1.73489+3.80043*ii, -2.57799e-28-9.5046e-30*ii, -2.69989+2.28096*ii, -3.33984e-28-2.48036e-28*ii
2.29935-2.80359*ii, .344691-.650961*ii, -.056690+4.18153*ii, 1.89893+1.1105*ii, 1.30014+.262461*ii, -2.78172-3.37419*ii, 1.28103-2.41498*ii, -.225209-.511907*ii, 7.35169e-19+2.03892e-18*ii, 1.35123+.739118*ii, 1.58066e-18+2.2423e-19*ii
-2.15299-.069668*ii, -.140796+.968236*ii, -.334751-.925588*ii, -.913595+.782696*ii, 2.46192+.578985*ii, -3.04539+.476606*ii, -.834989+.168071*ii, -2.35366+3.46254*ii, -8.35924e-19+1.30878e-18*ii, .47166-.0968996*ii, -1.14951e-18-9.93642e-19*ii
.985116+1.58445*ii, -1.44634+.381044*ii, 3.46462+.481065*ii, 1.31852-1.42194*ii, -1.24065-2.83543*ii, 1.8915+.100807*ii, -.596604+.086386*ii, .033316-2.09798*ii, 2.5198e-26+1.70208e-25*ii, -2.59717+.312194*ii, -1.01302e-25-2.36578e-25*ii
-1.01577-1.20885*ii, 2.47404+.879773*ii, 1.12729+.624321*ii, -.685695+4.92472*ii, .471003-.170835*ii, -1.64261-1.2024*ii, -1.08321-2.95943*ii, -1.19588-2.93197*ii, 1.13435e-25+4.71714e-25*ii, 1.11985+1.26818*ii, -1.34358e-25+1.26684e-24*ii
-.85585-.155143*ii, -.266614-.0952734*ii, 1.90766-.786355*ii, -.416694+1.35783*ii, -.332995-.431421*ii, -1.7109+.881093*ii, 1.1849-1.06922*ii, -.678952-.002116*ii, 8.66773e-19+6.39452e-18*ii, -.291765+.0139521*ii, 3.78133e-19-1.78745e-18*ii
-.94675+.046001*ii, .22968+1.42616*ii, -.349793+.480357*ii, -2.09115+1.47344*ii, .190598-.471558*ii, -2.73313+1.8106*ii, -.781388-1.69188*ii, -1.12721+2.14753*ii, 5.73949e-29+8.19998e-29*ii, -.382703-.194266*ii, -1.03762e-28+1.00688e-28*ii
2.20813+.788804*ii, .410564+1.0913*ii, -1.25578-.125577*ii, -.967549-1.25954*ii, -.846347-.052228*ii, -.158248-.507604*ii, -2.65641-.768082*ii, .360784-3.38401*ii, -1.57807e-19+9.06788e-19*ii, -.189268-.710997*ii, -1.05437e-18+2.00079e-19*ii
-.165397+.0371118*ii, .687312+2.35708*ii, 1.58035+2.39138*ii, -.494809+.802371*ii, .816851-.045779*ii, 2.20726-1.47872*ii, -.204385+.0339784*ii, .598854+.188383*ii, 2.2901e-37-4.72379e-37*ii, -2.27524+2.68431*ii, 1.27084e-36+2.15123e-37*ii
3.98866-.173777*ii, 3.03391-5.44908*ii, -2.53022-.838344*ii, .331277-6.66329*ii, 2.94611-6.39412*ii, 1.46455+1.83761*ii, .259504+.504233*ii, -3.88509+5.97658*ii, 9.31407e-28+2.9211e-27*ii, -6.12233+5.62194*ii, 1.87431e-26+3.78703e-27*ii
1.0935+1.43116*ii, -1.42788+.886822*ii, -1.1241+1.17401*ii, 2.98985-2.98692*ii, .685845+.937586*ii, -2.20292-.189012*ii, 1.55012-.032376*ii, 1.051+.071820*ii, -5.20925e-20-4.15406e-20*ii, .281971-1.33661*ii, 1.11221e-19+1.31181e-20*ii
-1.25625-.587424*ii, -2.27306+1.18356*ii, -.78119+.304717*ii, -.59297-.467872*ii, .786858+.033222*ii, -.926799+.318507*ii, -1.62516-.677928*ii, -2.02821+.34919*ii, 3.11457e-25+8.88809e-25*ii, .707519-.808613*ii, -1.75992e-24-1.65168e-24*ii
-.629492-.689559*ii, 7.65702+3.14432*ii, .610703-3.04195*ii, -3.07815+3.00257*ii, 2.30128+7.39932*ii, 7.12037+10.1589*ii, -.109098+.0511434*ii, 7.4903-10.2379*ii, -3.24832e-45-5.47334e-45*ii, 7.12051-10.686*ii, -7.66257e-45-5.21232e-44*ii
-2.24844-1.80398*ii, 5.31504+1.36451*ii, -2.65518-1.64296*ii, -1.56036+.55519*ii, .919252-1.03991*ii, 1.90145-.391905*ii, -.099098-2.07455*ii, 4.12282+1.49283*ii, 1.1188e-33+6.03299e-34*ii, -5.93527-6.17771*ii, 5.12326e-33+4.73317e-33*ii
-1.56177+.158692*ii, .276838+.356744*ii, 1.98242+1.55046*ii, -1.65298+2.80767*ii, .827189+.23425*ii, -2.13492-.678296*ii, -1.69758+.672578*ii, -1.59025-2.43034*ii, -6.38194e-30-1.59705e-30*ii, -.002153+.568222*ii, -1.19702e-30-2.71884e-30*ii
-1.58347-.436674*ii, -.893962-.552751*ii, -1.98494+1.146*ii, 1.76296-1.40199*ii, .458847-.248779*ii, -1.71156+1.25084*ii, -2.26822-2.18147*ii, -3.57427-1.41101*ii, -9.16297e-20-7.0655e-21*ii, 1.20395+.036348*ii, 7.8008e-20+5.69648e-20*ii
1.10242+.438746*ii, -1.0602+.973772*ii, 1.34952+.700879*ii, .348821-1.09258*ii, .482113-.354357*ii, -.963493+.698573*ii, 1.05033+1.68205*ii, -2.00307-.052826*ii, 7.71759e-18-8.50084e-18*ii, -1.05663+.285528*ii, 9.569e-20+1.65278e-17*ii
1.10314+1.551*ii, -7.33525+6.0452*ii, 1.07118-1.1416*ii, .619018-1.62582*ii, -3.58283+5.50326*ii, -5.24416+1.0559*ii, .106283-.269647*ii, -3.52176-.22827*ii, 1.29888e-24-9.1994e-24*ii, -.478098+7.42471*ii, 4.60846e-23+7.53318e-23*ii
-1.305-3.96569*ii, -1.56055-1.10523*ii, -.882294+1.47412*ii, 4.14207+2.58569*ii, -.227413+.713579*ii, .77839+4.16298*ii, -4.51596+3.26802*ii, .641155-2.48217*ii, -7.53967e-30+3.43453e-29*ii, 1.50305-.662646*ii, 4.97256e-29-4.52645e-29*ii
-.221318+.909635*ii, 1.34537+.216267*ii, 1.80701+1.12803*ii, -1.5994+.671305*ii, -.732445-.616286*ii, 2.07496-.783894*ii, -.4349-.875987*ii, -1.31402-1.19258*ii, -3.19326e-19+5.18385e-19*ii, 1.09357+.954207*ii, -5.41721e-19+6.28361e-19*ii
-1.44832+3.72005*ii, -.434466-2.55042*ii, -.95742+5.56346*ii, 4.97227+1.94952*ii, .0471454-.360295*ii, 7.05801+2.17903*ii, -10.6683-2.62385*ii, -2.94758+5.29433*ii, 1.12783e-19+2.10422e-20*ii, 7.30256+.012344*ii, 4.6658e-21-2.96786e-19*ii
.600245+.309725*ii, .141961-1.89319*ii, .115119-1.0368*ii, -.82331-8.65884*ii, 5.16058+5.17545*ii, 2.86488-1.98819*ii, .0879979-.0282342*ii, 8.51351+.82978*ii, -2.34356e-24+9.66696e-25*ii, -.973253-.182564*ii, 1.49744e-24+4.57402e-24*ii
-2.8173-.132293*ii, 2.62346+3.13268*ii, -1.75425+2.10464*ii, -3.56775+1.70911*ii, -.281529+2.17648*ii, .033762-1.27178*ii, .104898+1.28086*ii, -1.12161-.003302*ii, 4.34733e-31+5.95029e-31*ii, -5.59768+.012977*ii, -7.23529e-31+2.92292e-30*ii
1.91815+.494345*ii, -.150936+.670781*ii, 2.17504+1.89839*ii, -.400609-.277316*ii, -.548745+.286454*ii, 1.48653-.926631*ii, -2.37741-2.14191*ii, .288207+.294786*ii, 8.7495e-21+1.70415e-19*ii, -.800847+.58622*ii, -1.15632e-19-1.98528e-20*ii
.914718-.656523*ii, -.659977+1.08486*ii, -.991701-5.09577*ii, 1.54113+.490255*ii, -.598233-.260064*ii, -4.02583-.661117*ii, -.884752+1.48206*ii, 2.25138-.08939*ii, -1.06454e-24-1.40307e-24*ii, 3.09136+1.14362*ii, 2.22472e-24-2.28889e-25*ii
4.55598+15.2206*ii, -11.9149-1.43742*ii, 2.67622+2.51294*ii, 11.3265+22.8715*ii, .0534217-.361889*ii, 9.36274+9.47911*ii, -39.343+18.3972*ii, -26.3986+4.61206*ii, 3.59381e-26+1.44616e-25*ii, -14.1373-16.8941*ii, -2.20323e-25-1.77474e-24*ii
5.4629-2.52467*ii, .564461-.629007*ii, 4.99448-8.54081*ii, 2.07874+4.95369*ii, -3.96933+1.3681*ii, 4.97874+2.23157*ii, -1.42609+.144519*ii, 3.32484-5.78108*ii, -1.47932e-22-3.52574e-22*ii, -1.27652-3.98126*ii, -3.05273e-22-1.05964e-22*ii
.746021-.601439*ii, -1.44851+1.35643*ii, .012994-1.91332*ii, 3.86309-.482879*ii, -.126522+.536942*ii, 2.53328+1.13962*ii, -1.37137-1.06625*ii, 1.63261+.159941*ii, 7.41491e-21+1.18375e-20*ii, 1.28823+1.39454*ii, -2.67974e-20-7.08899e-21*ii
-.343+.511765*ii, -1.60317-.291141*ii, .214021-.27273*ii, .672743-.290695*ii, -.716219-.182196*ii, -.417649-1.22227*ii, .279076-.785531*ii, 1.63026+.058072*ii, -6.25269e-22-1.46543e-21*ii, -.211257+.187461*ii, 5.75763e-22+2.53138e-21*ii
