variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-1.01753e-108*ii, .0690686-.0436122*ii, -.426861+1.47135*ii, -.49593+1.51496*ii, -.913253+4.04635*ii, -3.74947+.295467*ii, 7.45143e-109-5.6418e-108*ii, .550305-.228162*ii, -2.20975-2.36094*ii
0, -2.58321+1.61762*ii, -1.39169+.931695*ii, 1.19151-.685926*ii, -.225097-1.18408*ii, 2.05859-.870862*ii, 1.25014e-101-3.57184e-102*ii, 1.70221+1.85421*ii, -.367841+.0076596*ii
1.07486e-136-6.44916e-137*ii, .522563+.060010*ii, -.902143+.468518*ii, -1.42471+.408508*ii, .369037+1.25589*ii, .117473-.653282*ii, -1.28983e-136-2.14972e-136*ii, -1.27537-.351461*ii, -.281221-.769786*ii
-1.67947e-138+1.88101e-137*ii, -.990557-.061099*ii, -.923517+.137958*ii, .0670402+.199057*ii, .405889-.413462*ii, -1.50885+.632407*ii, 3.22458e-137-3.76201e-137*ii, -.037461-1.14922*ii, -.534715+1.81644*ii
-8.11376e-33+1.32669e-33*ii, -1.40467-.7638*ii, -1.52424+.19957*ii, -.119572+.96337*ii, .506612-.000917*ii, .811005-.937027*ii, -2.22832e-33+1.53208e-32*ii, .831424+.608938*ii, .508071-.523485*ii
2.6988e-79, -1.3227-1.19504*ii, -1.64441-.690519*ii, -.321717+.504526*ii, 1.38012-1.19149*ii, 1.21643-2.18809*ii, -1.25673e-88+5.99133e-89*ii, -.174995+.539533*ii, .313593+.189708*ii
2.60846e-104-3.36435e-105*ii, .704543-.73685*ii, .433563+.0561139*ii, -.27098+.792964*ii, 1.87835+.509441*ii, .174624+2.46582*ii, -3.83693e-104-1.74406e-105*ii, -1.06036-.865821*ii, .920652-.115751*ii
0, .0570975+.222123*ii, .14442+.50591*ii, .0873227+.283787*ii, .52935+.839234*ii, -.510511+.276397*ii, -3.42896e-100+2.28597e-100*ii, -1.4064+.056063*ii, -.763183+.91452*ii
5.57582e-58+3.18618e-58*ii, .371413-.123745*ii, 1.20939+.007291*ii, .837981+.131037*ii, 1.29712+.284982*ii, -.720611+.360951*ii, 3.18618e-58-3.18618e-58*ii, .61608+.992413*ii, .625832-.46204*ii
1.48245e-104-1.41705e-104*ii, .438932+1.95579*ii, -2.43429+.84413*ii, -2.87322-1.11166*ii, -5.28314+1.35671*ii, -1.0654+1.41178*ii, 8.7203e-105-4.57816e-105*ii, -1.68052-.12642*ii, 2.42548+1.70397*ii
1.45184e-34+1.02599e-34*ii, .301179+.857364*ii, .581735+.86613*ii, .280556+.0087664*ii, -.0595459+.0935928*ii, .492837+.67149*ii, -4.24486e-33+1.24897e-34*ii, -.0916541+.274454*ii, -.939296+.919273*ii
8.17528e-107+8.17528e-107*ii, .008441-1.64658*ii, -.209962-.49753*ii, -.218403+1.14904*ii, 2.68849-.850625*ii, .948472+.699717*ii, 2.72509e-106-5.45019e-107*ii, .460452+.239152*ii, -.279835-.023114*ii
1.29427e-29-5.04321e-30*ii, 6.81101+12.1147*ii, -.75618+12.6883*ii, -7.56719+.573592*ii, 14.5738-6.44843*ii, -12.8646+15.0638*ii, -1.81134e-171+5.93538e-171*ii, -20.2942-11.0771*ii, -5.81164+29.1932*ii
1.24206e-170-4.14021e-170*ii, -2.65505+2.13045*ii, .219747-.846769*ii, 2.8748-2.97722*ii, .490133-1.09802*ii, 2.53853-.128545*ii, -3.62268e-171+1.19031e-170*ii, -.181909-2.15915*ii, -.287029+.0333655*ii
1.21018e-121+9.68148e-122*ii, -1.0881+.587495*ii, -.659107+.305481*ii, .428994-.282014*ii, -1.96697+.053225*ii, 2.02925+1.02227*ii, -4.84074e-122-9.07639e-122*ii, .326642+1.17682*ii, 1.06322+.892455*ii
0, 7.84874+3.22787*ii, 7.51068+5.74001*ii, -.338063+2.51214*ii, 9.92753-2.87826*ii, 9.3583+3.45154*ii, -9.65167e-85+1.43166e-84*ii, 7.93694+2.35504*ii, 8.55021+4.22718*ii
-9.84501e-153+2.506e-152*ii, -1.26808+.855199*ii, -1.43161+.535664*ii, -.163527-.319535*ii, .569375+1.55722*ii, .473901-.983763*ii, -1.432e-152+3.10267e-152*ii, .704893+.327304*ii, -.197775-1.17419*ii
-2.72019e-76-1.72723e-76*ii, .610244-.906903*ii, -.080273+.782038*ii, -.690518+1.68894*ii, -1.26528-1.28435*ii, -.917072-.632065*ii, -1.8136e-76, -2.03307-.144633*ii, .671558-.922768*ii
-2.73691e-48+2.05268e-48*ii, .396746+.360607*ii, .717207+.668808*ii, .320461+.308201*ii, .091022-1.12509*ii, -.137211-1.45548*ii, 1.02634e-48*ii, -1.6989+.364827*ii, -.739376+.034082*ii
0, -.195053+.563052*ii, .027296+.621126*ii, .222349+.0580745*ii, 1.3198+1.31461*ii, -.160316-.902413*ii, -9.5881e-94-1.15057e-92*ii, -.756695-.469125*ii, 1.38172-1.8921*ii
2.99781e-31+3.71037e-32*ii, -.86095+.250548*ii, .2183-.828194*ii, 1.07925-1.07874*ii, -3.10104-1.09947*ii, 2.26561-1.76217*ii, -1.30514e-32-2.64492e-32*ii, 2.14845+3.98341*ii, 1.22181+.468625*ii
5.10955e-108*ii, -1.09938-1.56981*ii, -1.30933-.829763*ii, -.209955+.740042*ii, -.590795+.85147*ii, .474947-2.2808*ii, 1.36255e-107+1.36255e-107*ii, -.333695-.132763*ii, .829709+1.24691*ii
-4.42172e-75+1.10543e-74*ii, .635583+.552639*ii, .197699+1.07043*ii, -.437884+.517794*ii, -.659293+.530691*ii, -.146025+.755837*ii, -8.84344e-75+8.84344e-75*ii, 1.76598-1.85056*ii, -.578243-.166157*ii
3.17384e-128-2.88531e-128*ii, -.333379+.750962*ii, -.98184+.80938*ii, -.648462+.058418*ii, -1.46054-1.65838*ii, .665278+.429953*ii, -1.73118e-128-5.77061e-129*ii, 1.27896+1.87776*ii, .431089+1.3963*ii
1.5196e-34+1.06082e-32*ii, -.475944-.828788*ii, -.196591-.489654*ii, .279353+.339135*ii, 1.5995+.056348*ii, .840724-.277804*ii, 3.46216e-33+1.4112e-33*ii, 1.98653+1.31493*ii, .136965+.253154*ii
4.66353e-166-4.06999e-165*ii, -3.38163-3.25236*ii, 2.54268-2.48939*ii, 5.92431+.762976*ii, 6.1731-3.55561*ii, -2.38499+3.51425*ii, 5.42666e-166-4.74832e-166*ii, -3.89987+1.51432*ii, .060547-5.04669*ii
-1.23824e-134+3.43955e-134*ii, .24425-.299945*ii, -.580606+.848551*ii, -.824856+1.1485*ii, -1.63881+1.40806*ii, .914842+.159207*ii, 1.5134e-134+2.76884e-134*ii, .877266+.779802*ii, -.472444+.697701*ii
-1.15057e-92-2.30114e-92*ii, -1.07814-.578769*ii, -2.05183-.507061*ii, -.973698+.071709*ii, 1.16152+3.16309*ii, -1.38704-.45596*ii, 3.83523e-93-1.34233e-92*ii, -1.98153+2.12732*ii, 1.04771-1.92312*ii
1.32423e-134-2.88922e-134*ii, 1.26987-.82558*ii, -.193762-.0013970*ii, -1.46363+.824183*ii, 2.72388-6.63756*ii, -1.82012+1.43203*ii, 3.43955e-134+3.43955e-135*ii, -.980424-2.09576*ii, -4.46917+1.97853*ii
1.70318e-108*ii, .352091-.76472*ii, 1.1165-.517872*ii, .764414+.246848*ii, 1.78584-1.79404*ii, -.000991-2.02287*ii, 2.55478e-108+4.25796e-109*ii, -.329464+.803329*ii, -1.92063-1.18198*ii
1.76509e-32+2.23213e-31*ii, 1.87352+1.90893*ii, 2.69219-.148047*ii, .818677-2.05698*ii, -.536796+2.5316*ii, -2.70518+2.13439*ii, -1.08784e-32+2.65518e-32*ii, 3.84299-.91555*ii, .485807-.981371*ii
-1.97052e-68+6.95476e-69*ii, -5.58752+.775958*ii, -5.66553+2.40047*ii, -.078007+1.62451*ii, -1.07574-1.47795*ii, 2.06628+3.46574*ii, 4.92629e-69-5.79563e-70*ii, -.839125+3.43313*ii, -1.5893+1.57564*ii
0, .851066-.913844*ii, -.770041-2.062*ii, -1.62111-1.14816*ii, -1.76098-2.59523*ii, -1.65139-.294338*ii, -8.04306e-87+1.40754e-86*ii, .139886-1.02415*ii, -.176648+.167392*ii
2.63555e-82, 2.11706+1.34903*ii, 2.73732+.304791*ii, .620251-1.04424*ii, 1.67417+1.25395*ii, -2.58448+.209912*ii, -4.69457e-82+9.88331e-83*ii, .954767+.070598*ii, .197499+.427709*ii
-3.59589e-31-2.44863e-31*ii, -.438804+1.81535*ii, -1.28151+.862888*ii, -.842703-.952466*ii, -1.15474+3.54505*ii, 1.32589+1.95822*ii, -8.96808e-33-5.98739e-32*ii, -3.47355+1.51858*ii, -.497977+.0267864*ii
-2.86178e-181+5.12108e-181*ii, -2.18061+2.00571*ii, -2.15079+2.77789*ii, .029823+.772176*ii, .691709-1.46211*ii, 1.31521+1.40952*ii, 7.15445e-182-3.38895e-181*ii, -.061706-2.04556*ii, -.999444+1.01724*ii
5.02691e-87-5.5296e-87*ii, -.817219-.310102*ii, -1.31486+1.96033*ii, -.49764+2.27043*ii, -.499547-.343171*ii, .429474-1.14274*ii, -4.8384e-87-4.02153e-87*ii, 1.21725+1.4984*ii, -1.35927+1.46166*ii
-1.39525e-102-2.12078e-102*ii, -1.28772-.559744*ii, -.0011084+.189115*ii, 1.28661+.748859*ii, .673457+.536263*ii, -.351427+.523512*ii, -1.78592e-102+4.46479e-102*ii, .507664+.436613*ii, -.005837-.421219*ii
7.41926e-168, -.581146-.801774*ii, -1.28401-2.07543*ii, -.702866-1.27366*ii, .0954035+.422064*ii, 1.04841-.017905*ii, -2.54375e-167-1.90781e-167*ii, -1.81988-1.1661*ii, -1.45389-2.16223*ii
-4.88824e-106, .416836-.0690919*ii, .568627+1.07877*ii, .151791+1.14787*ii, .654532-1.36629*ii, -.183089-.023313*ii, 3.81513e-106+2.72509e-106*ii, 1.50497+.112193*ii, .694214-1.10509*ii
1.21816e-61+7.77877e-62*ii, -.949433-1.11629*ii, -.337205+.628198*ii, .612229+1.74449*ii, .0930539-.436291*ii, -.085252-1.8799*ii, 6.80642e-62-8.65996e-62*ii, 2.32461+.907956*ii, 1.11179+.486872*ii
0, 1.34131+2.75354*ii, -1.81164+.702031*ii, -3.15295-2.05151*ii, .747998+.634181*ii, .571122+2.35227*ii, 6.44916e-137+2.52592e-136*ii, -.533854+.522176*ii, 2.02779-2.7102*ii
-2.05268e-48+1.36846e-48*ii, -.574473+.144801*ii, -.708147+1.3678*ii, -.133674+1.223*ii, -.556801+.823684*ii, .071328-.636723*ii, -4.78959e-48+1.36846e-48*ii, .962603-1.49507*ii, .221433+.311702*ii
-4.93792e-32+1.2189e-31*ii, .656076+.066105*ii, -.249876-.442741*ii, -.905952-.508845*ii, .895926-.96529*ii, 1.14448+.795183*ii, -1.21893e-31-1.4793e-33*ii, -1.21315+.828207*ii, .453816+1.54725*ii
-2.6988e-79+1.61928e-78*ii, .216207-.312544*ii, -.406547-.481417*ii, -.622754-.168873*ii, -.503366+.222525*ii, .0930762+.360278*ii, -4.31808e-78+2.59085e-77*ii, .912835+.450306*ii, -.137643-1.57646*ii
-2.83769e-58+8.1397e-58*ii, -2.15695+3.62889*ii, .516806-1.67888*ii, 2.67376-5.30777*ii, -9.72426+3.19057*ii, 16.2488-9.29966*ii, -2.98705e-58+5.47625e-58*ii, 3.94238-.779439*ii, -.655006-4.97399*ii
3.33561e-48+2.05268e-48*ii, .169711+.836707*ii, .302278+.228242*ii, .132567-.608465*ii, .666638+1.21332*ii, .304315-.577171*ii, -2.18953e-47-1.36846e-47*ii, .479904-.654573*ii, .829123-.597602*ii
1.2446e-59-5.22733e-59*ii, .12546-1.0512*ii, .921534+.947739*ii, .796073+1.99894*ii, 1.39765+1.55695*ii, -.977234-.713629*ii, 3.85827e-59-5.97409e-59*ii, 2.12842+.330203*ii, 1.14349-1.48217*ii
1.99225e-70-9.0557e-72*ii, 2.12703+1.27529*ii, 2.20254+.083388*ii, .075512-1.1919*ii, 2.37329+1.78156*ii, 1.69761-.723387*ii, -9.05568e-71-1.81114e-71*ii, -1.52196+.362211*ii, .55167+.383651*ii
-1.38179e-76*ii, -1.44937-.965393*ii, -.914244-1.116*ii, .535129-.150612*ii, -.672603+2.1134*ii, .540055+.271997*ii, -5.1817e-77-5.1817e-77*ii, 2.42697-.917446*ii, 1.07654+.763465*ii
-3.5221e-133-1.23274e-132*ii, -.62243-.312098*ii, -1.39583-.18927*ii, -.773396+.122828*ii, -1.37125+.459495*ii, .596707+.655557*ii, 7.48447e-133+3.5221e-133*ii, -.290065-1.60308*ii, .120426-.500027*ii
-8.92584e-35-3.03225e-34*ii, .678616+.118088*ii, .270651-.766946*ii, -.407965-.885034*ii, .951977-.222824*ii, .209411+.387493*ii, 1.62801e-32-5.31678e-33*ii, -.137836+.133844*ii, .173987-.0321938*ii
7.93923e-33-1.28084e-33*ii, .724093-.265373*ii, .854166-.611257*ii, .130074-.345884*ii, .686141+.289229*ii, .252058-1.07274*ii, -1.45121e-32-5.60793e-33*ii, .265664+.981438*ii, -.865803+.241456*ii
2.72914e-139+7.61009e-140*ii, -1.14199+.322899*ii, .994422+.318251*ii, 2.13642-.004649*ii, 2.24242-.273058*ii, 1.15555+.995575*ii, 8.39735e-140-1.46954e-139*ii, 1.85992+.607221*ii, .797232-1.712*ii
4.81083e-72, 2.73431+.156878*ii, 1.27346+4.17847*ii, -1.46085+4.02159*ii, 2.29201-3.28945*ii, -3.63935+2.19944*ii, 5.6598e-73-4.66933e-72*ii, 1.06931-2.62771*ii, -.023508+.58423*ii
6.03128e-99*ii, -.678207-.221767*ii, -1.1659+.807106*ii, -.487691+1.02887*ii, .824306-1.65933*ii, 1.20799+.418294*ii, -1.82878e-99*ii, .446793-.670586*ii, -.941384+.836033*ii
2.51797e-163+1.91018e-163*ii, .350435+.618428*ii, .653049+1.28501*ii, .302614+.666583*ii, .844141+.294866*ii, .18069+.600421*ii, -1.04192e-163-1.38922e-163*ii, .917142-2.20473*ii, 1.33288-.877055*ii
-7.73801e-75+4.5599e-75*ii, .121343-.753937*ii, -.068702-1.00349*ii, -.190045-.249555*ii, -.949115-.191459*ii, 1.16463+2.32439*ii, -7.18529e-75-1.10543e-74*ii, 1.19259-.850346*ii, .195929-.528281*ii
-2.79688e-155+9.32293e-156*ii, -.827147-.481679*ii, -.345033-.195277*ii, .482114+.286401*ii, 1.14478+.851841*ii, -1.77555-.502428*ii, -4.66146e-156-8.15756e-156*ii, .563208-1.37963*ii, -.653637-.720895*ii
-1.9158e-65+9.8294e-67*ii, -32.7651-40.3464*ii, 18.0683-28.3977*ii, 50.8334+11.9487*ii, 44.0543-7.88617*ii, -55.6333-44.9471*ii, 1.22433e-68+1.49781e-68*ii, -33.9744-68.7118*ii, -77.146+21.2009*ii
7.80812e-145+2.55266e-145*ii, 8.28223+2.94093*ii, .846205+3.99293*ii, -7.43603+1.05201*ii, -1.3039-10.7524*ii, 1.38057-1.24711*ii, -2.32742e-145-4.25443e-146*ii, -.053476-4.59038*ii, 5.21333-8.31657*ii
-3.33928e-71-3.62227e-71*ii, .128872-.0495181*ii, .505205-.220354*ii, .376333-.170835*ii, -.318189+.616125*ii, .655412-.613472*ii, -2.26392e-71+3.16949e-71*ii, .287624+2.46158*ii, -.879539+.356029*ii
4.53226e-74-3.31629e-74*ii, -2.85756-1.26356*ii, -1.72411-2.12739*ii, 1.13345-.863825*ii, -3.68203+2.16956*ii, -.567592+2.44989*ii, 1.18834e-74+1.63051e-74*ii, -1.53772+1.29196*ii, 3.25927-1.57845*ii
-3.71471e-100-1.48588e-99*ii, 1.92727+.715314*ii, .585139-1.08896*ii, -1.34213-1.80428*ii, .694527-.836553*ii, -.019242+1.38305*ii, 1.14299e-99-1.91093e-100*ii, .639899-1.5483*ii, -.758667+.959245*ii
-7.11359e-135*ii, -.106749+.330042*ii, -.616733+1.13308*ii, -.509984+.803041*ii, .735597-1.30091*ii, -1.06908-3.0389*ii, 2.47648e-134+1.65099e-134*ii, -.176251-.305286*ii, -.178975+.444174*ii
0, .968221-2.99478*ii, 2.65615-1.74728*ii, 1.68793+1.24751*ii, -4.27792-2.5903*ii, -2.68149-3.11511*ii, 6.03229e-87+9.55113e-87*ii, -.513113+3.01615*ii, 3.2413-4.45752*ii
3.88938e-62+3.88938e-62*ii, -.277233+.450948*ii, -.0879219+.304688*ii, .189311-.14626*ii, -.994861-.695166*ii, -1.02642-.613821*ii, -5.83408e-62+7.77877e-62*ii, .672033-1.56247*ii, -.214324+1.48282*ii
5.99255e-95, -.173922-.612612*ii, .535605-.350817*ii, .709527+.261795*ii, -.626746-.282285*ii, .579487+1.04585*ii, 3.27011e-106-1.4988e-106*ii, -.500797-.146516*ii, 1.71481-.823644*ii
-1.69658e-87+3.77018e-88*ii, .135527-.547811*ii, -2.53611-3.06269*ii, -2.67164-2.51488*ii, -.894492+1.1924*ii, -1.18642-.319239*ii, -1.50807e-87-1.19389e-87*ii, -1.57207+.391636*ii, -3.17486-1.02617*ii
-1.64946e-88+7.46182e-89*ii, -2.11646+3.16257*ii, -.322496+1.07885*ii, 1.79396-2.08371*ii, 1.40895-2.29272*ii, 3.3188-2.4831*ii, 2.35636e-89-8.64e-89*ii, -.043031+2.61359*ii, 3.91459+3.78191*ii
-1.79668e-32+4.46405e-32*ii, .101728-.109501*ii, -.332317-1.01739*ii, -.434045-.907889*ii, .251541+.0198867*ii, -1.55591-.859223*ii, 9.3204e-32+1.20916e-32*ii, .619299+.800294*ii, .001025+.179361*ii
-9.63075e-135-3.4396e-136*ii, .0066026+.456326*ii, -.42795-.461853*ii, -.434552-.918179*ii, -1.30466-.57895*ii, 1.22027-1.08811*ii, 2.75164e-135-1.03187e-134*ii, -1.06447-.311007*ii, .507882-2.23183*ii
1.15926e-169-3.22936e-169*ii, .056138-.909214*ii, -.757256+1.67867*ii, -.813394+2.58788*ii, .618433-1.16139*ii, -2.8509+3.67052*ii, -5.04588e-170-1.07645e-169*ii, 2.70594+1.142*ii, 2.14075-1.93732*ii
-8.7203e-106-2.01657e-105*ii, .158072-1.07366*ii, -.75322-.523885*ii, -.911291+.549778*ii, 2.47366+2.38829*ii, .615433-.177773*ii, 1.39525e-104-3.48812e-104*ii, .117811+.0811929*ii, -.115985-2.3301*ii
-3.61272e-46+1.69688e-46*ii, -1.04697+.814274*ii, -.815314+.886904*ii, .231659+.07263*ii, -1.00225-1.22314*ii, .593747-.514127*ii, 2.2169e-46-4.92644e-47*ii, -.149513-2.3305*ii, .734976+.481342*ii
1.36128e-61-2.43087e-62*ii, .3781+1.07021*ii, .436866+1.3767*ii, .0587657+.306485*ii, -.159307+.355755*ii, .943071-.10525*ii, -4.27832e-61+1.16682e-61*ii, -.013035-.627643*ii, -.416774+.343146*ii
0, -1.00998-.493491*ii, -1.15362-.519097*ii, -.143639-.0256063*ii, -1.34889+1.76933*ii, .384841-1.62442*ii, -8.7203e-106-6.54023e-106*ii, -.417582+.529757*ii, -.282731+1.74132*ii

component_2:
equations:
Eki-.5*m*ve^2
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
72.3001+2.9643*ii, 52.1535+67.551*ii, 10.6263+56.9373*ii, 30.7729-7.64952*ii, 37.6909-90.9743*ii, 49.9503-39.7411*ii, .0974574+.258174*ii, -19.0997+12.6349*ii, 18.6058-15.0831*ii
-4.10191+2.38998*ii, -1.66955+.885426*ii, 1.28884-2.95731*ii, -1.14352-1.45275*ii, 1.04901+4.02957*ii, .40182+1.11179*ii, -1.91257+1.33767*ii, 2.01523+.083441*ii, -1.87372+1.52842*ii
-.299489+.526048*ii, 1.87917+.43732*ii, 1.44646-1.60534*ii, -.732194-1.51661*ii, -.0809425-.210618*ii, .005702-1.63911*ii, -.521632+1.48905*ii, .872397+.078993*ii, -.824156+.498549*ii
.0147041-.0386626*ii, -.451996+.498318*ii, -.209066+.24596*ii, .257634-.29102*ii, .793598+.226403*ii, -.050507+.118165*ii, .160694+.0093767*ii, -.578079+.423995*ii, -.383449-.151684*ii
.183136-1.01753*ii, -1.20452-.60117*ii, -.96178+.718806*ii, .42588+.302445*ii, .206726+.467772*ii, -.937197+.67072*ii, .841583-.678095*ii, -1.29586+.483696*ii, -.195292-.583836*ii
-.00576587-.00300607*ii, .852046-.071132*ii, .459128-.870821*ii, -.398683-.802695*ii, .00320777+.00330635*ii, -.4347-.878924*ii, .086882+.782689*ii, .0604597+.113397*ii, -.529632+.135187*ii
2.24526+.945672*ii, -.712206+1.25297*ii, -2.37204+1.24073*ii, .585426+.933429*ii, 2.78447-.869784*ii, .476009+.234223*ii, 1.35635+.018404*ii, -1.86026-.362655*ii, .838189-.196753*ii
.100701-.0054241*ii, .361113-.17107*ii, -.605744-.462277*ii, -.866156-.296631*ii, .0243308+.177038*ii, -.894205-.488728*ii, -.524995-.129115*ii, -.089754-.604162*ii, -.596981+.771471*ii
1.93659-.484747*ii, -.993349-1.38511*ii, -2.07965+.500318*ii, .850287+1.40068*ii, 1.16754-1.23783*ii, -.0968841-.256892*ii, 1.06346+1.14272*ii, -1.37722+.81303*ii, -.0395915-.362855*ii
.0423868+.181256*ii, -.203694+1.98151*ii, -.890492+1.49178*ii, -.644412-.308478*ii, .230529-.604229*ii, -.164739-.19436*ii, .625833-1.06379*ii, -.204098-.509887*ii, .995459+.44799*ii
1.06755+1.33544*ii, -2.37815+1.53849*ii, -1.92528+.5145*ii, 1.52043+.311442*ii, 1.18184-.034431*ii, -2.11907+.181551*ii, .588247+.23852*ii, -2.24556-.5868*ii, -.756087+.546416*ii
-.049859+.561473*ii, .222606-.529063*ii, .953138-1.70274*ii, .680674-.612201*ii, -.50323+.726956*ii, -.518158-.862621*ii, -.521809-1.53974*ii, .171682-.81484*ii, -2.40787+.880937*ii
