variable ordering: d, dt, dt0, L, c, F0, F, v

component_1:
equations:
-2*d+dt0*c
-4*d^2-dt^2*v^2+4*L^2
dt*c-2*L
.99*c^2*F0^2-.98*c^2*F^2-1.01*F0^2*v^2
points:
2.60287e-24+4.4999e-23*ii, -.325939+1.07583*ii, .758755-.277784*ii, -5.22616e-23-2.83558e-24*ii, 4.56296e-17+2.07313e-17*ii, -.598405-.132947*ii, -.015696-1.37109*ii, -6.82134e-17+6.7351e-17*ii
-1.79068e-16+1.29147e-16*ii, .055992-.267544*ii, -.608348-2.42018*ii, -2.38253e-17+4.14521e-18*ii, -6.53967e-17-1.64418e-16*ii, .0362385-.370373*ii, 1.02371+.626411*ii, -2.11566e-16+6.37705e-16*ii
-1.84107e-15+3.0213e-15*ii, 1.49185+.228754*ii, .965426+1.36693*ii, 8.09358e-16+3.08657e-15*ii, 1.68002e-15+3.88028e-15*ii, 1.99587+1.62824*ii, -1.7788-1.96737*ii, -2.10555e-15-1.79325e-15*ii
-1.06161e-14+2.74906e-14*ii, 1.6723-1.53869*ii, -1.24128-.827113*ii, -3.68575e-14-2.56365e-14*ii, -8.59397e-15-3.85675e-14*ii, -2.33777-4.47486*ii, -1.44516-1.70968*ii, -1.08989e-14-2.83916e-14*ii
2.83373e-17+5.25469e-17*ii, 1.11643+1.0514*ii, 1.28042-.792151*ii, -4.4246e-17+4.1712e-17*ii, -4.7124e-18+7.91622e-17*ii, -.430122-.151202*ii, -.192188+.282142*ii, -2.64568e-17+1.06886e-16*ii
2.50658e-17-7.77387e-17*ii, .025712-.0498194*ii, -.0759934-.407766*ii, 9.12297e-18-6.21709e-18*ii, 3.46349e-16+1.87489e-16*ii, -.742647-.034332*ii, .430513-.531133*ii, 3.39863e-16+1.78456e-16*ii
3.78685e-16+4.88293e-16*ii, -1.05564-1.70426*ii, 1.52888+2.54181*ii, -2.60222e-16-3.26646e-16*ii, 4.13743e-16-4.91018e-17*ii, .6746+4.22179*ii, -.051225+.641705*ii, 5.63385e-16-2.39379e-16*ii
3.39123e-17+7.71419e-18*ii, -1.62001-.132181*ii, .898529+.894228*ii, -3.95962e-17+2.05095e-17*ii, 4.65084e-17-2.9115e-17*ii, .674819+.984136*ii, .452931-.291849*ii, 5.02475e-17-3.60215e-17*ii
9.08365e-18+2.52055e-17*ii, .855028+.525812*ii, .068756+1.323*ii, 1.96314e-17+5.1673e-18*ii, 3.87126e-17-1.172e-17*ii, -.155483-.070947*ii, 1.03121+.781253*ii, 7.49022e-17-4.7838e-17*ii
-1.44579e-15-4.60909e-16*ii, .206783+.145313*ii, 2.26285-.050631*ii, -9.94512e-17-1.37188e-16*ii, -1.2681e-15-4.35744e-16*ii, -6.04288-.499029*ii, -2.03342+.635656*ii, -7.27653e-16-5.25775e-16*ii
-5.17381e-16-2.11166e-15*ii, -2.12201-3.36489*ii, -2.63747-1.27334*ii, 9.236e-16-2.80494e-15*ii, 9.45118e-16+1.14499e-15*ii, -3.46576-1.52278*ii, -2.27177+.427529*ii, -5.17444e-16-1.11918e-15*ii
-6.0682e-16-5.5925e-16*ii, -1.37088+1.60778*ii, .130258-2.31488*ii, 1.31931e-16+7.40358e-16*ii, 4.52245e-16-5.49724e-16*ii, -.319731-.546002*ii, 1.0585-.922731*ii, 1.32521e-16-9.6105e-16*ii
-9.65639e-14-2.62632e-14*ii, -.169498-2.35005*ii, -2.0043-.865436*ii, -2.29419e-14-1.05536e-13*ii, 9.07524e-14-1.29791e-14*ii, .94291-3.11544*ii, -.879533-.12016*ii, 3.28144e-14-1.14618e-14*ii
-5.29374e-16-4.31822e-16*ii, 5.84444-2.98244*ii, 1.07116+1.54076*ii, -1.74636e-15+1.62981e-15*ii, -6.99952e-16+2.00544e-16*ii, 3.18505+3.06857*ii, -2.20879-4.66838*ii, -4.75249e-16+3.45038e-16*ii
-2.98648e-16+2.54765e-16*ii, -.728471+1.14477*ii, -.057086+1.41881*ii, -3.69073e-16+6.7071e-17*ii, 3.75456e-16+4.05877e-16*ii, .895996+3.89062*ii, 3.83676+4.49861*ii, -2.85272e-17+7.06489e-16*ii
-8.33688e-17+4.49107e-17*ii, 1.63314-1.62772*ii, 1.37255+1.688*ii, 5.62682e-17+8.3105e-17*ii, -1.63179e-17+8.55097e-17*ii, 1.58136+.788815*ii, 1.17499-1.38724*ii, 1.6133e-17+1.14342e-16*ii
5.12672e-14+6.00428e-14*ii, .019759-.643632*ii, 1.69682-2.25562*ii, 1.74527e-14+4.453e-15*ii, -1.21607e-14+5.46054e-14*ii, 1.07708-1.47829*ii, -.902317-.310695*ii, -8.85094e-14-1.53564e-13*ii
-1.80211e-15-8.78019e-16*ii, -2.65557-4.30834*ii, 2.87013+4.24436*ii, 1.74188e-15+9.41625e-16*ii, -6.77954e-16+3.90729e-16*ii, .160671+1.84116*ii, -2.30441+5.1899*ii, -2.28392e-15+2.16147e-15*ii
-4.6205e-16-5.51086e-16*ii, -.171054-1.42817*ii, -1.01864+1.60413*ii, 5.34764e-16+1.01785e-16*ii, -2.28949e-16+7.21459e-16*ii, .435431+.190226*ii, 1.48816+.827646*ii, 2.36828e-15+8.47434e-16*ii
4.98027e-17-4.84877e-16*ii, 2.94407+1.56585*ii, -3.70223-.810744*ii, -1.57313e-16+3.98967e-16*ii, 2.90633e-17+2.55573e-16*ii, 4.42411-1.45912*ii, 2.82988+1.51616*ii, -9.02628e-17-2.27331e-16*ii
4.83144e-16-1.28083e-16*ii, 1.08119-4.78921*ii, -4.60157+.713668*ii, -6.13925e-17+5.23418e-16*ii, -2.1349e-16+2.25587e-17*ii, -5.49484-.351272*ii, -2.80243-.382002*ii, -1.57846e-16-8.49295e-17*ii
-5.04309e-17+7.7446e-17*ii, -.063434-2.62061*ii, 1.79879-1.7898*ii, 2.22212e-17+9.28502e-17*ii, -7.12304e-17+1.52347e-17*ii, -2.20252+1.6156*ii, -1.3385-.425347*ii, 7.29038e-17-3.49777e-17*ii
