variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
1.16723e-77+2.80675e-77*ii, -4.75968+.453099*ii, 1.10535+2.17032*ii, 5.86503+1.71722*ii, .388671-4.59779*ii, -.76142+.892434*ii, -3.50844e-78+8.63617e-78*ii, -2.42947+1.03278*ii, -3.79823e-65-1.89911e-65*ii
-3.83216e-108-2.66122e-109*ii, -1.05627-.952097*ii, .112673+1.66087*ii, 1.16894+2.61296*ii, .104031+2.67612*ii, 2.6276-2.48693*ii, 2.12898e-109-1.70318e-108*ii, .098281-.882471*ii, 5.10955e-108-2.12898e-108*ii
-3.72851e-32-5.9349e-32*ii, .781812+.667023*ii, -2.60189+1.69605*ii, -3.3837+1.02903*ii, -1.91556-.949092*ii, .054903-.600009*ii, 3.05883e-33+7.17174e-33*ii, .334141+4.22697*ii, 1.17988e-33-1.66231e-33*ii
2.77513e-109-6.38694e-109*ii, -4.55064-2.59679*ii, -5.09016+6.31395*ii, -.53952+8.91075*ii, 7.8347+3.24553*ii, -1.67277-2.47314*ii, -7.98367e-110+6.6531e-111*ii, -4.23187+1.53766*ii, -1.99592e-110
-1.39013e-139+8.39735e-140*ii, .227272+2.27297*ii, 2.13348+3.48388*ii, 1.90621+1.21092*ii, -4.82557+2.33862*ii, -2.57703-4.80174*ii, 1.2596e-139-4.19867e-140*ii, 1.62634-2.3838*ii, 3.149e-140-1.46954e-139*ii
-3.91732e-107-4.08764e-107*ii, -1.11394+.848217*ii, -.343098+1.09286*ii, .770838+.244641*ii, .854353+1.77833*ii, 1.12996-.06225*ii, 2.38446e-107-1.02191e-107*ii, 1.71958-.962556*ii, 1.70318e-107-4.25796e-108*ii
2.86888e-32-5.75903e-33*ii, .681473+.70263*ii, -.855049+.68548*ii, -1.53652-.017151*ii, .40934+1.14052*ii, .603383-.042931*ii, 1.01348e-32-2.20459e-33*ii, 2.37531+.019100*ii, -4.8665e-34+8.18128e-33*ii
-4.55787e-64+4.55787e-64*ii, -.946583+.041727*ii, -.557047-.261316*ii, .389536-.303043*ii, .192969+.673598*ii, .292085-.732939*ii, 2.7955e-62-5.83408e-62*ii, -.0460661+.0122847*ii, -4.86173e-63-3.06013e-63*ii
-7.73801e-75-4.69808e-75*ii, 1.66761-.686573*ii, 1.00644-1.259*ii, -.66117-.572426*ii, 1.41584-1.95638*ii, .08612-.647404*ii, -1.76869e-74+9.94887e-75*ii, -.676435-.315435*ii, -3.45447e-75-8.84344e-75*ii
2.42037e-122+1.21018e-121*ii, -.058658+1.4907*ii, .724036+.899863*ii, .782694-.590841*ii, .868804-.677399*ii, -.945724-1.03969*ii, 8.47129e-122-7.26111e-122*ii, -.961527-1.01533*ii, -1.81528e-122-1.89091e-123*ii
-6.13637e-91+9.20455e-91*ii, .204796+3.24882*ii, 2.87357+4.26819*ii, 2.66877+1.01937*ii, 1.74223+3.62414*ii, .48314-3.31339*ii, 8.89773e-91+1.56477e-90*ii, 1.07576-3.02222*ii, 3.35583e-93+4.45845e-92*ii
-3.23856e-78-1.61928e-78*ii, -.607054-.205034*ii, .386002-.55546*ii, .993056-.350425*ii, -1.51025+.156265*ii, -1.05033+2.90178*ii, -3.23856e-78-2.0241e-79*ii, .249221-.849592*ii, -2.15904e-78+2.15904e-78*ii
-2e-118-4.15816e-112*ii, -1.47306-.344257*ii, .441025+.224804*ii, 1.91408+.56906*ii, -3.39938-7.21583*ii, -.490203-.868576*ii, 6.19615e-119-3.222e-118*ii, -1.44991+.091040*ii, 8.92245e-118+1.11531e-118*ii
-4.74835e-34+5.83723e-33*ii, -.218218+1.00452*ii, -.136625+.682627*ii, .0815932-.321897*ii, -.16138-.715909*ii, .459029-1.05097*ii, 2.16381e-33+2.3128e-33*ii, -1.75856-.778265*ii, -4.15147e-32+4.86107e-33*ii
4.79404e-93*ii, -.806894-.573074*ii, .189535-.692239*ii, .996429-.119165*ii, -.422251+.379899*ii, -1.88289+.503637*ii, -3.83523e-92-7.67046e-93*ii, -.0603805+.41448*ii, 4.79404e-93-1.91761e-93*ii
-2.27096e-32+3.40063e-33*ii, -1.24635+.629853*ii, -.532924-.170346*ii, .713428-.8002*ii, .434974-1.19077*ii, -.376741-.640634*ii, -3.1419e-33+3.46991e-33*ii, -2.94963-1.05391*ii, 1.17613e-32-2.06993e-33*ii
5.85469e-109-3.19347e-109*ii, .587625-1.41691*ii, -1.57561-3.31027*ii, -2.16324-1.89335*ii, .532544-4.55189*ii, -2.15785+2.20318*ii, 2.37015e-109+2.66122e-109*ii, 1.37369+.776985*ii, -1.59673e-109+1.59673e-109*ii
-6.44916e-137+2.14972e-136*ii, 1.09845-1.78701*ii, 1.07199+2.39972*ii, -.026464+4.18674*ii, .423594+3.00425*ii, 2.16559+.611851*ii, -1.88101e-137-4.03073e-137*ii, -2.08832+2.98907*ii, 2.41844e-137-5.3743e-138*ii
-5.32245e-110-1.06449e-109*ii, -.381883-.379841*ii, -.029948+.749006*ii, .351935+1.12885*ii, -1.08935-.197998*ii, -1.53653-.78535*ii, 5.32245e-109-1.59673e-109*ii, -.513632+.034500*ii, -5.22609e-109*ii
-3.42713e-105+4.36015e-105*ii, -1.67121-2.61601*ii, -1.0607-1.29318*ii, .61051+1.32283*ii, .459798-.432779*ii, -1.01544-1.39007*ii, 1.74406e-104-3.48812e-105*ii, -.283638-.0438917*ii, 2.39808e-105+8.7203e-106*ii
8.47237e-183-1.88275e-183*ii, .708413-.629622*ii, .941059-.293485*ii, .232646+.336137*ii, .247786+1.05827*ii, -.303244+.643455*ii, 6.0248e-182+3.7655e-182*ii, .139914-.285766*ii, -3.7655e-183-3.7655e-183*ii
1.03634e-76+5.52715e-76*ii, -.703634+.643078*ii, -.609866+2.21501*ii, .093767+1.57194*ii, -1.68624-1.64211*ii, .222339-1.37873*ii, 2.50449e-76-1.20906e-76*ii, -1.10297-1.60427*ii, 3.02266e-77+1.29543e-77*ii
7.01689e-78-4.31808e-78*ii, 1.26053+.581687*ii, -.040233+1.09639*ii, -1.30076+.514706*ii, 2.07956+1.48479*ii, 1.29017-1.81612*ii, 4.31808e-78+5.39761e-78*ii, -1.19909+.606699*ii, -2.59085e-77+1.29543e-77*ii
-7.0789e-35+4.70527e-33*ii, .382916-.399259*ii, -.563634-1.45023*ii, -.94655-1.05097*ii, -1.60329+1.45479*ii, -1.21804+.851037*ii, 7.26844e-34-5.33191e-34*ii, -1.43861-2.89328*ii, 1.00692e-32-1.78259e-32*ii
-1.00687e-119+3.48533e-120*ii, .970487+2.0446*ii, 1.07485+.458832*ii, .104363-1.58576*ii, -.718036+6.34171*ii, -1.88361+4.48764*ii, -1.00687e-119+3.09807e-120*ii, 1.09156-.750352*ii, 4.1824e-119+3.25298e-119*ii
-2.22276e-162-7.22397e-162*ii, .486254+3.96593*ii, .277427+.437732*ii, -.208827-3.5282*ii, -3.57449-.241651*ii, -2.58345-.156113*ii, -4.44552e-162-1.66707e-162*ii, .172488-2.83136*ii, -8.8910e-162+1.11138e-160*ii
-1.98277e-117+1.01617e-117*ii, -1.1619+1.09671*ii, 2.3259+3.3688*ii, 3.48781+2.27208*ii, -4.60678+5.66094*ii, -3.13296-.787488*ii, -1.23923e-118+6.19615e-119*ii, -3.2588-4.58059*ii, -3.71769e-119-9.29422e-119*ii
1.16085e-135-8.5989e-137*ii, -.045361+.610444*ii, 1.50649+.298359*ii, 1.55185-.312085*ii, -.670889-3.68016*ii, .012223-.674907*ii, 8.5989e-137+8.59888e-136*ii, -.972146+1.22569*ii, -2.57966e-136-8.59888e-137*ii
0, 1.22041+.05405*ii, .219932-.0429726*ii, -1.00047-.097023*ii, -1.52825+1.58172*ii, -.181288-1.20381*ii, -2.95455e-126+3.69319e-126*ii, -2.62651+1.81257*ii, -1.99681e-121+7.26111e-122*ii
-7.0342e-122-4.23565e-122*ii, 2.36194+.127873*ii, -.242357+.544799*ii, -2.60429+.416926*ii, 1.13979+3.92863*ii, 6.75705-3.51705*ii, 1.53164e-122+7.56366e-123*ii, -3.27214+.805994*ii, -4.84074e-122-5.2038e-121*ii
7.43538e-119-4.3373e-119*ii, -.148999+.336368*ii, .533767+1.58073*ii, .682766+1.24436*ii, -.45018+.230094*ii, 1.65451+2.13533*ii, -1.70394e-119-1.54904e-119*ii, -.48809-1.97329*ii, 2.51718e-120-1.9363e-121*ii
8.0705e-33-4.953e-32*ii, 2.17621-1.06307*ii, 2.56109-1.07088*ii, .384885-.0078067*ii, -.0990793+.440656*ii, -.118332-.0769633*ii, -6.74075e-33-6.54816e-33*ii, -2.89765-1.51115*ii, 3.85186e-34-1.77547e-34*ii
-1.76095e-129*ii, -.012288+.641166*ii, -.21995+.432807*ii, -.207662-.208359*ii, .355687+.963824*ii, -.9499-.436637*ii, -9.23298e-128-4.61649e-128*ii, .610622-.816053*ii, -1.10796e-126+1.14287e-126*ii
7.18961e-76-5.52715e-76*ii, .284058+1.59386*ii, -.552554+.603833*ii, -.836612-.990027*ii, -.059687+.548553*ii, -.039278+1.07599*ii, 6.73621e-76-2.76357e-76*ii, -1.44748-.558279*ii, 9.49979e-77-1.20906e-76*ii
1.54245e-182, .283555-.0717128*ii, .41581+.0619827*ii, .132255+.133695*ii, 1.33581-.086037*ii, -.975993-.648893*ii, 1.20496e-181-1.05434e-181*ii, -.0521+.57202*ii, 4.81984e-181-1.80744e-181*ii
1.664e-121-1.49004e-121*ii, -.882973+1.90522*ii, 2.37103-6.10499*ii, 3.254-8.0102*ii, 4.65292-.23458*ii, -.77481+8.00675*ii, -2.11782e-122+3.61165e-122*ii, -4.13176+3.02985*ii, -8.13093e-123-5.10547e-123*ii
1.01811e-133-5.50328e-134*ii, 7.66779-7.49577*ii, 3.5988+5.35183*ii, -4.069+12.8476*ii, 9.22627+.16024*ii, 4.94866-3.48744*ii, 5.50328e-135+2.75164e-135*ii, -1.45574-5.39547*ii, -1.68538e-134-1.59939e-134*ii
6.86734e-78-3.23856e-78*ii, 2.31219-.623*ii, 1.51145-.936675*ii, -.800742-.313675*ii, 1.26531+.916515*ii, .626046+.645777*ii, 1.61928e-78-4.31808e-78*ii, 1.19513+.84555*ii, -7.59345e-66*ii
-3.58e-153-1.19333e-152*ii, 1.4322+.065220*ii, 1.60215+.965522*ii, .169945+.900302*ii, 1.98411+.446326*ii, .885507+2.48943*ii, -5.37001e-153-5.96667e-153*ii, 2.25964-2.3167*ii, -1.79e-153-4.475e-154*ii
-1.02658e-31+1.2476e-32*ii, -.465919+2.38711*ii, -.222504+.822783*ii, .243415-1.56433*ii, .235906-.380461*ii, -.323268-1.27456*ii, -3.52994e-32-3.63983e-32*ii, -1.80899+.898137*ii, -8.25048e-32+3.1092e-32*ii
5.58131e-165+6.42633e-165*ii, .738883-.831421*ii, .650583+1.05789*ii, -.0883+1.88931*ii, -.442353+.776613*ii, -.656602+.463051*ii, -6.51199e-165-5.42666e-165*ii, -.413911+.922354*ii, 1.628e-165-8.13999e-166*ii
0, -.326528-1.60721*ii, -.621365-.7033*ii, -.294837+.903915*ii, 4.43237-3.21082*ii, 1.26984+1.14359*ii, 0, 1.98165+2.42458*ii, 1.45222e-121+4.47768e-121*ii
9.49557e-66, -1.10239-.321275*ii, -1.52073+.413207*ii, -.418346+.734482*ii, .576866-.948168*ii, 1.1239+.879929*ii, -4.74778e-66*ii, -.91257+1.01876*ii, 7.71515e-66*ii
0, .740693-.888919*ii, -2.18995+1.46715*ii, -2.93064+2.35607*ii, 2.17318-.528869*ii, .179375-1.47974*ii, -1.07952e-77+4.31808e-78*ii, -.893823-2.51418*ii, -1.3494e-78+5.39761e-79*ii
-1.3824e-87, -2.03211-.765723*ii, -4.29253-.211168*ii, -2.26041+.554554*ii, -1.94352+1.56433*ii, -1.01956+4.58509*ii, -1.37455e-88-2.35636e-89*ii, 8.9147-.26058*ii, 6.28364e-89
1.70318e-107-2.38446e-107*ii, 1.47265+2.43776*ii, -.305308+3.51595*ii, -1.77795+1.07818*ii, 2.02267+2.36765*ii, 1.85616-.861745*ii, 3.40637e-107-6.81274e-107*ii, .26393+.368855*ii, -1.1236e-95+8.98882e-95*ii
-1.77635e-31-7.13857e-32*ii, -3.49249-.284699*ii, -4.67647-.336841*ii, -1.18398-.052142*ii, -1.17177-4.83871*ii, -2.00383+3.07493*ii, -1.15982e-33-6.1648e-33*ii, -6.85113+3.75489*ii, 8.1784e-33+6.58603e-32*ii
-1.10992e-153+1.19333e-153*ii, .047609-.718404*ii, -.217495-.308329*ii, -.265104+.410075*ii, -1.67573-1.28224*ii, -1.36599-.639009*ii, 2.38667e-153-7.16001e-153*ii, .130436+.111334*ii, 1.1456e-151+3.81867e-152*ii
4.72729e-125+7.09093e-125*ii, -.269131+1.81292*ii, -.332139+.426226*ii, -.063008-1.3867*ii, -2.53431+.299099*ii, -1.24362-1.5264*ii, -8.27275e-125-3.78183e-124*ii, -.015527+1.21522*ii, 4.53819e-123+1.51273e-123*ii
1.18316e-75+4.00718e-75*ii, 1.8021+6.26772*ii, 3.89211+7.73084*ii, 2.09001+1.46312*ii, 7.4434-1.19387*ii, 1.79436+2.1993*ii, 4.07627e-75-5.52715e-76*ii, -.965414+1.63121*ii, -3.62719e-76
1.57372e-47-1.8132e-47*ii, 3.48075+.650867*ii, 1.70206+2.37696*ii, -1.77869+1.7261*ii, .913889-4.97962*ii, .177355+.32215*ii, -1.40267e-47-1.30003e-47*ii, 1.18681+1.45171*ii, -1.52348e-49+3.42114e-49*ii
-1.4209e-33+1.08876e-32*ii, -.45871-.090551*ii, -.139181-.670504*ii, .319529-.579953*ii, -.0709746-.0054058*ii, .668177-.630287*ii, 5.09457e-33-1.91147e-32*ii, -.068803-1.05136*ii, -2.87655e-33-7.778e-35*ii
-9.45457e-124-1.89091e-124*ii, -.110872+.593272*ii, -.615913-.592716*ii, -.505041-1.18599*ii, -.344491-.25155*ii, .116392-1.77574*ii, -9.45457e-125+9.45457e-125*ii, -1.85939+.204184*ii, 5.02274e-125-5.90911e-126*ii
-1.05663e-132+7.0442e-133*ii, -4.63817-1.21238*ii, -1.9772-.196949*ii, 2.66098+1.01543*ii, -.523549-3.58174*ii, 4.65597-1.37536*ii, 1.09948e-131-3.5221e-132*ii, .277726+1.11682*ii, 1.05663e-131+1.23274e-131*ii
6.38694e-109+1.27739e-108*ii, .796268-.450018*ii, .110721-.663405*ii, -.685546-.213387*ii, -1.30477+1.35807*ii, -.145172+1.15217*ii, -8.51592e-109+1.06449e-108*ii, .842631-.782901*ii, 6.81274e-108-5.96114e-108*ii
5.83408e-62-4.86173e-62*ii, -.841227+.47791*ii, -.638926+.022182*ii, .2023-.455728*ii, -.943594-.240451*ii, .279791+.144928*ii, 1.06958e-61+5.3479e-62*ii, 1.00092-.367915*ii, -1.82315e-63+3.34244e-63*ii
-1.10543e-74, -2.06232+.80076*ii, .759858+.553323*ii, 2.82218-.247437*ii, 2.03607-2.2561*ii, 1.04766-1.30859*ii, -7.73801e-75-2.21086e-75*ii, -1.60466-1.73202*ii, 1.10543e-74+1.10543e-74*ii
1.64698e-32-4.56902e-32*ii, -.213641-.764209*ii, -.149324-1.11226*ii, .0643168-.348052*ii, -.18963-.623076*ii, .59167+.26877*ii, -4.75837e-33+9.9573e-33*ii, .148018+2.9631*ii, -1.18388e-33-1.03414e-33*ii
-1.10317e-185+3.67725e-186*ii, -.294836-1.72408*ii, -.074716-2.4217*ii, .220119-.697616*ii, -1.65852-.702748*ii, -1.27674+.514001*ii, 2.20635e-184+2.9418e-184*ii, -.00180838-.0434851*ii, 5.88359e-185+9.1931e-186*ii
8.81721e-139-2.5192e-139*ii, 1.3214+1.3019*ii, .405417+.0288264*ii, -.915986-1.27307*ii, -.898705-2.69724*ii, -.201173+1.49792*ii, -6.71788e-139-1.30159e-138*ii, -1.20349-1.28326*ii, 4.03073e-138-6.04609e-138*ii
2.90444e-121+2.90444e-121*ii, 1.74602-5.33949*ii, .519385-3.61453*ii, -1.22663+1.72497*ii, 3.906-1.2176*ii, .635475-2.05547*ii, -1.21018e-122-7.56366e-123*ii, -2.85043+4.72113*ii, -1.69426e-121
-7.13223e-32-3.71607e-32*ii, -3.59613+3.95354*ii, -1.86761+2.08106*ii, 1.72852-1.87248*ii, -1.83397+.686033*ii, 2.97066-2.76625*ii, -5.1904e-33-2.22981e-33*ii, 5.33227+.198889*ii, 5.95713e-33+5.11804e-33*ii
1.95335e-103-1.43013e-103*ii, .002221+1.06674*ii, -.494995+.229997*ii, -.497216-.836744*ii, -.030047+1.18716*ii, .720149+.692939*ii, 1.78592e-102-2.12078e-102*ii, .162529+.163656*ii, -8.65054e-103+1.1162e-103*ii
-9.46284e-32+3.39171e-32*ii, .063744+.696185*ii, -.677367+.4061*ii, -.741111-.290084*ii, -.202835+.153011*ii, .172698+.530289*ii, -3.12048e-32-2.68891e-32*ii, 1.90871-1.11246*ii, -1.23216e-33+4.61825e-33*ii
-8.7203e-106+7.08525e-106*ii, 4.07946+.222449*ii, 2.28411-.968906*ii, -1.79535-1.19136*ii, 2.54629+2.23994*ii, .543423+1.07734*ii, -2.18008e-106+7.63026e-106*ii, -2.17952+1.66999*ii, 2.9976e-106+2.58884e-106*ii
1.68675e-80, -.43811+.336291*ii, -.379321-.233007*ii, .05879-.569298*ii, -.330162+.384407*ii, 1.22128-.723037*ii, -4.79404e-94-5.99255e-95*ii, -.755764+.25536*ii, 1.19851e-94
1.05391e-77-1.6891e-77*ii, -1.4603-1.1141*ii, .0531555+.220705*ii, 1.51345+1.33481*ii, .093995-.52697*ii, 1.44175-1.90137*ii, -1.29543e-77*ii, -1.13793-1.56059*ii, -5.52715e-76-6.90893e-76*ii
-4.10537e-48-1.36846e-47*ii, -.418963-.17631*ii, .76475+.291352*ii, 1.18371+.467662*ii, -1.86794+1.47885*ii, -.226162+.745038*ii, 4.10537e-48*ii, -.685309+2.2795*ii, -5.47382e-48-1.96715e-48*ii
-2.1905e-58-4.13208e-58*ii, -2.41419-.644325*ii, -.884017+.388366*ii, 1.53018+1.03269*ii, 7.35133+1.16294*ii, -2.55626-3.09196*ii, 1.49352e-59-3.44755e-58*ii, -3.8891+2.69083*ii, 1.76734e-58-2.78791e-58*ii
1.05989e-168-2.64973e-169*ii, -1.40721+.121038*ii, -.37094+1.83162*ii, 1.03627+1.71059*ii, -1.02327-1.80554*ii, -2.34912-1.29544*ii, -2.64973e-169+8.94286e-169*ii, -.213345-1.07191*ii, -3.57714e-168-2.64973e-169*ii
0, -5.91906-2.34624*ii, -1.91102-1.64695*ii, 4.00804+.699292*ii, -3.62761-.376099*ii, -.473648-5.43652*ii, -2.68715e-138-1.00768e-138*ii, -3.5294-.524292*ii, 2.95455e-126-3.69319e-127*ii
6.4293e-101+1.42873e-101*ii, -1.28685+.039622*ii, .110816-.0297943*ii, 1.39767-.069416*ii, .809471-1.00873*ii, .099116-1.17485*ii, 3.03606e-101+2.50028e-101*ii, 2.97816-.428124*ii, 2.69745e-98+1.4173e-98*ii
-1.88947e-32-3.9994e-33*ii, -.182801-.621459*ii, -.308469+.347405*ii, -.125668+.968865*ii, -.878768+.2455*ii, -.914106-.491992*ii, 5.67669e-33-6.65116e-33*ii, -1.07415+1.80653*ii, -9.10344e-33+3.95788e-32*ii
1.86459e-154-2.2375e-154*ii, 2.59335-.771537*ii, 1.7627-1.17993*ii, -.83065-.408395*ii, .848264+2.06664*ii, -.151795-2.40611*ii, -1.77136e-154-3.72917e-155*ii, -.060245-1.71256*ii, 1.11875e-154+7.45834e-155*ii
-1.89091e-124, .0706145-.075213*ii, .204472+.131893*ii, .133858+.207106*ii, -.402376+2.93217*ii, 1.46537-1.72371*ii, -2.83637e-124+1.65455e-124*ii, -.903152+.747319*ii, -1.9363e-121-5.32481e-121*ii
-4.94444e-33+4.30638e-33*ii, .615206+.181763*ii, 1.3095+.798683*ii, .694297+.61692*ii, -.778102-1.50793*ii, .198399-.317687*ii, 6.92133e-33+2.61536e-33*ii, -.683225-1.14262*ii, -3.73648e-33+1.72269e-33*ii
2.72509e-107*ii, -1.25929+.000269*ii, .281115-.299419*ii, 1.5404-.299687*ii, .669098+1.69117*ii, -.335832-2.0068*ii, 3.747e-107+4.42828e-107*ii, 1.14802-.198671*ii, -2.72509e-106-7.63026e-106*ii
6.40966e-79, .335707+.448344*ii, 1.18627+1.6121*ii, .850565+1.16375*ii, -2.07822-1.16473*ii, -.536927-1.19553*ii, 1.07952e-78*ii, .446094+.648426*ii, 2.15904e-78+1.07952e-78*ii

component_2:
equations:
Eki-.5*m*ve^2
Ugi*r+G*M*m
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
2.53038e-61+2.53153e-62*ii, -.302242-.383312*ii, 1.06406e-60-1.00406e-60*ii, .302242+.383312*ii, -.754033-.807184*ii, .20011-.255597*ii, -2.1326e-17-3.15449e-17*ii, .200441-.271131*ii, -.108283-.160177*ii
-1.57091e-88-7.85455e-89*ii, .944492-.925645*ii, 1.76727e-89-7.06909e-89*ii, -.944492+.925645*ii, -.116614-1.4223*ii, -.503128+.247968*ii, -1.17818e-89-5.49818e-89*ii, 1.6804-1.48367*ii, .969513-.138395*ii
4.88569e-170*ii, -1.52614-.409139*ii, -5.1817e-77-4.77232e-77*ii, 1.52614+.409139*ii, .311048+.686114*ii, -1.84593+.61759*ii, 2.64973e-169+3.31217e-169*ii, -.16429+.986191*ii, .1421+2.21805*ii
4.5987e-121-1.11942e-121*ii, 2.51068+1.558*ii, -3.45447e-77-1.38179e-76*ii, -2.51068-1.558*ii, 3.05257+1.71614*ii, 1.21835+4.56566*ii, 1.84553e-121+1.45222e-121*ii, -1.59995+1.83877*ii, -2.7691+2.65351*ii
