variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP

component_1:
equations:
c0+c2*Rad^2
-c0-c2*r^2+u
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
.541014+5.20369*ii, 3.91525-4.99033*ii, -.410181-5.67349*ii, 1.25805e-15-2.60273e-16*ii, .841908-.340598*ii, .541014+5.20369*ii, -1.58142+1.8975*ii, -1.65692-5.08245*ii, 5.2859-3.18524*ii
-.123557-.0620864*ii, .0193782-.0674429*ii, -1.14752+1.46694*ii, -9.31221e-17-1.26161e-16*ii, -.896227-1.08044*ii, -.123557-.0620864*ii, .562636+.257756*ii, -.318364-.318155*ii, -1.37468+.166523*ii
-3.52486+2.02952*ii, 4.60286+1.07206*ii, 3.97382-.246685*ii, 7.0097e-18-3.21258e-16*ii, -.863021+.340329*ii, -3.52486+2.02952*ii, -1.22707-.701698*ii, 2.52992-2.71571*ii, 2.99145+3.68846*ii
.793032-3.7395*ii, .30618-.334482*ii, .573699-1.79562*ii, 3.8274e-203+6.379e-203*ii, .763631+2.80123*ii, .793032-3.7395*ii, 2.78099-1.76408*ii, .677468-.466254*ii, 2.55993-2.58767*ii
-.810417+.843339*ii, -.115977-.0046523*ii, -.256556-1.41103*ii, -1.68271e-182+8.23703e-183*ii, 1.3022+2.895*ii, -.810417+.843339*ii, -1.63946-.062721*ii, -1.83601-.042812*ii, -.779769-.650727*ii
-.059484-2.95237*ii, -.186701-.359993*ii, -.877441+.665659*ii, 0, -.612949+2.62795*ii, -.059484-2.95237*ii, -1.70895-.509973*ii, 1.13745-2.41675*ii, .75536+1.30651*ii
-4.3507+2.87648*ii, -1.15213-.70455*ii, -.672178-4.08634*ii, -6.41334e-290-1.6354e-289*ii, 1.05471+1.6582*ii, -4.3507+2.87648*ii, -.545013-6.47801*ii, 1.21734+2.80085*ii, 1.59592-3.69311*ii
-5.52718+7.31847*ii, -.836709-.336343*ii, -1.08354-14.3772*ii, 0, 1.93779+2.53279*ii, -5.52718+7.31847*ii, -9.86135+2.41968*ii, 1.33034+1.45516*ii, -3.67521-.379118*ii
1.6098+4.12836*ii, -1.57915+.962159*ii, -.302018+.743386*ii, 6.14276e-238+1.61247e-237*ii, .9945+1.18627*ii, 1.6098+4.12836*ii, -2.99858+2.68002*ii, -.380883-1.47151*ii, -.200805+1.53318*ii
-.784111-.125471*ii, -.924163+.073372*ii, 1.96582-2.65422*ii, -5.55229e-200-8.16513e-200*ii, -.109828+.918962*ii, -.784111-.125471*ii, -.307927+1.95297*ii, -.834225+2.28724*ii, -1.95913+.191904*ii
-.593159-.121578*ii, .181516-.21722*ii, -.502753+.218909*ii, -4.20437e-145-2.4025e-145*ii, -1.25559-.749967*ii, -.593159-.121578*ii, .303148-.53018*ii, .810078-.484048*ii, -.394778+.187269*ii
1.60826+.647077*ii, 1.13742-.866471*ii, 2.68682+2.66112*ii, 4.70362e-220+2.27854e-220*ii, .544014-.957311*ii, 1.60826+.647077*ii, -.426604-1.7838*ii, .912697+.580385*ii, -1.45126+3.60232*ii
-.092561+.652356*ii, .195619-.443172*ii, .0767281+.347234*ii, 7.56337e-32+8.78496e-32*ii, -1.15527+.159704*ii, -.092561+.652356*ii, .821059-.100329*ii, .0567794+.190619*ii, .123522-.37512*ii
1.00133-.294182*ii, .808459+.358555*ii, -.281148-.0087206*ii, -7.1128e-161+1.10249e-159*ii, -.374119-1.01985*ii, 1.00133-.294182*ii, -.0797606-.420684*ii, -.173112-3.1521*ii, .308049-2.21133*ii
17.4768+27.9932*ii, 24.9684+10.8259*ii, 32.2229+5.17742*ii, 1.94722e-178-1.17604e-178*ii, .3273-1.05143*ii, 17.4768+27.9932*ii, 73.4068-5.6083*ii, -15.6912+49.3972*ii, 37.8089+22.283*ii
1.56003-.908242*ii, -.484914+.0057236*ii, 1.23522+1.0368*ii, 0, -1.86563+.491729*ii, 1.56003-.908242*ii, 2.59934+.454043*ii, .0620572-.494484*ii, -2.39318+.821508*ii
-2.81694+2.19733*ii, -2.74264-2.52159*ii, -2.92595-2.22675*ii, 1.15913e-69-1.04321e-68*ii, -.633046-.747108*ii, -2.81694+2.19733*ii, .025768-.83168*ii, .370908-1.87904*ii, 3.31069-3.89554*ii
-.320032-.579285*ii, .561656-.023946*ii, -.301386+.225629*ii, -2.53385e-185-2.81252e-185*ii, .92253+.571128*ii, -.320032-.579285*ii, .133421+.151134*ii, -.238473+.5314*ii, 1.05743+.229534*ii
1.09625+.557733*ii, .223521+1.11397*ii, -.140226-1.00134*ii, 6.18954e-182+2.05602e-181*ii, .453565+.936395*ii, 1.09625+.557733*ii, -.653468-2.26717*ii, -.673242+.402229*ii, -1.36308+1.54142*ii
2.53614+1.59721*ii, -.0266154+.0305555*ii, -3.74728-3.21699*ii, -2.86178e-181-1.94865e-181*ii, 6.53264+5.59366*ii, 2.53614+1.59721*ii, -.497552-4.1439*ii, 6.92974-2.30028*ii, 5.57547+3.35737*ii
-1.23416-.12271*ii, 1.19253+1.26106*ii, .397543+1.07133*ii, 7.5988e-180+8.26099e-179*ii, .791999-.295501*ii, -1.23416-.12271*ii, .833628-.803083*ii, -.31248-2.05187*ii, -1.75705-1.417*ii
-.650299-1.4776*ii, -3.90986-.458283*ii, 1.50887-1.98464*ii, -4.8480e-201+2.91954e-199*ii, -.318061+.555813*ii, -.650299-1.4776*ii, 1.95366-.162102*ii, .303909-1.63986*ii, .539776-.136225*ii
.541304-1.38967*ii, -.209733+.165117*ii, .45259+.173104*ii, 0, 2.28045-.621845*ii, .541304-1.38967*ii, .114909+3.14269*ii, -1.76909-.347888*ii, -3.07451-.968583*ii
4.5926+2.72683*ii, 3.65981-2.05489*ii, -1.59487+2.26851*ii, -5.83474e-162+1.66707e-162*ii, .56414-.976872*ii, 4.5926+2.72683*ii, -2.08147+.938303*ii, -.374422+3.0905*ii, .735885-2.93944*ii
