variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r

component_1:
equations:
Eki-.5*m*ve^2
Ekf
Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
7.18138e-65-2.95368e-65*ii, 0, .743846+.598772*ii, 0, -.684532+.090681*ii, .031102-.60249*ii, 0, .171905-.902872*ii, -.281001-.383895*ii
4.51926e-180*ii, 0, -1.01111+1.2094*ii, 0, -.917972+.679757*ii, -.479796-.145859*ii, 5.78381e-180+2.40992e-180*ii, -.597059-.520969*ii, .660499-.103186*ii
0, 0, -1.23305+.936396*ii, 0, 1.26453-.890962*ii, .131408+.674495*ii, -4.95692e-119-7.43538e-119*ii, -.322693-1.03392*ii, -2.26806+.85029*ii
1.78912e-60+3.11151e-61*ii, 0, -1.25213-.875724*ii, 0, .385163-1.5626*ii, -1.14955+.907942*ii, 5.0562e-61+1.94469e-61*ii, -2.69988+.696695*ii, .212467+.462089*ii
6.75951e-108-4.25796e-108*ii, 0, -.687557+1.33794*ii, 0, 1.15048+.981973*ii, .541306+.777277*ii, -2.12898e-108-4.47086e-108*ii, -.394104-1.27953*ii, 1.92038-.203189*ii
-4.06798e-73+2.05168e-72*ii, 0, -.257424+2.411*ii, 0, .656868+.633234*ii, 1.27726-1.09194*ii, 7.78222e-73+5.6598e-73*ii, -1.03091+1.19937*ii, 1.968+1.55277*ii
0, 0, -1.83498-.766947*ii, 0, -.112267-.42139*ii, 1.78298-1.08415*ii, 0, 1.28186+.428839*ii, .859985+1.62481*ii
0, 0, .872908+5.55913*ii, 0, -2.03608-.80444*ii, 2.30645-.043661*ii, 1.56965e-104-2.44168e-104*ii, .0511865+.426416*ii, -.366316-.286877*ii
-6.10421e-105-2.18008e-106*ii, 0, -.735588+1.27403*ii, 0, -2.83351+3.95668*ii, -.145092+1.3677*ii, 9.59233e-105, .76144-.098673*ii, -1.05567+.066598*ii
-1.2024e-136*ii, 0, -2.09003-.020831*ii, 0, .163884-.449014*ii, .095932+1.67349*ii, -2.06373e-135-3.43955e-135*ii, .294865-.702785*ii, .935744-.297494*ii
0, 0, 1.83399+.271894*ii, -4.70501e-32-1.08743e-31*ii, .316752-.732319*ii, 2.19834-.180238*ii, -1.81439e-146+1.87695e-146*ii, -.262449-.958762*ii, -2.40372+1.05315*ii
-1.01124e-60-2.13916e-61*ii, 0, -2.44726-2.81842*ii, -1.2611e-30+6.93163e-31*ii, 4.58045-2.57355*ii, .31271-4.14429*ii, -6.70919e-61-2.33363e-61*ii, -2.50629-.675889*ii, 1.18748+4.30345*ii
8.63617e-77-4.74989e-77*ii, 0, -.057055-3.05105*ii, 0, -.379207-1.035*ii, .298054-1.89554*ii, 1.55451e-76-1.72723e-76*ii, -.769222-.398187*ii, -2.43446-.094027*ii
-4.9858e-92+4.12287e-92*ii, 0, 3.92467+1.32963*ii, 0, -1.72515+.609072*ii, -2.43243-.250031*ii, -3.83523e-92-7.28694e-92*ii, -1.17458+1.26127*ii, -2.22909-1.45372*ii
-6.81322e-176-3.28129e-176*ii, 0, .967127-.481963*ii, 0, 1.13311-.218762*ii, -.297888+1.71427*ii, 8.68651e-176-6.31746e-176*ii, -.745506+2.04902*ii, -.369383+2.21948*ii
-2.11135e-115*ii, 0, -.199821+3.02943*ii, 0, 1.94832+1.49019*ii, -.378388-1.25868*ii, -5.07588e-116+5.07588e-116*ii, -1.00751+1.21684*ii, -.66118+.443426*ii
3.78183e-124-1.7491e-123*ii, 0, 1.024+1.58547*ii, 0, 1.60478-.943168*ii, 1.50716+3.11465*ii, -7.56366e-124*ii, 1.2086+.764651*ii, .300847-.221909*ii
2.6988e-79+1.07952e-78*ii, 0, .607652-.613*ii, 0, -.719543+.576821*ii, .417047-.937366*ii, -2.6988e-79+1.3494e-79*ii, -.217826-1.26389*ii, .209023+.507119*ii
0, 0, 2.28907+.452723*ii, -3.08616e-31+2.51583e-32*ii, .981189-1.67191*ii, .864207+2.3001*ii, 5.64546e-90-1.96364e-90*ii, -.67516-.414496*ii, 1.1856+3.72696*ii
-2.43087e-63-1.21543e-63*ii, 0, .918105+.965332*ii, 0, -.407639+.495777*ii, -.423344+.231303*ii, 3.6463e-63-6.07716e-63*ii, -1.04014+.144585*ii, -.525087+.597597*ii
5.857e-79+1.20906e-76*ii, 0, -1.43005-.281317*ii, 0, -.726786+.965578*ii, 1.09086+.483367*ii, -1.20906e-76-6.90893e-77*ii, -.028206+1.54205*ii, -1.9005-1.38521*ii
9.5881e-94+3.83523e-92*ii, 0, .040892+1.19821*ii, 0, -1.5044-.577275*ii, 1.05689-.498513*ii, -2.4929e-92+2.4929e-92*ii, -1.23847-.063805*ii, -.955219-1.10219*ii
-4.46937e-102*ii, 0, 4.44365+3.19041*ii, 0, .0010624-.117552*ii, 2.2444+1.49714*ii, -1.78592e-102+2.41378e-102*ii, -.232757+1.2203*ii, -.177713-2.14202*ii
0, 0, -.449553+.737243*ii, -1.33777e-31-3.27149e-32*ii, 2.09053+.460239*ii, -1.35797-3.05723*ii, 7.50781e-147+5.00521e-147*ii, 2.24751-.931427*ii, 1.76034+.076432*ii
0, 0, -1.352-.234381*ii, -3.80738e-31+3.67472e-31*ii, 2.05992+2.19983*ii, .33364-.943832*ii, -1.58984e-168-3.70963e-168*ii, 2.29389-1.26373*ii, -.911042-.150188*ii
-8.85799e-181, 0, .125162-2.003*ii, 0, 6.88367+9.13428*ii, .34748-8.20239*ii, -6.26579e-179-5.49462e-179*ii, -6.18322-2.88106*ii, -10.5888+4.02722*ii
2.56973e-129-4.37304e-129*ii, 0, .53136-8.41612*ii, 0, -.307119-2.49361*ii, 1.4987-1.55875*ii, 4.75625e-129-8.56575e-130*ii, .555561-1.48858*ii, 2.06997-2.84545*ii
4.33031e-108, 0, -.448597-3.17818*ii, 0, 1.1784-1.44508*ii, -3.77775+.070059*ii, -1.36255e-107-1.72453e-107*ii, .944793-1.18172*ii, -1.13632-.953615*ii
