variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w

component_1:
equations:
-S*dA+P
ap^2-.5*x0^2*w^4
75.0024*P-314.001*qc^2*x0^2*w^4
points:
8.18222+.28068*ii, -.103649+.0889014*ii, 1.61868-7.11593*ii, .0689757-.439959*ii, -5.64989+1.25337*ii, -5.16264+2.64493*ii, .68786-3.58048*ii, -4.83158-.089197*ii, -4.14166-.344616*ii, -.19888+.083146*ii
6.3537-1.5836*ii, .121921-.0734397*ii, .391181-7.09707*ii, .071618-.504433*ii, -4.33746+1.55038*ii, -4.20235+3.70912*ii, -.343782-3.31843*ii, -4.24348+1.28882*ii, -3.26009+.191347*ii, .0594383+.241047*ii
.514275-.386934*ii, -2.31965+.103899*ii, -2.42135+2.4767*ii, -1.67136+.75585*ii, -.352818+1.46848*ii, 2.55523-1.00822*ii, -.567076+1.03542*ii, .0761209+.142674*ii, -.228444+1.08373*ii, -1.36119-1.05455*ii
-.960429-3.91946*ii, .116505-.0107987*ii, -1.07774-6.2018*ii, .464219-.450087*ii, -.570911-.295048*ii, -1.28419+4.85452*ii, -2.20994-1.38721*ii, -1.73728+4.44351*ii, -.0944848-.0870559*ii, .461162+1.03695*ii
-.00257128+.00461591*ii, .035477+.0503085*ii, 1.34893+.95768*ii, -.455799+.898483*ii, .443231-.255483*ii, -.782788-1.0172*ii, -.00297533-.00441418*ii, -.184675-.365599*ii, .679562-.258982*ii, -.273256-.21223*ii
1.73639+.251579*ii, -.223465-.0058037*ii, -1.69016-3.89377*ii, -.421081-.499362*ii, -2.94516+.222368*ii, -.616706+2.25871*ii, -.605532-.973022*ii, -.765867+1.46716*ii, -1.7657-.41173*ii, .415417-.0423359*ii
5.49276+4.886*ii, -.0906579+.171477*ii, 2.48641-4.64014*ii, .0309948-.358795*ii, -5.72663-1.38757*ii, -3.87756-.069901*ii, 1.92332-1.81933*ii, -2.20667-1.88008*ii, -3.46603-2.32641*ii, .17152-.190509*ii
8.94627+1.66685*ii, .0893937-.104429*ii, 2.39005-6.82246*ii, .0646393-.420507*ii, -6.21902+.911996*ii, -5.69441+1.91938*ii, 1.2792-3.65423*ii, -4.79801-1.2036*ii, -4.48735-.80863*ii, -.102697-.179135*ii
-.646888+1.92691*ii, -.0261378-.176697*ii, .79269-2.16598*ii, -.0179619-.00592801*ii, -1.49306-1.96801*ii, -.845668+.491498*ii, .0230421-.0307762*ii, .118328+.360438*ii, -.300816-1.74506*ii, .377665+.0045027*ii
.149385-.149837*ii, -.086925+.233167*ii, .693536+2.56658*ii, -.860591+1.13082*ii, .818396+.550813*ii, -.028694-1.81902*ii, .0408795+.297876*ii, .26852-.712598*ii, .830208+.350334*ii, -.451178-.432412*ii
-.537479+6.62232*ii, -2.29148+1.6028*ii, 1.49719-3.3398*ii, .131398-.290707*ii, -4.67599-4.45749*ii, -.241439-1.22972*ii, 1.85453+1.02641*ii, .116964+.136718*ii, -1.82554-3.76162*ii, -.631073+.739985*ii
-.264503-.139169*ii, .099963-.139651*ii, 3.25752+.019666*ii, .079869+1.03416*ii, .830743-1.29175*ii, -2.04991-.807594*ii, .122797-.284653*ii, -1.04547-.402833*ii, 1.05386-.896752*ii, -.415825+.0510924*ii
.176161+6.81383*ii, -2.20754+1.63581*ii, 1.69384-3.48921*ii, .124181-.296595*ii, -5.03094-4.2784*ii, -.612572-1.3225*ii, 2.04282+.7939*ii, -.126618-.136532*ii, -2.11842-3.73889*ii, -.630061+.712197*ii
-1.13909+.666369*ii, .203697+.0381123*ii, 1.08116-2.03373*ii, .120989+.19719*ii, -.590738-1.72857*ii, -1.0577+.664892*ii, -.269218-.143994*ii, -.055813+.919754*ii, .28881-1.3801*ii, .325794+.318919*ii
1.3648-4.13043*ii, 7.23508-5.01887*ii, .250833-5.53446*ii, .679902-.964724*ii, 1.20565+1.33907*ii, -5.4108+6.47721*ii, -3.05679-4.12495*ii, .0781357-.0424624*ii, .484942-.0002611*ii, 4.83663-1.51189*ii
1.29029-4.22796*ii, 6.95506-5.02366*ii, .274769-5.54853*ii, .67029-.936377*ii, 1.24527+1.27105*ii, -5.29404+6.50355*ii, -3.09409-4.04216*ii, -.0803343+.0424909*ii, .505109+.00323*ii, 4.65849-1.52295*ii
-1.1684+3.9904*ii, -.30038-.298096*ii, 1.25709-2.21572*ii, .0654306-.157308*ii, -2.19172-3.24227*ii, -.66386-.093466*ii, .551271+.444892*ii, .621249-.294048*ii, -.512851-2.77734*ii, .439319-.137491*ii
-.690714+.035784*ii, -.157933+.0595349*ii, 2.1453-1.97893*ii, .240599+.485658*ii, -.199826-1.72124*ii, -1.67365+.486207*ii, -.183564-.326842*ii, -.974176+.789023*ii, .470032-1.25721*ii, -.174364+.383972*ii
13.5708+5.96794*ii, -5.79072-5.42406*ii, .889928-.683395*ii, .590826+.145091*ii, 11.2083-5.39848*ii, 4.96819-17.0707*ii, 7.15208+5.49501*ii, .119163-.0539537*ii, -4.3369+2.42389*ii, -1.21327-.886815*ii
2.70954-4.88922*ii, .156307+.182644*ii, 2.39387+3.78081*ii, -1.0562-.301079*ii, .966593-2.15361*ii, -1.88796+6.52667*ii, -4.33384+4.34819*ii, -3.38738-1.10126*ii, 4.69954+.846066*ii, -.251338-.0895897*ii
.840243+.32708*ii, .0193752+.084287*ii, -2.71745-2.76155*ii, .726386-.149578*ii, 5.76456-.810898*ii, 5.37365-2.40123*ii, .659265+.111905*ii, -.996862+3.11183*ii, -.388176-1.94312*ii, .0035742+.248419*ii
-.03488-1.0888*ii, -1.66546+.445489*ii, -.526991-.748975*ii, -.0764158+.403352*ii, -.151103+.880227*ii, 3.57665+.118328*ii, .441834+.0691324*ii, -.126424-.0445747*ii, 1.87127+.542887*ii, -.300386-1.07754*ii
.145669-.530133*ii, 1.55686+.170049*ii, 1.82449+.299672*ii, -1.79087+.261021*ii, -.896767+.275496*ii, -.203695-.0046824*ii, -.122497+.987421*ii, -.162795-.148145*ii, .184362-.500056*ii, -1.60645-1.255*ii
.3571-.702084*ii, .560158+.189562*ii, .509902-.879961*ii, -1.08932-2.56467*ii, .92213+1.03532*ii, .758095+1.83388*ii, -2.18961-.151046*ii, -.249123-.829152*ii, -.678881+.941009*ii, -.50432+.682944*ii
-.574196+.882803*ii, -.0046900+.324779*ii, -1.79541-1.64085*ii, 1.70384+1.91179*ii, .346688-1.46874*ii, .734504-5.65394*ii, -2.66607+.406413*ii, 1.74016-.157174*ii, 1.43527+1.0881*ii, -.450649-.227941*ii
1.05177-1.56147*ii, -4.78626-5.47943*ii, -3.24374+2.31235*ii, 4.74157+2.43185*ii, -3.98373+1.07051*ii, 5.82481+8.87236*ii, 8.78431-4.84605*ii, -.0675892+.134415*ii, -4.08134-.270536*ii, 1.46492+.607848*ii
-.797994-.247689*ii, -1.69452+.281992*ii, .562663+2.11074*ii, -.501557+4.00839*ii, -.45146+.874329*ii, 1.26893+.912933*ii, 1.39307-3.07444*ii, -.339299+.146573*ii, -.52131-2.08258*ii, -.781813+.72137*ii
1.15096+.619559*ii, .173739-.256017*ii, -.704759-.278863*ii, 1.1196-.147691*ii, 2.23194-1.04896*ii, .0253752-.146101*ii, 1.38011+.523669*ii, .547032+1.24191*ii, 1.10073-.219292*ii, -.577746+.236781*ii
.0288635+.00927083*ii, -1.56286-4.28083*ii, .99656-3.67631*ii, .468609+7.24294*ii, -4.08706+2.02905*ii, 5.18876-4.47928*ii, -.0536223+.213401*ii, -.0338515+.010928*ii, -.873227+7.66179*ii, .209988+.889754*ii
-.515828+1.10943*ii, .233431-2.7176*ii, 12.7353+3.41517*ii, 4.99359+4.84621*ii, .512286-.444116*ii, -.010530+5.25791*ii, -7.95237+3.04023*ii, -.356465+.0979891*ii, -4.75372-4.36939*ii, .693754+.34078*ii
2.84761+2.77305*ii, .859507-4.72421*ii, 3.56562-5.37643*ii, .910495-.476045*ii, 2.55869+2.99926*ii, -2.76814-4.26227*ii, 3.91284+1.16925*ii, -.0050573-.145354*ii, .86968-3.46539*ii, -1.37789+.045429*ii
-.437584-.584639*ii, -.0699013+.0807419*ii, .844879+1.63368*ii, -.679377+1.87833*ii, -.091357+1.30861*ii, -1.53294+.101265*ii, 1.39543-.424735*ii, -2.96508-2.54601*ii, -2.38849-.609384*ii, -.210568+.130123*ii
1.54307-5.17977*ii, -.136537-.379311*ii, .947066+5.07016*ii, .088065+1.48205*ii, 1.7384+.101283*ii, 3.03659-4.14009*ii, 7.81259+1.83076*ii, -1.07938+2.17525*ii, .00740421-.00129494*ii, -5.60528+6.66552*ii
-2.51154+1.99244*ii, .248567-.496101*ii, -1.76949+1.77822*ii, -.0791119+.35543*ii, -1.03943-.241831*ii, .887531+1.91901*ii, -.509482-1.0503*ii, .669862+.063895*ii, -2.51242-.554922*ii, .339405+.435654*ii
-1.59284+.830048*ii, .106054-.058564*ii, 1.73534-1.79753*ii, -.646928+.633088*ii, 1.09274-1.00217*ii, -.0800779-.40387*ii, .50496-1.54539*ii, 3.60976-.446075*ii, .148635-2.15048*ii, .247598+.134822*ii
2.25801-.132121*ii, .0158655+.184496*ii, -.866813-.037547*ii, .270481-.145471*ii, 1.59995-.191864*ii, -.774673+.419013*ii, .591528-.364212*ii, -.294012-1.52742*ii, .54501-.197373*ii, -.409215-.533229*ii
3.07578+1.56449*ii, .0053353+.0797656*ii, 4.70229+1.19667*ii, -1.95975+1.9161*ii, -2.36527-3.52431*ii, 1.9124+3.88424*ii, -9.02547+2.8275*ii, -13.2465+1.12881*ii, 2.7361+11.5053*ii, .0974356+.0081395*ii
-.644095+1.02288*ii, .393491+.502261*ii, .633375-.263563*ii, 1.39519+.423781*ii, .927228+.480649*ii, .0003017+.104094*ii, -1.33211+1.15415*ii, .685329+.217709*ii, .136266-.185789*ii, -1.19558-1.57699*ii
1.02738+.785655*ii, -.162469+.616411*ii, .794345-.758815*ii, 1.0817+1.63945*ii, -3.12762+.137052*ii, -.609039-2.56163*ii, -.176725+2.53418*ii, -.46081+.730938*ii, -1.94929-.912249*ii, .41466-.496926*ii
-.267409-.531862*ii, 1.03586+5.44217*ii, 2.56179-3.00672*ii, -.139154-3.94401*ii, .479508+.596263*ii, .801107+1.32341*ii, -2.06046+1.12868*ii, -.0954293+.00597*ii, .790621-1.03482*ii, -1.0007-2.23934*ii
1.28397-.835269*ii, 6.10648+2.64782*ii, -3.27424-3.5879*ii, -1.11875-1.93397*ii, -1.13807+4.68245*ii, -.950806-.180089*ii, -3.05183-1.54871*ii, -.0166611-.0945978*ii, -.653799+.678974*ii, -1.80179+2.5961*ii
-.018051-.855515*ii, -.527621-.947583*ii, 6.12021+10.6143*ii, -2.75138+17.6343*ii, -21.656-6.71959*ii, -3.89114-1.01328*ii, 15.1361+2.03553*ii, .677092-1.04507*ii, -.00186132+.028486*ii, -2.07252-7.03099*ii
2.25052+1.30806*ii, .221603-.291678*ii, 2.1855-.728042*ii, -.146839-.579887*ii, -1.72134-.27188*ii, 1.43844+1.65024*ii, .428063-1.49712*ii, 1.13303+.319601*ii, -.460906-.401371*ii, .672368+.628921*ii
1.9057-1.73976*ii, -.928445-4.25511*ii, -.220557-2.46903*ii, .331977+.680237*ii, -.286357+1.86343*ii, 2.81257+3.10141*ii, 1.8161+.718765*ii, .0435174-.102001*ii, -.609313+.006333*ii, -2.46576-2.00697*ii
-1.90098-.867767*ii, -.0497125-.151357*ii, .296303+.455564*ii, -1.67707-1.6495*ii, -6.00381-2.13289*ii, -5.35871-9.15455*ii, 1.75669+4.59096*ii, -3.82647+2.91361*ii, -.0129786-.00253821*ii, 3.56094+2.08718*ii
-.349448+.0388168*ii, .212329+.120509*ii, -.874406+.878362*ii, .416915+1.06824*ii, .214615-1.37035*ii, .0205242-.403856*ii, -.187156-.357109*ii, -.024993+.89845*ii, -2.4179+.508072*ii, -.132273+.349642*ii
-.447195+.203348*ii, .0191523-.227862*ii, -1.34469-.65792*ii, -1.27347-.710072*ii, -.204721+.152663*ii, -.403611-.409355*ii, .71388+.058585*ii, -.054874-1.2779*ii, .803551-.078478*ii, -.486169+.405186*ii
-.612794-.065887*ii, -.0896267-.0356103*ii, .338636+1.10554*ii, .362036+1.6928*ii, 1.99673-1.06782*ii, 1.02496-.595589*ii, -.11032-1.06119*ii, -1.28797+3.46999*ii, -.013119+1.59364*ii, .165282+.241376*ii
-.208847-.084446*ii, -.0732098-.0158858*ii, 1.77909-1.2131*ii, -.806566-.910117*ii, -.257076-1.16725*ii, 1.84833-.080347*ii, .0915933+.258187*ii, 2.22275+.943084*ii, -.104725+.189876*ii, -.560557-.417554*ii
.351975-2.59569*ii, .822348+.601152*ii, -1.07362-.549484*ii, .282368+.591817*ii, .174002+1.35912*ii, -.168551+1.02021*ii, 1.63556-.524635*ii, -.314074+.31473*ii, -.676944-.151382*ii, .294233-1.41074*ii
-.578769-2.07829*ii, 1.11179-.135298*ii, 1.53146+.574521*ii, 1.47538+.28134*ii, 1.0811+.328509*ii, -1.34426+.605319*ii, -.269203-3.2291*ii, .422709-.360318*ii, -.045325-1.52799*ii, .751916+.68612*ii
-.226534+1.3895*ii, -8.45749+9.15548*ii, 7.23942+10.9753*ii, 9.02475-7.36133*ii, 7.20287-5.08436*ii, 1.40229+4.17329*ii, 8.18419+14.2075*ii, .0246874+.109524*ii, .310548-.0365373*ii, -2.60232-7.04268*ii
1.26527+1.63286*ii, .270308+.894919*ii, .808035-.235095*ii, 1.47828+1.05721*ii, -.0949851-.218675*ii, .230876-2.03577*ii, .144142+3.75149*ii, -.624678+.350458*ii, .703462+.24769*ii, 1.18739+.602344*ii
-8.5453-4.65563*ii, -9.34586-6.26202*ii, 16.5644+8.8576*ii, -1.33746-1.08483*ii, 8.84078+4.44959*ii, -3.47283-2.70654*ii, 6.37842+15.4969*ii, -.125755+.0000203*ii, -.0771964+.387523*ii, -3.52265-5.27773*ii
-1.66404-1.13485*ii, -1.54619-.336772*ii, 1.16168-.125965*ii, -1.08413+.476632*ii, .520736+.622254*ii, 3.83642+.162602*ii, 2.34494+.437196*ii, .334772-.0411462*ii, -.597914-1.13373*ii, -1.19802+.557449*ii
.240506+3.41717*ii, -.233936+.141495*ii, 1.5918+1.82911*ii, 3.19755+1.43089*ii, 3.68121+.227618*ii, -5.92265+3.69539*ii, -4.12057+11.2707*ii, -.289549-4.36924*ii, .623882-4.84144*ii, .122246-.2535*ii
2.92559-2.44482*ii, -.535607+.278134*ii, -2.549-.242207*ii, .0661588-.234762*ii, -3.44171+1.89299*ii, 2.48874+1.10441*ii, -.380396-.848564*ii, .479984-.273008*ii, 1.48032+1.43262*ii, -.376084-.522375*ii
-.299525-.308264*ii, -.901301+.490545*ii, .981358-1.73489*ii, -.170665+2.21655*ii, 1.57524+2.869*ii, 4.38979+.115913*ii, .734402-.611304*ii, -.325445-.0496321*ii, -1.975+.806572*ii, -.823503+.045632*ii
-4.04671-4.61346*ii, -.0583775-.0211725*ii, 2.26545+.896374*ii, .400535-.858298*ii, 2.87443-12.2281*ii, 12.2517-8.52115*ii, -5.58058+1.62543*ii, -6.31016-11.8406*ii, -.477298-2.85333*ii, -.150454+.0878634*ii
-.067052-.839374*ii, .234255-.162346*ii, 1.55599+1.16196*ii, .721325-2.18999*ii, .9845-.333596*ii, 2.25623+.321361*ii, -1.88659-.458619*ii, -1.12073+1.26431*ii, .115151-.841198*ii, -.6307-.277397*ii
1.14582-1.4997*ii, .0028608-.173601*ii, -1.82668-3.18041*ii, 1.33304+.183193*ii, 1.56628-1.13202*ii, -.188458+.703585*ii, 1.80216-1.78925*ii, 1.25673+2.91233*ii, 1.60693-1.32934*ii, -.311664+.143536*ii
.106587+3.64066*ii, 7.38413+4.96142*ii, -6.74641-10.3398*ii, 2.29755-5.46784*ii, 6.50975-4.16078*ii, 19.1831-4.24668*ii, 20.1514+7.78177*ii, -.165777+.0715316*ii, -3.8383+7.10923*ii, .923943-.838772*ii
.444144-.391814*ii, .199972+.115643*ii, -.371382+.346706*ii, .819408+.541753*ii, .696542-.514173*ii, .480579+1.35709*ii, .576202-.080439*ii, .945856-.638328*ii, -.25067+1.22078*ii, .415355-.29936*ii
-.959344-1.1744*ii, .0263567-.0933502*ii, -8.39075-10.1655*ii, -.689013+3.47358*ii, -24.5713-9.00588*ii, -1.53527-4.01546*ii, 4.74037-2.52317*ii, -4.10048-7.16587*ii, -26.5368+12.179*ii, .0287401+.062227*ii
1.72335+4.2977*ii, -.052529-.387878*ii, -4.57202-1.04983*ii, -2.03129-.343845*ii, .175865-.164409*ii, 9.36509+.10209*ii, -2.02289-9.32246*ii, -1.87396-1.98103*ii, 7.29874-4.50036*ii, .213023-.138483*ii
1.74201+1.19936*ii, 2.26197-.015742*ii, -1.86914-.511786*ii, -.026113-1.1047*ii, -.377858+.296385*ii, -.386366-1.01406*ii, 1.27945-1.95572*ii, .20621-.109666*ii, 1.60323-.051123*ii, -1.4121-.017594*ii
-6.71072-3.53459*ii, .278978+.0609137*ii, -8.59506-2.895*ii, -1.3904+.679628*ii, -3.98146+4.25358*ii, 3.4707-3.39799*ii, 11.7328+.35368*ii, -4.06385+.823378*ii, -1.71712+4.98116*ii, -.183982+.206872*ii
.63785-.779118*ii, 2.30199+.95904*ii, -.313999+4.57821*ii, 1.97258-1.71297*ii, .448406-.324353*ii, .249358-5.32268*ii, -.076399-2.62949*ii, -.0825611+.209052*ii, .869991+1.16804*ii, 1.50059-.411963*ii
-.145039+.194323*ii, .386012-.0660724*ii, -1.26448-.498397*ii, 1.42354+.117756*ii, -.284381-.365183*ii, 1.08863+.150263*ii, -.229351+.259547*ii, .130507+.502674*ii, -.126878-.578094*ii, -.667927-.699749*ii
-4.38328-7.28115*ii, -1.73227-1.71295*ii, -.671083+2.53043*ii, -.023734+.0073364*ii, -2.71333+.944677*ii, 1.59445+1.42791*ii, .15745+.140653*ii, .0596418-.0262942*ii, -2.49091-.931156*ii, -1.11298-.238419*ii
-.843053+.50567*ii, -.449458+.895449*ii, 1.0971-.727788*ii, -1.21301+2.09177*ii, 1.30002+1.47425*ii, 2.30096+.862387*ii, -.035116-2.37685*ii, -.505993-.163657*ii, .765047-.816916*ii, -.161146-1.11357*ii
1.50742+.186723*ii, .239554-.0542782*ii, 1.87564-1.29569*ii, 3.15935+1.46359*ii, -5.91995-4.81496*ii, -.175621-2.27279*ii, 4.48918+2.79616*ii, 2.83745+1.55508*ii, -2.32598+3.2042*ii, -.104352+.277205*ii
-2.22057-1.46818*ii, -.0268446+.094543*ii, 2.7947+5.05607*ii, -.342386+.281982*ii, 4.27422+2.86212*ii, -3.50394+.927544*ii, 1.17429-.123476*ii, -1.23469-3.61598*ii, -.073984+3.79983*ii, .189656+.0245243*ii
1.64881+.495432*ii, 1.58287-.374507*ii, 2.5982+1.3791*ii, 1.31722+1.43479*ii, -1.99294-2.98345*ii, -.52734-.655483*ii, 1.461+3.01828*ii, .273198+.277007*ii, -2.92909-1.74106*ii, -.308047-.7617*ii
-.581473-1.2797*ii, -1.55567+.185253*ii, .505256-1.34077*ii, -.024491-1.4254*ii, 1.2515+.305049*ii, 3.54561+.006262*ii, -1.80984+.860171*ii, .0322026+.310595*ii, -.774615-1.03298*ii, 1.13488-.654237*ii
-.153585+.422854*ii, .844179-.158646*ii, .496706-1.01899*ii, -1.09485-3.33933*ii, .164745+.75255*ii, 1.22381+2.13892*ii, 1.5802+.049908*ii, .495643+.101271*ii, -.539151-.069231*ii, -.233346-1.47658*ii
-.374726-.219725*ii, .0577755+.0270093*ii, -.089708+7.01895*ii, -2.4567-7.53315*ii, -.659337-.430337*ii, -9.5508+2.73283*ii, -.734634+3.36266*ii, -9.02741-4.42372*ii, 6.91864+2.01286*ii, -.111549-.0086166*ii
.34756-.445063*ii, -2.23908+.22312*ii, 1.04121-2.58513*ii, -1.37584+3.13429*ii, 2.92879+.902584*ii, -.480298-.623711*ii, .916771+1.70169*ii, .171569+.127112*ii, 2.65102+1.5931*ii, .319284+.962779*ii
.9136+.223746*ii, -.19639+.180296*ii, -1.36946+1.52591*ii, -.988105-1.00504*ii, 1.29951-.893667*ii, -1.08275+.725973*ii, -.677859-1.13929*ii, 1.42089-.456812*ii, -.359449+.33474*ii, -.876125-.003119*ii
-.116802-1.17622*ii, .813263+1.8334*ii, -.542676-2.16234*ii, -.08705+.562791*ii, -1.05891+.552999*ii, -.625921+1.68902*ii, .672133+.036654*ii, .0608196-.127614*ii, 2.02635-.306848*ii, .935269+.71364*ii
-1.53711+.536912*ii, -.473592-1.7651*ii, 1.45415-.798958*ii, -.339853+.266134*ii, -1.02779+1.78649*ii, 1.76594-1.83965*ii, .379503-.591549*ii, -.0373845-.15406*ii, .386055-.0874444*ii, 1.77091-1.84206*ii
3.76406+6.00625*ii, 6.59836+3.542*ii, 4.15293-2.55375*ii, -.162838-.870395*ii, 3.03889+.374466*ii, 2.82561-3.16748*ii, 4.61488-4.25427*ii, -.0749873+.0879936*ii, -.0886151-.224593*ii, -2.27831-6.21889*ii
3.41634+5.47486*ii, .0055004+.0851717*ii, 2.08988+.809232*ii, .441334-.110196*ii, -1.38126-3.6015*ii, -3.28212+2.1279*ii, 2.11105+2.03977*ii, 3.00882-6.25101*ii, -.00187648+.00739494*ii, -3.92893+.619941*ii
.525501+1.90108*ii, -.879214+.249785*ii, -1.91444+.101542*ii, -.349244+.783125*ii, .318354-1.21285*ii, -2.73083+.708714*ii, -1.67231-.252408*ii, .169396-.461614*ii, -.652767+1.15515*ii, .91297+.375085*ii
1.30481+1.12806*ii, .140508-.527045*ii, 1.1585-1.32927*ii, 1.9955+3.43589*ii, -.248395-2.66829*ii, .014833-1.09537*ii, -1.27215+6.73424*ii, .961315-1.35164*ii, 2.50254-2.6114*ii, .447252-.115055*ii
7.57235+.853525*ii, -6.4572-8.45198*ii, 5.56666-2.8703*ii, .781606+.706008*ii, -2.81776+8.39174*ii, -5.70808+6.4133*ii, 5.316+6.01326*ii, .0810016-.0437239*ii, -7.29466+.442533*ii, -1.2662-.674556*ii
.436605-1.64333*ii, .281338+.0697545*ii, -2.57914+.093759*ii, .482879+2.10792*ii, -1.661+3.78547*ii, 2.75194+2.51558*ii, 3.67482+.126799*ii, 2.22821-.511838*ii, -.576354-2.60014*ii, -.206669-.333474*ii
-.16597+.0520249*ii, -.180857+.0095316*ii, -.466325+.880345*ii, .352113+.98656*ii, .456315-.751941*ii, -.812827-1.52657*ii, -.109766-.145421*ii, -.401002+.708948*ii, -.731553+.956764*ii, -.418653-.193361*ii
-3.10073+1.63142*ii, .176255-.157639*ii, 3.87384-.438448*ii, -1.20637-.501291*ii, 3.03298-1.92551*ii, -.837274-2.66996*ii, 4.55844-.413727*ii, 2.42249+1.97685*ii, 2.33629-2.63726*ii, -.307564-.0178799*ii
.126627+.246237*ii, -10.7818+2.41369*ii, 9.51419+13.1635*ii, -2.61441+5.96262*ii, -.553844+5.80739*ii, -.919484-.638627*ii, -1.79927+.111259*ii, -.00790489+.0412457*ii, -5.52157+2.83992*ii, -1.57349-.201564*ii
.969232-.994008*ii, .0186422+.231637*ii, -.0970378+.197584*ii, .581023+.555748*ii, .277113+.694186*ii, 2.76743-.267656*ii, 1.11556-.038893*ii, -.098735+1.56808*ii, .291005-1.75813*ii, -.0523343-.42624*ii
.062184+.512962*ii, -.24521+.21371*ii, -.890115+1.08181*ii, 1.69937-.653307*ii, -.99976-1.06471*ii, -1.02069-.984082*ii, .440796+.831084*ii, -.316681-.980641*ii, 1.21814-1.98773*ii, .0672876-.439076*ii
-.00392304-.00492161*ii, .0454637+.0856577*ii, -.149317+.758102*ii, -.217468-.944134*ii, .550332+.489326*ii, -.832181+.439913*ii, -.00379352+.00477417*ii, .278078+.0106476*ii, .0714816-.0197277*ii, 1.06081+.850952*ii
-.92262-.340874*ii, .768123+1.95764*ii, -1.90266-.089078*ii, .007327-2.36544*ii, 2.0585-.330193*ii, .894393+3.74196*ii, -.813077+2.1799*ii, -.24389+.0578732*ii, 2.82915-1.6413*ii, .621206+.723445*ii

