Number of components: 10
Number of candidate sets: 1527

Candidate 0: []
Candidate 1: ['4*mm*c-3*pm']
Candidate 2: ['pc^2*c^2+mc^2*c^2-Ec^2']
Candidate 3: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm']
Candidate 4: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2']
Candidate 5: ['vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 6: ['vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 7: ['5*pm*c+4*Er+4*Ec']
Candidate 8: ['-5*pm*c+4*Em']
Candidate 9: ['vm-4/5*c']
Candidate 10: ['mr-mm']
Candidate 11: ['4*mm*c-3*pm', 'pc^2*c^2+mc^2*c^2-Ec^2']
Candidate 12: ['4*mm*c-3*pm', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm']
Candidate 13: ['4*mm*c-3*pm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2']
Candidate 14: ['4*mm*c-3*pm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 15: ['4*mm*c-3*pm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 16: ['4*mm*c-3*pm', '5*pm*c+4*Er+4*Ec']
Candidate 17: ['4*mm*c-3*pm', '-5*pm*c+4*Em']
Candidate 18: ['4*mm*c-3*pm', 'vm-4/5*c']
Candidate 19: ['4*mm*c-3*pm', 'mr-mm']
Candidate 20: ['pc^2*c^2+mc^2*c^2-Ec^2', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm']
Candidate 21: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2']
Candidate 22: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 23: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 24: ['pc^2*c^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec']
Candidate 25: ['pc^2*c^2+mc^2*c^2-Ec^2', '-5*pm*c+4*Em']
Candidate 26: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vm-4/5*c']
Candidate 27: ['pc^2*c^2+mc^2*c^2-Ec^2', 'mr-mm']
Candidate 28: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2']
Candidate 29: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 30: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 31: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '5*pm*c+4*Er+4*Ec']
Candidate 32: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-5*pm*c+4*Em']
Candidate 33: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vm-4/5*c']
Candidate 34: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'mr-mm']
Candidate 35: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 36: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 37: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', '5*pm*c+4*Er+4*Ec']
Candidate 38: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', '-5*pm*c+4*Em']
Candidate 39: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vm-4/5*c']
Candidate 40: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'mr-mm']
Candidate 41: ['vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 42: ['vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', '5*pm*c+4*Er+4*Ec']
Candidate 43: ['vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', '-5*pm*c+4*Em']
Candidate 44: ['vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vm-4/5*c']
Candidate 45: ['vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'mr-mm']
Candidate 46: ['vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec']
Candidate 47: ['vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', '-5*pm*c+4*Em']
Candidate 48: ['vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', 'vm-4/5*c']
Candidate 49: ['vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', 'mr-mm']
Candidate 50: ['5*pm*c+4*Er+4*Ec', '-5*pm*c+4*Em']
Candidate 51: ['5*pm*c+4*Er+4*Ec', 'vm-4/5*c']
Candidate 52: ['5*pm*c+4*Er+4*Ec', 'mr-mm']
Candidate 53: ['-5*pm*c+4*Em', 'vm-4/5*c']
Candidate 54: ['-5*pm*c+4*Em', 'mr-mm']
Candidate 55: ['vm-4/5*c', 'mr-mm']
Candidate 94: ['pc^2*c^2+mc^2*c^2-Ec^2', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 95: ['pc^2*c^2+mc^2*c^2-Ec^2', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '5*pm*c+4*Er+4*Ec']
Candidate 96: ['pc^2*c^2+mc^2*c^2-Ec^2', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-5*pm*c+4*Em']
Candidate 97: ['pc^2*c^2+mc^2*c^2-Ec^2', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vm-4/5*c']
Candidate 98: ['pc^2*c^2+mc^2*c^2-Ec^2', '3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'mr-mm']
Candidate 99: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 100: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 101: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', '5*pm*c+4*Er+4*Ec']
Candidate 102: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', '-5*pm*c+4*Em']
Candidate 103: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vm-4/5*c']
Candidate 104: ['pc^2*c^2+mc^2*c^2-Ec^2', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'mr-mm']
Candidate 105: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 106: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', '5*pm*c+4*Er+4*Ec']
Candidate 107: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', '-5*pm*c+4*Em']
Candidate 108: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vm-4/5*c']
Candidate 109: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'mr-mm']
Candidate 110: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec']
Candidate 111: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', '-5*pm*c+4*Em']
Candidate 112: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', 'vm-4/5*c']
Candidate 113: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', 'mr-mm']
Candidate 114: ['pc^2*c^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec', '-5*pm*c+4*Em']
Candidate 115: ['pc^2*c^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec', 'vm-4/5*c']
Candidate 116: ['pc^2*c^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec', 'mr-mm']
Candidate 117: ['pc^2*c^2+mc^2*c^2-Ec^2', '-5*pm*c+4*Em', 'vm-4/5*c']
Candidate 118: ['pc^2*c^2+mc^2*c^2-Ec^2', '-5*pm*c+4*Em', 'mr-mm']
Candidate 119: ['pc^2*c^2+mc^2*c^2-Ec^2', 'vm-4/5*c', 'mr-mm']
Candidate 120: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2']
Candidate 121: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 122: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', '5*pm*c+4*Er+4*Ec']
Candidate 123: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', '-5*pm*c+4*Em']
Candidate 124: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vm-4/5*c']
Candidate 125: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'mr-mm']
Candidate 126: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
Candidate 127: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', '5*pm*c+4*Er+4*Ec']
Candidate 128: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', '-5*pm*c+4*Em']
Candidate 129: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vm-4/5*c']
Candidate 130: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'mr-mm']
Candidate 131: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', '5*pm*c+4*Er+4*Ec']
Candidate 132: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', '-5*pm*c+4*Em']
Candidate 133: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', 'vm-4/5*c']
Candidate 134: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2', 'mr-mm']
Candidate 135: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '5*pm*c+4*Er+4*Ec', '-5*pm*c+4*Em']
Candidate 136: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '5*pm*c+4*Er+4*Ec', 'vm-4/5*c']
Candidate 137: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '5*pm*c+4*Er+4*Ec', 'mr-mm']
Candidate 138: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-5*pm*c+4*Em', 'vm-4/5*c']
Candidate 139: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', '-5*pm*c+4*Em', 'mr-mm']
Candidate 140: ['3*pc^2*pm*c+3*mc^2*pm*c-4*Ec^2*mm', 'vm-4/5*c', 'mr-mm']
Candidate 141: ['-16*Ec^2*mm^2+9*pc^2*pm^2+9*mc^2*pm^2', 'vc^2*mc^2*c^4-vc^2*mc^2*c^2+mc^2*c^4+vc^2*Ec^2-Ec^2*c^2', 'vc^2*mc^2*c^2+vc^2*pc^2+mc^2*c^2-Ec^2']
