variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP

component_1:
equations:
-c0-c2*r^2+u
1.04*r^3*delP-1.03*r*Rad^2*delP+3.98*r*u*L*mu
points:
-.153633-.29108*ii, .0416446+.437766*ii, .804917-.313702*ii, 8.83532e-18-6.72795e-18*ii, .427417+.329173*ii, -.153633-.29108*ii, .258255+.176319*ii, .0170918+.0798539*ii, .196607+.113689*ii
1.03801-1.16639*ii, -.550654-.545131*ii, 1.16885-.492829*ii, -4.18574e-104+6.97624e-105*ii, -.009062-1.61465*ii, 1.03801-1.16639*ii, .070521-.614419*ii, .401173-.288274*ii, 1.02025-.336503*ii
.167542+.88736*ii, 2.46508+.128688*ii, .024946+3.08295*ii, -2.76357e-75-6.07986e-75*ii, .633549-3.33406*ii, .167542+.88736*ii, -1.54323+1.81695*ii, .376882+1.4644*ii, -.292868-.143759*ii
.102487+.111907*ii, .336888-.785422*ii, .133966-1.03274*ii, 6.44183e-32-8.34293e-32*ii, .254869+.0441888*ii, .102487+.111907*ii, -.229845-.889275*ii, .581823+.787056*ii, .555856+1.04768*ii
-.196859-.67604*ii, .701057-1.62475*ii, 1.39086-1.20694*ii, -1.51803e-101-2.85747e-101*ii, 1.99199+1.58125*ii, -.196859-.67604*ii, 1.53586-1.11813*ii, -1.82247+.096632*ii, .955722+.129712*ii
-.126969+.158277*ii, 1.31042-.202644*ii, 2.74829+1.09194*ii, 3.4083e-31+6.10448e-32*ii, .132889-.380675*ii, -.126969+.158277*ii, -.930758+.032328*ii, .300003+.274352*ii, .943571-.585017*ii
-1.82068+.662447*ii, -2.08477+2.79454*ii, -5.25956+.033334*ii, 2.19963e-118+1.11531e-118*ii, -.379657+2.26068*ii, -1.82068+.662447*ii, 1.15846+.638206*ii, -1.0727+1.4554*ii, 3.23635-5.63633*ii
1.00458+.080551*ii, -.223675+.907623*ii, -.398732+.173215*ii, 3.70827e-136-1.61229e-136*ii, -.156191+1.7337*ii, 1.00458+.080551*ii, .0872758+.451315*ii, .894326+.943844*ii, .856567-.79922*ii
.5658-1.13733*ii, .304663-1.18937*ii, 1.58359+.248984*ii, -6.9762e-105-6.01701e-104*ii, .391971+.914742*ii, .5658-1.13733*ii, -.555636+1.669*ii, .266038-.408939*ii, -.661326+.568131*ii
.4906-4.40666*ii, 1.27812+3.54168*ii, 6.56765+2.20235*ii, -6.91346e-102-5.46937e-102*ii, -2.02755+.936867*ii, .4906-4.40666*ii, .947488+3.79863*ii, 2.60231+2.12832*ii, .636402+6.74227*ii
.5367-.472762*ii, -.902273-.742209*ii, -.525591-.965178*ii, -1.15773e-116-3.80691e-116*ii, -.362917+.123151*ii, .5367-.472762*ii, -1.63644+.660424*ii, -.524804+.944257*ii, 1.0061+.423917*ii
5.26674-.14558*ii, -.344921+5.05995*ii, -1.27085-11.9622*ii, -2.45062e-87+2.82764e-87*ii, -5.77119-6.77836*ii, 5.26674-.14558*ii, -5.04233+7.36283*ii, -5.53823-7.44663*ii, -.12426-3.32106*ii
1.11539-.63244*ii, .534044-.256519*ii, -3.05411-.521817*ii, -7.93107e-118+1.88363e-117*ii, .184388+.252726*ii, 1.11539-.63244*ii, -.008563+1.19781*ii, .895296+.165294*ii, -1.53841-.061149*ii
-1.28892-2.11026*ii, -.215344-1.77897*ii, 1.12485+1.87763*ii, 1.35541e-120, -1.51106-.750751*ii, -1.28892-2.11026*ii, 3.07082+5.13574*ii, -2.6514-.416988*ii, 4.99019+4.31584*ii
.698561-2.21236*ii, .314807+3.62455*ii, -1.41358+1.18629*ii, 2.04382e-107+9.19719e-107*ii, 1.49294-4.24765*ii, .698561-2.21236*ii, -2.41864-.320649*ii, .949418-.092904*ii, .703116+1.25792*ii
1.59401-1.49338*ii, -6.3711+3.13608*ii, -4.96018+7.319*ii, 4.0482e-78-4.58796e-78*ii, 9.98709+7.34204*ii, 1.59401-1.49338*ii, 5.58577+4.45659*ii, -3.52441+1.39125*ii, -.0813818+.221382*ii
-.190164+1.12483*ii, .571864-.482294*ii, -.667234+1.17288*ii, 4.31808e-77+9.06798e-77*ii, -.502699+.498146*ii, -.190164+1.12483*ii, -.463835+1.14081*ii, 1.0728+.128987*ii, .057333-1.28861*ii
1.14208+.229745*ii, -.197774-1.69417*ii, -.938961-2.44766*ii, 8.62927e-93-3.35583e-93*ii, -1.51173-1.15065*ii, 1.14208+.229745*ii, .082932+4.11477*ii, 3.13768-1.32376*ii, 1.32404+2.32147*ii
.46179-1.52385*ii, 1.06214+.365354*ii, -.196762+1.28558*ii, -5.30606e-74+2.43195e-74*ii, -1.89458-.972569*ii, .46179-1.52385*ii, -1.87103+.578272*ii, .391777+.304871*ii, -1.39015+.121036*ii
.620372-.495914*ii, .167578+.741081*ii, 1.36336+.06041*ii, 6.97624e-105-1.91847e-104*ii, -1.76089+1.39177*ii, .620372-.495914*ii, -.943718-.421445*ii, -.388233+.265148*ii, -.050683+.757193*ii
.049712-.801647*ii, -.26976+4.26013*ii, -2.96847+1.09585*ii, 5.8521e-98-1.53618e-97*ii, -1.53944-1.74393*ii, .049712-.801647*ii, -1.99322+1.06029*ii, 2.67071-.708789*ii, .22786+.0660707*ii
-.13186+.0468228*ii, .9567+1.64171*ii, -.210544-.534365*ii, -8.19216e-32-1.43222e-32*ii, .0109221+.00908682*ii, -.13186+.0468228*ii, 1.24747-.550787*ii, -.467616-.663807*ii, -.98173-.892138*ii
.503525+.129151*ii, .659591-1.01849*ii, .0999236+.402252*ii, -2.33475e-32+6.8321e-32*ii, -.396459-1.08243*ii, .503525+.129151*ii, .54918+.386888*ii, .307212+.795826*ii, 1.12666+.000703*ii
.544183-.024831*ii, -.082931-1.12089*ii, .153341+.140344*ii, -4.29944e-137-1.82726e-136*ii, -1.64501-.266147*ii, .544183-.024831*ii, .243133+.648951*ii, -.811959-1.38003*ii, 1.09368-.350583*ii
