variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
-theta*L+d
-T*j+Tj
-theta+sintheta
1.01*g*Tj^2-4.04*L*j^2*Pii^2
points:
-1.67541-1.71966*ii, -3.59254-.460825*ii, 2.78578+1.50764*ii, .678662-1.76903*ii, .678662-1.76903*ii, -1.18858+3.24758*ii, -2.89849-.109408*ii, -1.82496+.028236*ii, 1.9621e-18-4.55931e-16*ii, 2.49008-.109435*ii, -1.3239e-15-4.6295e-17*ii
-1.05548+2.35389*ii, -.583054+1.47387*ii, -.539789-1.47004*ii, .75917+.117539*ii, .75917+.117539*ii, .748829+.5871*ii, .11595+3.02101*ii, 1.08022+.606099*ii, -2.25448e-16+1.46789e-16*ii, -.821641-.603961*ii, -8.27314e-17-1.00048e-16*ii
2.21902-5.40737*ii, -.953829+2.94278*ii, -.598128+.058244*ii, .107045-.142309*ii, .107045-.142309*ii, .0170705-.222632*ii, 2.89863-1.05967*ii, 1.05675-.674926*ii, -3.8878e-26-1.71104e-24*ii, -1.96857-.030974*ii, 5.0723e-24+1.51763e-24*ii
-1.54046+11.8518*ii, -15.9205-9.79088*ii, 9.59107-16.9189*ii, -.312453+.037966*ii, -.312453+.037966*ii, 3.35229+.144068*ii, -8.72502+13.1215*ii, -10.5176-1.73908*ii, 5.23104e-20+3.06971e-20*ii, 14.2111+3.10104*ii, -5.32257e-19-1.00088e-18*ii
-1.45977+.601929*ii, 1.10084+.242891*ii, .84679-.795993*ii, .682302+.041825*ii, .682302+.041825*ii, -.421266+.312335*ii, .242252+1.90759*ii, -.587151+.493759*ii, 5.34932e-22-1.75549e-22*ii, -1.95473-.827715*ii, 6.31513e-22-6.33206e-23*ii
4.14309+1.63197*ii, 1.40327-.937567*ii, 2.64825-.832778*ii, .435346+1.4911*ii, .435346+1.4911*ii, -2.72741-2.07537*ii, -1.23955-1.9327*ii, -1.7746+1.31101*ii, 7.75651e-27+1.19377e-26*ii, .680362-1.10262*ii, 2.20768e-26+9.47947e-27*ii
1.23405+.506458*ii, -2.24882+1.09282*ii, 2.9526+.126561*ii, -.735038+.091530*ii, -.735038+.091530*ii, .177533-.343849*ii, .212168+1.48601*ii, -.295203+.431037*ii, 1.14102e-22+3.43026e-22*ii, -1.42344+.698306*ii, -6.31459e-22-6.46709e-22*ii
-.755936-.216094*ii, 1.86505+.740489*ii, -2.07295-.09388*ii, -.363454+.620868*ii, -.363454+.620868*ii, -1.39258-1.13789*ii, 1.48107-3.48598*ii, -.387078+2.46956*ii, 3.19161e-26+3.44817e-26*ii, -3.34546+.749231*ii, 3.39916e-26+8.79434e-26*ii
1.16214+5.45658*ii, -3.44504-3.91569*ii, 7.92912-.285945*ii, 1.00172+.915619*ii, 1.00172+.915619*ii, -3.54988+5.69572*ii, -1.95003+1.27435*ii, .900807+4.86254*ii, 2.03253e-31-1.33886e-30*ii, 4.94729-2.0175*ii, -5.94275e-30+3.81653e-30*ii
-.002857-2.51791*ii, -.397558-.548827*ii, .686055+.626579*ii, -.376092-.898238*ii, -.376092-.898238*ii, -1.1357-.815807*ii, 1.38153-.174258*ii, 1.22318-.75222*ii, -5.72354e-19+1.82936e-19*ii, -.453544+1.99009*ii, 3.27944e-19+2.41396e-19*ii
1.24987+.172163*ii, -1.96878+2.00414*ii, -.548986-1.38355*ii, -.51929+.143532*ii, -.51929+.143532*ii, -.558362+.752595*ii, .804179-1.10241*ii, 1.37108-1.07031*ii, -7.94772e-34-1.04172e-33*ii, -.659329+.499498*ii, 3.65249e-33+4.58088e-34*ii
4.68974+36.7902*ii, -2.11359+23.353*ii, 23.7257+1.96741*ii, 3.31968+2.48255*ii, 3.31968+2.48255*ii, 30.3796+25.8653*ii, -22.3241-11.9553*ii, 9.60597+.60789*ii, -1.1073e-29-2.07824e-30*ii, -5.69009-1.46138*ii, 7.1937e-29-2.54196e-28*ii
.812964+1.0763*ii, .45925+.442187*ii, -.914794-.001696*ii, -.491697-.187008*ii, -.491697-.187008*ii, -.631427+.265207*ii, 1.19853+.067753*ii, .942678-.897901*ii, 9.5877e-19+1.87703e-18*ii, -.967977+.189373*ii, -3.89683e-19+1.28598e-18*ii
.85813-.368595*ii, -.146151+.0282905*ii, -.568701+.510052*ii, -.45094-.492641*ii, -.45094-.492641*ii, .95425-.418443*ii, -.263633+.774495*ii, -.502569+1.47698*ii, -3.10879e-18-7.20154e-19*ii, -2.98685+.843787*ii, 4.74727e-19+1.73021e-20*ii
1.93112+.632125*ii, -1.52376+.314517*ii, -1.25067-.922348*ii, -.418704+.166086*ii, -.418704+.166086*ii, -.269092+.790633*ii, .34538+.448993*ii, 1.20249-1.4113*ii, -1.81421e-37-1.85144e-37*ii, -.0013990-.401206*ii, 3.34674e-37+2.25055e-37*ii
-3.63742-1.68539*ii, -3.14054-.790665*ii, -3.69726-2.31974*ii, .716919-.952064*ii, .716919-.952064*ii, 4.51362-1.57872*ii, 1.19544+2.96768*ii, 3.33634+2.22856*ii, -1.366e-24+6.61863e-23*ii, -.801548-1.27093*ii, 5.66211e-23-2.06781e-22*ii
1.0815-.182548*ii, -.014613+.755294*ii, 1.11349+1.33824*ii, -.498591+.34776*ii, -.498591+.34776*ii, .360887-.418449*ii, -1.05196-.378168*ii, -.880727+.224969*ii, -4.38811e-19-6.27598e-19*ii, -1.24576-2.60553*ii, 4.80434e-19-3.2226e-19*ii
-1.79912-.244507*ii, .514617-.70269*ii, -2.92483-1.1117*ii, 2.04226+.304851*ii, 2.04226+.304851*ii, .230722+.177992*ii, -1.54314+1.70601*ii, .123238+.0687584*ii, -4.99527e-26+1.51457e-25*ii, 4.16927+.92003*ii, 8.0721e-26+1.13044e-25*ii
-1.07807+1.73076*ii, -1.55247+3.81365*ii, 2.37281-2.1864*ii, -1.11788-.880489*ii, -1.11788-.880489*ii, 3.39444-.250093*ii, -2.63341+3.89535*ii, -1.7652+1.61406*ii, -9.75495e-23+4.02346e-23*ii, 2.10878+.072267*ii, -1.9974e-24-4.34483e-22*ii
