variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r

component_1:
equations:
Eki-.5*m*ve^2
Ekf
Ugi*r+G*M*m
2.02*G*M*m-.98*m*ve^2*r
points:
-1.97902e-63-2.45847e-63*ii, 0, -2.29099-1.57216*ii, 2.01512-.527842*ii, 2.45257-.571487*ii, -1.75996+.287479*ii, -6.72263e-17+2.86576e-16*ii, 1.8722+.180809*ii, 6.72263e-18-2.86576e-17*ii
-4.31808e-77-4.74989e-77*ii, 0, -.524602+1.07797*ii, -.643936-.139721*ii, 2.40072+.284164*ii, .570842+1.0647*ii, -3.45447e-77+2.15904e-78*ii, 1.73028-.204441*ii, -1.72723e-77-3.77832e-78*ii
4.70387e-197, 0, -.385366+1.75856*ii, -.779392-.621678*ii, -1.04472+.862753*ii, -1.15219+.795987*ii, -1.33777e-197+2.00666e-197*ii, -.46954+.0808397*ii, 1.28426e-195
-5.34207e-32-6.89645e-32*ii, 0, -1.12767+1.87659*ii, -3.47817+.049387*ii, -.848366-1.02156*ii, .302491-.290907*ii, 8.13217e-32-1.64246e-32*ii, -.764778+1.2321*ii, 8.88876e-33-9.539e-35*ii
9.84264e-197, 0, 2.24835+2.12868*ii, -1.22069+.992364*ii, 1.80629-1.21938*ii, -1.59577+1.38496*ii, -3.34444e-198-5.85276e-198*ii, 2.28161+.830892*ii, 6.68887e-198-2.84277e-197*ii
0, 0, .927055-1.5501*ii, -2.13835+.989023*ii, .74906+.638219*ii, -1.35441+.868442*ii, -1.68331e-190+2.5951e-190*ii, .483392+1.97233*ii, 1.95071e-191+1.49043e-191*ii
6.57543e-193-5.47952e-193*ii, 0, .183246+.406562*ii, .914019+.155742*ii, -1.1031-.48483*ii, -.717979+.501809*ii, 3.50689e-192+1.75345e-192*ii, -.183214+.256073*ii, 1.05207e-191+3.50689e-192*ii
-1.07893e-32-7.18044e-33*ii, 0, .902094+.317435*ii, -.810668-.320762*ii, .530105+.989946*ii, .696593+.372084*ii, 6.03189e-33+2.62471e-33*ii, .175227-1.97728*ii, -7.2085e-33-1.74794e-32*ii
-1.55575e-61-3.50045e-61*ii, 0, -.78677+1.94533*ii, 4.01024+.478393*ii, .390268+.572555*ii, .986012-.731377*ii, 3.88938e-61+5.83408e-62*ii, -.371503+1.00567*ii, 1.71057e-49-4.70407e-49*ii
4.14536e-75, 0, .127251+.306069*ii, -1.87523+.419325*ii, 2.25963-.980241*ii, -.603908-.772311*ii, 5.52715e-76-1.65814e-75*ii, -1.69056-.184663*ii, -1.50338e-73-5.30606e-74*ii
0, 0, -.857548-.937037*ii, -.346453+.745546*ii, .245723-.621392*ii, 1.31627-1.71888*ii, 1.00333e-196-2.00666e-197*ii, 1.44968-.471212*ii, 9.1972e-198+1.00333e-197*ii
-3.59609e-193*ii, 0, -1.13165-.148722*ii, -1.68577+1.12136*ii, .978131-2.28614*ii, -.096319-1.70258*ii, 1.0959e-193-5.47952e-193*ii, .312623-.879906*ii, 8.76724e-193+1.82194e-192*ii
-2.16301e-191, 0, .49813+.980046*ii, 1.23777-.385659*ii, -.405524-.104246*ii, -1.7431+.837246*ii, -1.73153e-191-9.46862e-191*ii, -1.56149-.103493*ii, -3.06853e-192-1.31509e-192*ii
2.26392e-72+1.47155e-71*ii, 0, 8.85128+4.12764*ii, 7.40288-1.08365*ii, 5.58842+.993157*ii, -11.6673-.58937*ii, -4.24485e-73-1.27345e-72*ii, -10.0941-3.36677*ii, -2.2109e-75-8.18018e-74*ii
2.85075e-32+3.70898e-32*ii, 0, -.167035-1.53093*ii, 1.447+.698137*ii, 2.61762+.5771*ii, -.0915392+.0227584*ii, 4.3008e-32+2.31392e-31*ii, .613052-.147277*ii, -1.41769e-32-1.76494e-32*ii
-3.23454e-32+1.11507e-31*ii, 0, -2.23659+1.52054*ii, .922492+.324612*ii, -.594699+.667866*ii, -.272934-.905367*ii, -1.81472e-32-3.19089e-32*ii, -.978764+2.31685*ii, 4.45281e-33+6.41608e-34*ii
-2.10414e-191-7.01379e-191*ii, 0, -2.667-.979991*ii, 1.02771+.767867*ii, 7.35771+.062645*ii, 4.73419+1.84957*ii, 1.22741e-191+3.66032e-191*ii, 4.00463+2.0274*ii, 8.76724e-192+1.13974e-191*ii
6.57543e-193+9.2467e-194*ii, 0, 3.25923+4.51289*ii, .347703+1.06425*ii, -2.6956-.072623*ii, -1.42554-.445314*ii, 3.28771e-193+1.64386e-193*ii, -.916826-2.3561*ii, 2.39729e-194-1.88359e-194*ii
2.50873e-61+2.5281e-61*ii, 0, 4.65735+.247386*ii, -.543379+2.62267*ii, .656515+.021811*ii, -.75284+2.35292*ii, 3.88938e-62-4.77665e-61*ii, -.44175-.970674*ii, -6.68488e-63+1.09389e-62*ii
2.29828e-187+9.19311e-187*ii, 0, -1.09661-.528374*ii, .081608+.620477*ii, -.805997-4.51948*ii, -2.6141+3.92459*ii, 4.02199e-187+6.89484e-187*ii, -2.06323-2.38717*ii, -2.87285e-187-5.79058e-187*ii
0, 0, .180719-.4653*ii, -.59712+.292749*ii, .24544-1.48123*ii, -.685913-.621401*ii, -2.67555e-197+6.68887e-198*ii, .91262+.355375*ii, 8.56176e-195-8.5618e-196*ii
-5.53567e-197*ii, 0, .053484+1.06419*ii, 1.69926+2.9685*ii, -1.16279-.355586*ii, 1.68304-1.05347*ii, 1.07022e-196-1.60533e-196*ii, .996094+.075058*ii, 2.14044e-196-2.52027e-196*ii
2.06164e-32+2.39622e-32*ii, 0, .199455+2.06951*ii, .402916+.359303*ii, .0599257-.0262616*ii, 1.32881-1.55313*ii, -1.0362e-32+8.56978e-32*ii, -.783012+.345367*ii, 1.62049e-32-8.67572e-33*ii
0, 0, -2.86052+.985686*ii, 1.15555+3.12683*ii, .038973-1.39421*ii, -.922452-.820213*ii, 8.66477e-193-5.47952e-193*ii, -2.11966-1.8968*ii, 2.39729e-194-1.02741e-194*ii
