variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
-theta*L+d
-T*j+Tj
-theta+sintheta
1.0028*g*Tj^2-3.9921*L*j^2*Pii^2
points:
.54974-1.60183*ii, .371173-1.17065*ii, -1.73413+1.18698*ii, -.041815-1.02677*ii, -.041815-1.02677*ii, -.958434-.799319*ii, -.221683-.988708*ii, .81514-.900248*ii, -4.89006e-20+2.87922e-20*ii, 2.07829-1.18912*ii, 9.4331e-22-4.83201e-20*ii
-11.3095+2.04255*ii, -6.41915+1.90972*ii, 9.87935+.11505*ii, -1.1025-1.19377*ii, -1.1025-1.19377*ii, 5.02781+9.0169*ii, -.224163+3.71951*ii, -6.17561-1.49176*ii, 1.5367e-19+3.87974e-19*ii, -8.72803-6.20761*ii, -3.55649e-19+1.13245e-19*ii
3.72237+7.4573*ii, 8.21374-6.78067*ii, -3.14249-5.28892*ii, -4.37266+8.666*ii, -4.37266+8.666*ii, 16.3881-4.53206*ii, 1.89604+1.81321*ii, -1.1774-1.29699*ii, -2.22868e-28+2.0761e-28*ii, -1.84537+15.1104*ii, -4.22841e-28+3.21644e-27*ii
-1.5092+2.4646*ii, -1.33703+.775937*ii, -.156504-2.19707*ii, .513739-3.58025*ii, .513739-3.58025*ii, .700278-1.88365*ii, -1.2112+2.38547*ii, .543009+.117677*ii, 4.97495e-30+1.8746e-29*ii, .961119+3.45684*ii, -2.11973e-29-2.12036e-29*ii
.49828+1.5162*ii, -.917908+.501819*ii, -1.87014+.080944*ii, .526127-.793308*ii, .526127-.793308*ii, .76088+.461909*ii, -.516723-.241064*ii, .037393+.934323*ii, 9.5623e-20-5.47154e-20*ii, -.295802-1.79593*ii, -6.03159e-20+9.82091e-20*ii
.283393-.955589*ii, 1.42417-.236283*ii, -.425941+.19879*ii, -.599298-.125206*ii, -.599298-.125206*ii, .228975+.403112*ii, -.5497-.010997*ii, -.500744-.568025*ii, -2.708e-24-3.27786e-25*ii, -.0388568-.241035*ii, -3.93411e-24+1.7303e-25*ii
-.455632+.79423*ii, -1.40158+1.33139*ii, -1.3452+.811352*ii, 1.36226-.88529*ii, 1.36226-.88529*ii, -1.15311+.927486*ii, 1.52684+.734229*ii, -.906209+.091927*ii, -1.60219e-36-6.90686e-36*ii, 2.36285+.526568*ii, 1.14413e-35+7.54738e-36*ii
2.23995-.720555*ii, -.132417-.593442*ii, .971149-1.56977*ii, -.274541-.730785*ii, -.274541-.730785*ii, -.588665-.341385*ii, -.0422642-.227707*ii, .674563-.552104*ii, -4.58389e-19-6.16735e-19*ii, .18652+.132792*ii, -3.05298e-19+3.53693e-19*ii
-1.63487+1.85935*ii, -1.98719+2.07298*ii, -.142987-.542966*ii, 1.97539-1.31942*ii, 1.97539-1.31942*ii, -2.79888-2.63229*ii, 3.19984-.310748*ii, -.364303-1.57587*ii, 3.13965e-25+1.24608e-25*ii, .223367+.226643*ii, -8.82221e-25+4.03224e-25*ii
-2.09512+2.72876*ii, 1.62512-2.05622*ii, 1.47362+.673216*ii, .533322-.632299*ii, .533322-.632299*ii, -.821399-2.19012*ii, 2.6524-.644242*ii, 1.38365-2.46613*ii, 3.00048e-29-2.78776e-29*ii, -3.81689+.453566*ii, -8.5612e-30-1.07001e-28*ii
.186079+1.03655*ii, -.500764+.568374*ii, .234501+.586491*ii, -.172741-.641404*ii, -.172741-.641404*ii, .203699-.631018*ii, 1.75666-.334593*ii, .83753+.543145*ii, -2.47552e-19+1.80246e-18*ii, 1.38587-1.88429*ii, -9.00509e-19-1.04331e-18*ii
.596951+.143754*ii, -.884641+.317021*ii, .72086+.7047*ii, -.252045-.0966966*ii, -.252045-.0966966*ii, -.0819905+.0359694*ii, -.0738467-.0259825*ii, .235838-.23319*ii, 3.50715e-34+1.05182e-35*ii, .444193+.0901556*ii, -3.13591e-34+1.01879e-34*ii
-1.04604-.050413*ii, -1.12841+.13422*ii, 1.41257-.280016*ii, -.967081+.411342*ii, -.967081+.411342*ii, -.429684-.647823*ii, .380888+.727309*ii, .134966+.727281*ii, -1.8985e-18-3.54618e-19*ii, -.194835+1.00228*ii, 2.18989e-18+1.4534e-19*ii
-8.0109+4.07798*ii, 6.2863-14.4767*ii, -.996932-2.4941*ii, 3.77895+.418456*ii, 3.77895+.418456*ii, -.34314-10.0079*ii, 4.49115+2.23449*ii, -.37941-2.60632*ii, -2.55441e-27+9.51478e-28*ii, -2.44968+1.55193*ii, -2.28361e-27+4.29606e-26*ii
-.980793+1.91548*ii, -5.18513-1.0081*ii, .353734-.37693*ii, .656032+.338939*ii, .656032+.338939*ii, 1.66943+.992514*ii, -2.41544-2.33134*ii, 2.62554+.156417*ii, -4.6084e-37-1.28673e-36*ii, 2.79407+.546716*ii, 1.09236e-36+7.13644e-36*ii
-7.62023+8.76668*ii, -.326071+1.20982*ii, 11.9458-5.27817*ii, -3.18187-.635055*ii, -3.18187-.635055*ii, 8.87624+10.3348*ii, -5.73498+12.9945*ii, -3.30619-2.58815*ii, 1.38417e-33+2.01219e-32*ii, -8.82873+7.33851*ii, -2.47951e-32-4.88657e-33*ii
.264159+1.38593*ii, -.051947+.794771*ii, -2.8231-.286049*ii, .819978+1.44632*ii, .819978+1.44632*ii, .50021-.250084*ii, -.434232+.947224*ii, .0175309-.335911*ii, -1.19281e-18+4.16856e-18*ii, -1.68323-1.27297*ii, -3.25109e-18-1.16455e-18*ii
1.55444-.396767*ii, -1.10357+.913181*ii, .571621-1.86085*ii, .588329+1.0567*ii, .588329+1.0567*ii, .324149+1.07673*ii, .332782-1.21013*ii, .908218+.198906*ii, 1.88878e-18+9.1609e-20*ii, .864489+1.54151*ii, -2.16807e-18+1.6237e-18*ii
1.2844-1.33985*ii, -.142163+2.28645*ii, -.422095+.584092*ii, -.712237-.957456*ii, -.712237-.957456*ii, -.528303-.847073*ii, 1.566+.186518*ii, .833784+.068462*ii, 7.80282e-24-2.2741e-25*ii, -.472297+.804666*ii, -5.893e-25+1.78731e-23*ii
