variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r

component_1:
equations:
Ekf
Ugi*r+G*M*m
Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
-.090719+.560033*ii, 6.71189e-111-3.42291e-110*ii, 1.46297e-64+3.60976e-64*ii, 0, .324888+.713156*ii, .129698+.272241*ii, -1.74181e-17-6.88139e-18*ii, -.382119+.573477*ii, .220436+.305456*ii
-.624144-2.19553*ii, 0, 4.46594e-73+2.8299e-73*ii, 0, -2.36254-1.0585*ii, 1.19271-2.30117*ii, -1.84078e-194+1.19865e-194*ii, .625914-2.74235*ii, .160835+1.08906*ii
-1.01884+.178157*ii, 0, 1.71364e-124-2.36364e-124*ii, 0, -.699066-1.0779*ii, -2.15117-1.25225*ii, -4.52836e-172+2.58763e-172*ii, -.184958-.0711194*ii, .733007-.460473*ii
1.7828+1.2529*ii, 0, 1.54904e-120+3.09807e-120*ii, 0, -1.72114+.397131*ii, -3.70184-2.31404*ii, -3.48533e-120+6.77704e-121*ii, -.864423+.514884*ii, -1.13037-2.2766*ii
-2.80076-.193293*ii, 0, -4.31808e-77+1.89996e-76*ii, 0, -1.88577-3.25142*ii, -.484275+.379576*ii, -4.79617e-105+2.35448e-104*ii, .861684+.887706*ii, -1.21005+.482777*ii
.75871+.976624*ii, 0, -4.25796e-109-3.08702e-108*ii, 0, 1.96604-3.02676*ii, 2.09189+.154518*ii, 2.6612e-110-9.31429e-109*ii, 4.07676-1.32416*ii, -2.47775-.331187*ii
13.9232-16.1081*ii, 0, 1.3824e-87-2.32495e-87*ii, 0, 10.9974-3.70352*ii, 4.8099+3.31922*ii, -2.03105e-160-8.66876e-161*ii, 7.83285-2.55056*ii, -9.00083-12.2406*ii
1.88237+.420166*ii, 0, 6.63258e-75-1.10543e-75*ii, 0, 1.80485+.442324*ii, -1.54739-.313704*ii, -4.81984e-181+1.68694e-180*ii, -.680281+.704598*ii, -1.81831-1.10739*ii
.459135-.43931*ii, 1.31836e-31+9.6798e-32*ii, -6.90893e-77+1.72723e-76*ii, 0, .605389+1.7501*ii, -1.81768-1.08234*ii, -2.15904e-77-3.23856e-78*ii, -.325438-.212173*ii, .918031+.233041*ii
.506593-.046506*ii, -2.21392e-31-5.24912e-32*ii, 5.21572e-62+9.72346e-62*ii, 0, .0593863+.360233*ii, -.939431-.062219*ii, -3.28567e-167+4.23958e-168*ii, -1.12244-2.17665*ii, -.361094-2.62574*ii
-2.30829+.494006*ii, 0, -4.6428e-74+4.33881e-74*ii, -1.03287e-31+1.39116e-31*ii, .0110407-.335371*ii, -.641779+1.50045*ii, -9.72778e-74-1.50338e-73*ii, -.993483-.8923*ii, 1.12555+.104601*ii
1.83003-.122636*ii, 0, 7.9311e-118-1.11035e-116*ii, 0, -.779776+2.78425*ii, -1.94395+.234437*ii, 1.42759e-116-4.75864e-117*ii, .314651+2.67365*ii, -4.75252-3.23843*ii
1.201+1.19978*ii, 0, 6.09845e-31-2.07769e-31*ii, 0, .442205-.542333*ii, -.998954+2.63141*ii, 8.7203e-106+1.09004e-105*ii, 1.15803+.020678*ii, .0660122-.438059*ii
-1.68077+2.97183*ii, 0, 2.33356e-32-2.76925e-31*ii, -3.32607e-31-5.9339e-33*ii, 5.55442-.537118*ii, -5.5159-1.32645*ii, 2.18008e-106-2.52071e-106*ii, -.583796-2.38235*ii, .216447-.157879*ii
-.69862+2.00883*ii, 2.55924e-31+1.9065e-31*ii, -1.32652e-74-6.63258e-75*ii, 0, 2.05661+2.24194*ii, .817058+.422886*ii, -2.21086e-75-8.28888e-75*ii, -.300868+1.02906*ii, .085846-2.01585*ii
-1.99528+1.30038*ii, 0, 6.21804e-76-6.9089e-77*ii, 8.0307e-31-7.00e-34*ii, .0282483+.109837*ii, 2.31661+.468797*ii, 4.83625e-76+3.45447e-76*ii, .162335-1.87623*ii, -.626328+2.01232*ii
-1.96063-1.86237*ii, 0, 1.60861e-86-4.82584e-86*ii, 0, 1.80214-3.49415*ii, -1.03497+.072474*ii, 1.14299e-99*ii, -.926658-1.20976*ii, -.712607+1.13038*ii
2.3187+.330818*ii, 0, 5.39761e-78*ii, 0, -1.29328+.518843*ii, .0076920-.473314*ii, 6.05361e-134-7.7046e-134*ii, .48782-1.56994*ii, 1.48666+.48909*ii
1.09893+.488249*ii, 0, 3.57184e-102-4.3755e-101*ii, 0, -.983474+.238148*ii, .920804+.74217*ii, 5.00057e-101+5.13451e-101*ii, .731971+.496383*ii, -1.44851-.336224*ii
-.704656+1.67028*ii, 0, 1.25898e-46-2.84639e-46*ii, 0, 1.05423-2.47149*ii, -.915851-.506249*ii, 4.57874e-166-9.49665e-166*ii, .128181-1.49345*ii, -1.22117-1.23147*ii
-.833986-1.50837*ii, 0, 9.04816e-109+8.51592e-109*ii, 0, .094987-.92962*ii, -.466639+2.32397*ii, -2.51725e-168-6.09439e-168*ii, 1.63731+2.21063*ii, -2.17089-1.82337*ii
-1.11177-3.03863*ii, 0, 3.53737e-74-7.62746e-74*ii, 0, -1.76147-2.86923*ii, 1.53421+1.7129*ii, -1.95335e-103+9.48769e-103*ii, 2.67979+1.66253*ii, -.165382-2.44369*ii
3.94516+2.38823*ii, 0, 5.49277e-107+1.43067e-106*ii, 5.82871e-31+1.00978e-30*ii, -3.68843+3.34294*ii, -7.43699-3.62084*ii, 7.3319e-150-1.07534e-148*ii, 1.38453-2.2294*ii, -2.89353+3.57102*ii
.595043-1.18975*ii, 0, -5.80889e-121-6.77704e-121*ii, 0, .38568-2.24806*ii, -1.67221+.116808*ii, 8.36729e-122*ii, .017626+.956051*ii, 1.62868-2.97689*ii
.507275+.085702*ii, 0, 5.47382e-48-6.8423e-49*ii, 0, -.792636+.146913*ii, -.547527+.809053*ii, 1.86459e-154+2.98334e-154*ii, .554391+.840916*ii, -.295094+.59987*ii
.846712+.168146*ii, 0, 8.39735e-140+8.39735e-140*ii, 0, .160157-.577361*ii, .006866+.635193*ii, -6.57543e-193-6.02748e-193*ii, -.591493-.50432*ii, -2.17573+.37448*ii
